GO	[-7.27 -0.76]	[-0.76 -0.25]	[-0.25 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.35]	[0.35 0.84]	[0.84 8.92]
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP	-2.235	1.483	1.483	-0.538	-6.819	-8.135	-8.135	0.609	4.072	3.390	2.775
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_UP GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_UP	-4.390	1.606	2.627	-0.737	-6.977	-8.302	-5.109	0.442	4.243	2.085	3.901
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP	-3.197	-0.342	0.452	0.571	-6.938	-5.074	-8.260	0.571	9.064	2.958	2.669
GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	-1.399	0.285	0.285	-0.716	-7.220	-5.953	-7.220	0.497	1.582	7.970	6.084
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_DN	-3.081	-0.407	8.373	-1.042	-5.768	-6.780	-5.768	-0.527	3.767	3.431	2.244
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP	-3.768	0.558	1.606	0.692	-5.955	-6.977	-8.302	1.191	8.011	0.841	2.092
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP	-1.649	1.390	2.627	-0.457	-8.302	-6.977	-8.302	0.692	1.008	4.243	3.563
GSE23321_CENTRAL_MEMORY_VS_NAIVE_CD8_TCELL_UP GSE23321_CENTRAL_MEMORY_VS_NAIVE_CD8_TCELL_UP	-4.323	0.463	2.413	1.232	-8.219	-6.898	-6.898	2.697	1.893	1.045	3.647
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	-2.724	0.452	2.381	-0.724	-6.938	-8.260	-6.938	2.381	2.662	2.115	4.300
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	-2.751	2.349	1.606	-0.264	-5.955	-8.302	-8.302	0.341	3.891	2.085	3.239
GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN	-3.768	0.692	2.921	0.341	-8.302	-5.109	-6.977	0.341	4.988	0.692	5.393
GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP	-3.737	0.706	0.858	-0.447	-8.260	-6.938	-5.917	2.381	5.436	2.662	2.388
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP	-3.226	1.008	2.085	-1.969	-8.302	-6.977	-4.390	1.008	4.988	4.243	2.092
TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	-3.154	-0.277	2.171	-0.633	-5.210	-6.189	-7.470	-0.633	3.396	5.700	4.883
GSE20715_0H_VS_24H_OZONE_LUNG_UP GSE20715_0H_VS_24H_OZONE_LUNG_UP	-1.969	1.606	3.891	0.341	-5.955	-8.302	-8.302	-0.351	4.988	1.008	2.092
GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP	-3.064	0.900	1.997	-1.779	-4.304	-7.345	-7.345	2.865	5.883	0.353	3.535
RPS14_DN.V1_UP RPS14_DN.V1_UP	-1.743	0.555	0.334	0.436	-5.581	-7.886	-7.886	0.555	1.409	2.990	9.277
GSE10325_CD4_TCELL_VS_MYELOID_UP GSE10325_CD4_TCELL_VS_MYELOID_UP	-1.946	1.026	3.595	-0.902	-8.260	-8.260	-5.917	1.865	3.936	1.026	2.388
GSE45365_NK_CELL_VS_CD11B_DC_DN GSE45365_NK_CELL_VS_CD11B_DC_DN	-4.357	-0.573	2.662	0.452	-5.917	-8.260	-5.074	0.452	5.845	2.958	2.966
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_UP GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_UP	-1.969	0.692	2.921	-0.737	-5.109	-8.302	-8.302	0.341	2.349	4.243	3.901
JISON_SICKLE_CELL_DISEASE_UP JISON_SICKLE_CELL_DISEASE_UP	-3.214	-0.659	1.175	0.309	-6.267	-5.284	-7.553	0.526	6.910	1.606	5.592
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP	-2.335	-0.264	2.085	-0.457	-6.977	-8.302	-5.955	0.841	4.609	1.606	5.393
GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_DN GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_DN	-0.917	1.606	3.553	-1.969	-8.302	-6.977	-6.977	0.841	3.553	1.390	2.929
GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN	-2.751	0.841	0.558	-0.585	-6.977	-6.977	-5.955	0.692	9.493	2.349	2.356
