GO	[-7.27 -0.75]	[-0.75 -0.25]	[-0.25 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.35]	[0.35 0.84]	[0.84 8.92]
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN	-5.880	1.045	24.411	1.232	-8.219	-8.219	-8.219	0.463	3.980	-0.437	-3.698
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	-4.357	0.452	23.510	2.662	-4.357	-8.260	-8.260	2.381	2.958	-2.724	-6.928
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	-5.109	1.838	7.084	2.627	-8.302	-8.302	-8.302	1.390	12.193	-0.457	-8.292
FAN_EMBRYONIC_CTX_MICROGLIA_1 FAN_EMBRYONIC_CTX_MICROGLIA_1	-6.430	-2.420	1.878	0.475	-6.430	-6.430	-6.430	1.878	25.220	2.159	-5.204
GCM_MLL GCM_MLL	-4.952	0.509	15.695	3.358	-7.179	-7.179	-7.179	5.267	3.358	-4.952	-4.944
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.955	0.341	5.788	2.349	-8.302	-8.302	-8.302	8.011	9.493	-0.737	-5.946
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-4.257	3.724	16.900	-0.417	-8.135	-8.135	-8.135	1.949	4.810	-0.417	-6.810
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	-6.149	4.927	21.248	0.440	-7.428	-6.149	-7.428	2.788	1.043	-2.197	-4.366
GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-6.977	-1.969	3.553	-0.264	-8.302	-8.302	-8.302	7.542	15.797	0.841	-1.123
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	-5.109	2.921	10.010	1.606	-8.302	-8.302	-8.302	2.085	8.493	-1.127	-5.946
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN	-6.898	3.980	13.552	3.638	-8.219	-8.219	-8.219	0.874	3.309	-1.092	-3.698
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP	-4.423	-0.751	10.455	0.678	-8.344	-8.344	-8.344	6.148	9.929	-0.597	-3.248
GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_UP GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_UP	-5.074	0.571	17.862	1.026	-8.260	-8.260	-8.260	2.381	5.845	-1.628	-1.941
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	-3.960	8.008	20.794	-0.796	-6.929	-5.679	-6.929	0.587	2.041	-3.960	-2.293
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN	-8.302	3.230	5.382	2.085	-8.302	-8.302	-8.302	3.891	8.011	-1.127	-2.745
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	-5.109	0.692	13.352	0.841	-8.302	-8.302	-8.302	6.207	4.243	-0.457	-4.382
GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_DN GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_DN	-5.917	2.958	16.550	1.865	-8.260	-8.260	-8.260	0.858	3.595	-0.724	-3.190
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN	-6.977	3.891	6.639	1.390	-8.302	-8.302	-8.302	6.639	3.553	-0.351	-5.101
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN	-4.390	3.891	13.352	0.841	-8.302	-8.302	-8.302	1.606	6.207	-1.969	-3.219
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	-5.880	1.045	14.766	1.232	-8.219	-8.219	-8.219	2.697	4.709	0.271	-4.316
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-6.819	2.768	9.814	-0.856	-8.135	-8.135	-8.135	2.206	7.818	1.274	-3.636
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN	-6.898	0.463	12.382	1.232	-8.219	-8.219	-8.219	2.413	8.154	-0.334	-2.691
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	-5.109	0.442	21.899	2.627	-6.977	-8.302	-8.302	1.390	2.085	-0.585	-2.745
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-6.938	-0.447	5.436	2.662	-8.260	-6.938	-8.260	8.082	8.567	-0.724	-3.190
GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN	-5.955	2.085	10.010	2.921	-6.977	-8.302	-8.302	3.230	5.788	-1.649	-4.382
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	-8.302	2.921	11.631	1.390	-6.977	-8.302	-8.302	3.891	2.627	-0.264	-3.761
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	-8.177	3.680	3.033	4.026	-8.177	-8.177	-8.177	0.735	9.219	0.735	-3.667
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-6.938	2.662	9.572	3.936	-8.260	-8.260	-8.260	3.269	2.958	-0.724	-3.730
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-5.953	-0.557	11.804	1.582	-7.220	-7.220	-7.220	8.479	4.026	-1.134	-3.532
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-5.039	3.980	12.382	-0.561	-8.219	-8.219	-8.219	2.413	6.328	-0.710	-2.691
GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN	-5.074	-1.946	10.092	3.269	-8.260	-8.260	-8.260	2.958	7.150	0.858	-2.718
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN	-3.737	1.211	17.201	0.263	-8.260	-8.260	-8.260	0.571	8.082	-0.573	-1.941
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	-6.898	0.583	7.216	1.656	-8.219	-8.219	-8.219	2.995	10.175	0.359	-3.161
GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP	-4.323	2.413	18.658	0.359	-8.219	-8.219	-8.219	0.874	4.337	-0.710	-1.918
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	-4.390	2.349	11.631	0.341	-8.302	-8.302	-8.302	2.349	8.493	-1.369	-2.329
GSE17721_0.5H_VS_4H_CPG_BMDC_UP GSE17721_0.5H_VS_4H_CPG_BMDC_UP	-5.074	0.858	8.082	1.211	-8.260	-8.260	-8.260	3.595	10.624	-1.109	-2.718
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_UP GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_UP	-5.880	0.463	12.382	2.413	-8.219	-8.219	-8.219	2.413	6.766	-1.331	-1.602
GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP	-5.145	0.990	10.455	0.825	-8.344	-8.344	-8.344	2.056	9.414	-0.271	-3.248
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	-4.357	1.026	10.092	3.595	-8.260	-8.260	-8.260	1.211	8.082	-0.902	-3.730
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP	-5.955	0.341	9.493	-0.457	-8.302	-8.302	-8.302	4.243	9.493	0.558	-1.644
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	-5.003	1.063	13.060	-0.427	-8.177	-8.177	-8.177	2.175	8.716	-0.427	-1.895
GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	-6.977	0.841	7.542	0.692	-8.302	-8.302	-8.302	3.230	10.539	-0.351	-1.644
GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP	-5.109	0.341	13.947	0.442	-6.977	-8.302	-8.302	3.891	7.084	-0.457	-2.745
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	-5.917	2.958	11.722	3.936	-8.260	-8.260	-8.260	1.631	2.662	-0.902	-2.718
GSE27786_NKTCELL_VS_NEUTROPHIL_UP GSE27786_NKTCELL_VS_NEUTROPHIL_UP	-5.955	6.207	10.539	-0.264	-8.302	-8.302	-8.302	0.841	5.382	-0.264	-1.964
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	-4.357	2.115	5.845	0.452	-8.260	-8.260	-8.260	3.269	11.167	0.263	-4.349
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_DN GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_DN	-4.390	0.841	1.606	0.841	-8.302	-8.302	-8.302	2.349	17.741	1.191	-3.219
GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP	-6.938	0.452	5.436	3.595	-8.260	-8.260	-8.260	3.595	9.064	-0.573	-1.941
GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	-5.843	-0.325	12.477	5.146	-8.177	-8.177	-8.177	2.175	3.349	-0.325	-2.254
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	-5.917	1.211	8.082	2.662	-8.260	-8.260	-8.260	2.115	7.610	0.263	-3.730
GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	-4.547	0.782	5.887	0.948	-7.636	-7.636	-7.636	3.563	13.795	-1.324	-3.268
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	-3.768	-0.351	8.011	3.553	-8.302	-8.302	-8.302	3.553	8.493	-0.917	-3.219
GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	-5.955	0.442	12.193	1.390	-8.302	-8.302	-8.302	1.390	8.011	-0.264	-1.644
GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN	-5.917	1.413	7.150	-0.447	-8.260	-8.260	-8.260	4.290	10.624	-0.724	-1.105
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	-5.074	0.571	9.064	0.706	-8.260	-8.260	-8.260	1.865	11.167	0.452	-2.718
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP	-5.955	1.008	14.553	1.008	-6.977	-8.302	-8.302	2.921	4.988	-0.737	-2.329
GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_DN	-8.302	0.341	8.011	0.558	-8.302	-8.302	-8.302	1.838	10.010	-0.264	0.444
GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN	-5.109	0.558	14.553	1.606	-8.302	-6.977	-8.302	3.891	2.349	0.692	-4.382
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN	-8.260	1.211	6.267	0.263	-8.260	-6.938	-8.260	3.269	10.624	0.571	-1.623
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN	-4.390	0.341	17.083	1.008	-6.977	-8.302	-8.302	1.838	5.382	-0.351	-2.745
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP	-5.955	1.191	7.542	2.085	-8.302	-8.302	-8.302	1.008	10.539	-0.264	-2.329
GSE23398_WT_VS_IL2_KO_CD4_TCELL_SCURFY_MOUSE_DN GSE23398_WT_VS_IL2_KO_CD4_TCELL_SCURFY_MOUSE_DN	-3.197	-0.342	6.267	0.452	-8.260	-8.260	-8.260	2.381	15.279	0.452	-2.718
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	-4.423	1.171	8.420	0.825	-8.344	-8.344	-8.344	3.512	9.414	-0.932	-2.354
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-4.695	2.073	11.419	1.557	-6.887	-6.887	-6.887	7.579	1.557	-3.283	-3.277
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN	-5.917	2.662	8.567	2.381	-8.260	-8.260	-8.260	2.381	4.658	0.263	-3.730
GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	-5.955	-0.264	11.079	1.606	-6.977	-8.302	-8.302	3.553	7.542	-1.127	-1.365
GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN	-5.074	3.269	15.279	0.858	-8.260	-8.260	-8.260	-0.902	4.290	-0.573	0.265
GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	-5.074	0.350	9.572	2.381	-8.260	-8.260	-8.260	5.436	5.041	-0.902	-1.941
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	-7.096	1.324	8.761	0.317	-6.067	-8.427	-8.427	2.526	10.288	-0.286	-2.033
GSE28408_LY6G_POS_VS_NEG_DC_UP GSE28408_LY6G_POS_VS_NEG_DC_UP	-8.135	1.708	8.299	1.949	-8.135	-8.135	-8.135	0.750	4.810	2.206	-2.229
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN	-5.109	1.008	10.010	1.008	-8.302	-8.302	-8.302	1.838	8.987	-0.457	-1.964
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-4.933	-1.275	15.723	1.102	-8.094	-8.094	-6.780	6.513	2.237	-0.671	-0.668
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_1H_UP	-3.737	2.662	13.452	0.452	-8.260	-8.260	-8.260	2.115	5.041	-0.902	-2.304
GSE27786_NEUTROPHIL_VS_MONO_MAC_DN GSE27786_NEUTROPHIL_VS_MONO_MAC_DN	-5.074	1.865	12.864	2.381	-8.260	-8.260	-8.260	2.958	2.381	-0.724	-2.304
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_UP GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_UP	-3.643	1.949	14.363	2.206	-8.135	-6.819	-8.135	1.274	4.810	-2.643	-2.229
GSE17721_LPS_VS_POLYIC_2H_BMDC_DN GSE17721_LPS_VS_POLYIC_2H_BMDC_DN	-5.109	2.349	10.539	0.841	-8.302	-8.302	-8.302	1.606	5.788	0.558	-3.219
GSE7348_LPS_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP GSE7348_LPS_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP	-5.284	0.814	13.392	0.661	-7.553	-7.553	-7.553	2.986	4.765	0.409	-3.790
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP	-5.109	0.692	6.207	1.838	-8.302	-8.302	-8.302	5.788	7.542	-0.917	-1.964
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN	-6.938	-1.109	10.624	0.858	-8.260	-5.917	-8.260	2.662	9.064	-1.109	0.573
GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN	-5.955	1.838	7.084	2.627	-8.302	-8.302	-8.302	1.606	7.542	-0.264	-2.745
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP	-4.357	0.350	11.722	0.350	-8.260	-8.260	-8.260	2.662	8.567	-0.342	-1.346
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	-3.768	0.442	11.079	1.191	-8.302	-8.302	-8.302	2.085	7.542	0.442	-3.219
GSE6674_CPG_VS_PL2_3_STIM_BCELL_DN GSE6674_CPG_VS_PL2_3_STIM_BCELL_DN	-5.880	0.583	12.382	1.436	-6.898	-8.219	-8.219	6.328	2.413	-0.437	-2.279
GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN	-2.751	0.341	13.352	2.627	-8.302	-8.302	-8.302	0.341	8.011	-0.917	-1.365
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP	-8.302	0.442	7.084	0.442	-8.302	-8.302	-8.302	2.085	8.493	0.341	0.845
GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP	-5.955	-0.351	7.084	0.558	-8.302	-8.302	-8.302	3.230	10.010	0.841	-1.123
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	-4.026	0.705	8.828	-0.263	-7.844	-7.844	-7.844	4.787	8.828	-0.462	-2.902
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN	-5.003	1.682	10.796	1.063	-8.177	-8.177	-8.177	3.033	5.547	-0.697	-2.254
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN	-4.390	0.558	8.987	4.609	-8.302	-8.302	-8.302	1.606	6.639	-0.917	-1.964
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	-5.074	2.115	12.864	1.865	-8.260	-8.260	-8.260	0.706	5.041	-0.724	-1.346
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	-3.928	0.913	11.800	2.252	-7.719	-7.719	-7.719	1.986	6.198	-1.111	-3.329
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	-4.390	3.891	9.493	0.341	-8.302	-8.302	-8.302	3.891	3.553	0.341	-3.219
GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	-4.933	1.507	10.428	-0.309	-6.780	-8.094	-8.094	1.734	10.428	-0.671	-1.850
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP	-4.390	0.692	10.539	2.627	-8.302	-8.302	-8.302	0.558	8.011	-0.264	-1.964
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_UP GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_UP	-5.074	1.211	15.909	0.858	-8.260	-8.260	-8.260	1.631	3.269	-0.447	-0.898
