GO	[-7.31 -0.95]	[-0.95 -0.40]	[-0.40 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.29]	[0.29 0.75]	[0.75 6.09]
GSE21063_WT_VS_NFATC1_KO_BCELL_UP GSE21063_WT_VS_NFATC1_KO_BCELL_UP	-0.830	-0.351	-0.830	-0.351	0.996	0.256	-0.830	0.996	2.891	-0.351	-0.844
GSE17721_CTRL_VS_LPS_24H_BMDC_UP GSE17721_CTRL_VS_LPS_24H_BMDC_UP	-2.297	0.245	-1.477	-0.365	-0.365	-0.602	0.418	0.245	3.032	1.248	0.234
GSE14308_TH1_VS_INDUCED_TREG_UP GSE14308_TH1_VS_INDUCED_TREG_UP	-0.897	1.336	-0.332	0.458	0.697	1.336	1.336	-0.558	-1.406	-2.213	-0.577
GNF2_ITGAL GNF2_ITGAL	-0.746	-0.746	-0.746	1.134	-0.746	-0.298	0.657	2.417	-0.298	0.657	-0.759
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP	-0.841	0.757	-2.129	1.068	-0.300	0.501	0.501	1.431	0.757	-1.336	-1.366
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.830	-0.351	1.531	0.256	-0.830	-0.830	2.891	-0.830	0.256	-0.351	0.249
GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP	-0.913	1.365	0.492	1.947	0.217	-0.913	-0.406	0.877	-0.913	-0.406	-0.929
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP	-0.472	0.821	2.982	-0.472	-0.786	1.150	0.549	-0.472	-0.786	-2.044	-0.489
GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	-2.551	0.316	0.502	1.017	-0.471	-1.691	2.134	0.735	0.316	-0.471	-0.490
MIR216A_5P MIR216A_5P	0.610	0.324	-1.163	-0.581	-1.163	-0.581	0.324	1.443	1.981	-1.163	0.314
MIR499A_5P MIR499A_5P	0.592	0.854	0.381	-1.012	-0.648	-0.399	-0.648	1.932	-1.548	-1.548	1.882
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP	0.643	0.643	-0.365	-0.954	0.643	-0.954	-0.954	-0.954	-0.954	0.245	4.099
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP	-0.550	0.302	1.612	-0.300	1.612	0.302	-0.962	0.530	-1.666	-1.666	0.513
HUANG_GATA2_TARGETS_DN HUANG_GATA2_TARGETS_DN	-0.434	1.849	-0.955	0.458	0.199	-0.434	-0.434	0.199	2.494	-0.955	-0.971
GOBP_TRNA_TRANSPORT GOBP_TRNA_TRANSPORT	-0.240	2.821	-0.240	-1.080	-0.240	-0.240	-0.521	-0.521	-0.521	2.168	-1.098
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_UP	-0.314	-0.791	0.288	-0.314	-2.636	0.682	0.288	2.942	0.682	-1.191	0.274
GOBP_SPHINGOLIPID_METABOLIC_PROCESS GOBP_SPHINGOLIPID_METABOLIC_PROCESS	-0.955	-0.955	1.849	0.825	0.458	-0.955	-0.955	0.199	1.291	-0.434	0.193
HP_PSYCHOGENIC_NON_EPILEPTIC_SEIZURE HP_PSYCHOGENIC_NON_EPILEPTIC_SEIZURE	-0.788	-0.788	0.279	0.279	-0.788	0.279	-0.788	-0.788	2.286	1.062	0.597
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	-0.830	-0.351	-0.830	-0.830	1.531	-0.351	0.996	0.568	1.531	-0.351	-0.844
MIR18B_3P MIR18B_3P	-0.414	-0.414	0.211	1.261	-0.414	2.992	-0.414	0.211	-0.414	-0.414	-0.421
REACTOME_VISUAL_PHOTOTRANSDUCTION REACTOME_VISUAL_PHOTOTRANSDUCTION	-0.331	-0.331	3.579	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	0.797	-0.337
GOBP_CELLULAR_PIGMENTATION GOBP_CELLULAR_PIGMENTATION	0.525	0.166	-0.497	1.056	-0.497	-0.497	-0.497	2.561	-0.497	0.166	-0.506
