GO	[-5.24 -0.62]	[-0.62 -0.21]	[-0.21 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.31]	[0.31 0.70]	[0.70 8.14]
GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_UP	2.479	-0.317	1.708	-0.538	-3.643	-2.235	-3.643	0.484	0.750	0.908	1.087
GOBP_MICROTUBULE_BUNDLE_FORMATION GOBP_MICROTUBULE_BUNDLE_FORMATION	2.604	0.629	-0.280	-0.584	-1.915	-4.311	-2.496	0.629	1.053	0.323	1.595
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP	2.958	0.858	2.662	0.452	-3.197	-2.724	-2.724	-0.573	-0.447	0.571	0.573
PTEN_DN.V1_UP PTEN_DN.V1_UP	4.230	0.379	-0.880	-1.094	-0.880	-1.967	-1.094	-1.633	-0.318	0.379	5.011
DESCARTES_MAIN_FETAL_SATB2_LRRC7_POSITIVE_CELLS DESCARTES_MAIN_FETAL_SATB2_LRRC7_POSITIVE_CELLS	2.739	-0.311	0.292	0.292	-2.003	-3.054	-3.054	-0.995	0.871	1.542	2.105
RAPA_EARLY_UP.V1_UP RAPA_EARLY_UP.V1_UP	2.324	-0.474	0.737	-1.552	-1.552	-3.315	-1.552	-0.356	-0.356	1.095	4.391
DESCARTES_FETAL_LIVER_LYMPHOID_CELLS DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	2.042	0.787	-0.388	-1.252	-1.252	-2.568	-1.252	-1.606	0.787	-0.273	5.221
GOBP_AXONEME_ASSEMBLY GOBP_AXONEME_ASSEMBLY	4.145	0.301	-0.709	-0.709	-1.485	-3.025	-2.105	0.301	0.906	0.301	1.865
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	2.077	0.301	-0.849	-1.059	-1.919	-0.849	-2.739	-0.401	-0.301	0.798	5.960
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	3.390	-0.684	-4.257	-0.417	0.377	-1.877	-0.684	-1.294	0.908	0.908	2.486
GOBP_BONE_DEVELOPMENT GOBP_BONE_DEVELOPMENT	2.096	1.182	1.182	-0.976	-1.201	-1.765	-4.792	-0.620	2.651	-0.278	0.428
DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS	3.232	0.744	-2.956	-1.207	-0.938	-0.395	-0.938	-1.532	-0.717	1.377	3.239
LEE_NEURAL_CREST_STEM_CELL_DN LEE_NEURAL_CREST_STEM_CELL_DN	2.197	0.679	0.376	0.263	-2.441	-3.082	-2.441	-0.884	0.869	2.535	0.517
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_DN GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_DN	2.615	0.530	0.978	-0.494	-1.787	-2.536	-4.125	0.317	0.530	-0.286	2.339
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN	2.349	0.442	-0.585	-1.969	-1.969	-3.226	-0.457	-0.737	0.558	2.349	2.356
MODULE_259 MODULE_259	2.133	-0.411	-0.411	-1.157	-1.905	-1.905	-1.157	-0.411	0.389	3.788	0.921
GOBP_CARDIAC_CONDUCTION GOBP_CARDIAC_CONDUCTION	2.376	1.298	0.707	-0.919	-2.251	-3.352	-2.251	-0.540	1.079	0.707	1.083
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN	2.708	0.404	0.782	-1.418	-1.931	-2.618	-1.931	-0.338	1.296	1.941	-0.337
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	2.921	0.558	-0.585	-1.127	-1.649	-1.369	-2.751	-1.127	1.191	2.921	0.845
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	2.448	0.486	0.827	-1.207	-3.975	-2.504	-1.207	0.353	0.644	0.644	1.533
CORRE_MULTIPLE_MYELOMA_UP CORRE_MULTIPLE_MYELOMA_UP	2.332	0.748	-0.382	-0.382	-3.274	-2.324	-1.673	-0.244	-0.244	1.594	1.280
MODULE_85 MODULE_85	3.305	-0.301	-0.301	-2.113	-2.113	-1.327	-0.836	-0.301	0.302	2.268	0.752
MODULE_199 MODULE_199	2.337	-0.645	-0.235	-1.535	-2.361	-1.535	-1.005	-0.399	0.587	2.817	1.153
GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP	2.006	0.507	1.122	-1.256	-1.832	-0.658	-3.582	-1.256	0.635	0.635	2.554
DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS	2.364	-0.985	-1.423	-1.423	-0.985	-1.423	-0.438	-0.985	1.259	1.259	2.808
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	3.349	1.063	-1.586	-1.586	-1.586	-1.586	-1.312	-0.550	0.735	1.459	1.464
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	2.359	0.260	-1.872	-0.781	-1.238	-0.463	-2.738	-0.990	1.557	1.117	2.365
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.575	0.659	-1.232	-1.232	-1.232	-2.335	-0.757	-0.973	0.513	3.250	1.018
DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS	3.715	-0.714	-1.327	-1.327	0.540	-0.348	-0.714	-2.328	-0.505	0.540	2.867
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.188	-0.343	-1.403	-0.451	1.928	-1.147	-1.698	-1.403	-0.928	0.262	3.740
HP_NASOLACRIMAL_DUCT_OBSTRUCTION HP_NASOLACRIMAL_DUCT_OBSTRUCTION	2.248	0.726	0.726	-0.491	-1.035	-1.035	-1.035	2.248	-0.222	-1.035	-1.034
GOBP_APPENDAGE_MORPHOGENESIS GOBP_APPENDAGE_MORPHOGENESIS	2.088	1.270	0.660	-0.640	-2.793	-1.102	-2.793	-0.640	2.088	0.264	0.506
MIR4757_5P MIR4757_5P	2.409	1.243	0.937	-0.785	-1.746	-1.746	-2.610	-0.315	0.937	-0.315	0.460
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	3.810	-0.282	-0.743	-0.282	-1.274	-1.632	-0.400	-1.632	-0.981	1.190	2.328
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	3.197	-0.382	0.367	-1.673	-0.577	-1.197	-1.673	-1.673	0.538	1.277	1.598
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	2.237	0.386	-1.275	-0.527	-2.210	-2.616	-0.671	0.293	0.925	0.386	3.118
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	2.077	-0.672	-2.300	-1.919	-0.849	-1.059	0.399	0.301	0.301	0.647	3.969
GOCC_MAIN_AXON GOCC_MAIN_AXON	2.036	-0.489	-0.761	-2.569	-0.489	-1.711	-0.761	0.301	2.036	0.301	1.642
GNF2_CYP2B6 GNF2_CYP2B6	2.409	0.334	-0.782	-0.782	-1.258	-0.782	-0.782	-2.030	0.334	1.136	2.413
MIR4455 MIR4455	2.069	0.741	1.456	0.405	-2.037	-2.633	-2.037	-0.323	0.951	-0.650	0.561
DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS	2.756	1.135	-3.140	-0.250	-1.027	-0.751	-1.379	-0.751	1.135	-0.250	1.138
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP	2.349	0.341	0.841	-0.585	-0.917	-5.109	-1.127	-0.264	0.692	0.558	1.012
DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS	2.589	-0.719	-4.643	-0.368	0.356	0.663	-0.368	-0.522	-0.719	0.663	1.085
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	2.569	0.766	-0.880	-1.094	-0.699	-1.094	-1.343	-0.880	-0.318	-0.318	4.240
GNF2_HPX GNF2_HPX	2.286	-0.686	-0.265	-0.373	-0.901	-0.901	-1.868	-1.484	0.464	0.340	4.134
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP	2.115	1.413	-0.342	-1.946	-1.946	-2.310	-0.447	-0.724	0.571	1.413	1.030
GSE45365_BCELL_VS_CD8_TCELL_UP GSE45365_BCELL_VS_CD8_TCELL_UP	2.722	1.657	-0.755	-0.755	-1.423	-2.063	-2.063	0.343	1.225	0.861	-0.262
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.986	-0.293	-1.568	-2.274	0.985	-1.285	-1.568	-0.391	0.526	1.175	0.989
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	2.242	-0.580	-0.301	-0.423	-0.580	-2.126	-1.021	-0.777	-0.777	0.730	4.122
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN	3.595	0.706	-0.342	-0.902	-0.724	-1.628	-2.310	-1.109	0.452	1.211	1.030
SMID_BREAST_CANCER_LUMINAL_A_UP SMID_BREAST_CANCER_LUMINAL_A_UP	2.412	-0.313	-0.980	-0.980	-0.980	-1.866	-1.362	-0.313	0.615	2.412	1.084
chr9p24 chr9p24	3.781	0.269	0.558	-0.695	-0.336	-1.301	-1.301	-1.736	-0.961	0.558	1.820
GOMF_POTASSIUM_CHANNEL_ACTIVITY GOMF_POTASSIUM_CHANNEL_ACTIVITY	2.579	0.891	-1.480	-1.480	-0.644	-1.897	-0.332	-0.865	-0.332	2.238	0.894
GOMF_PEPTIDE_HORMONE_BINDING GOMF_PEPTIDE_HORMONE_BINDING	3.987	0.522	-1.293	-2.071	-1.293	0.317	-0.492	0.317	-0.285	-0.285	0.783
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN	2.817	0.379	-0.399	-1.005	-1.535	-0.399	-1.535	-1.535	1.502	0.587	0.847
HP_ABNORMAL_CARTILAGE_MORPHOLOGY HP_ABNORMAL_CARTILAGE_MORPHOLOGY	2.388	-0.453	0.984	-0.828	-0.828	-1.491	-1.491	0.380	1.858	-0.234	-0.452
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	2.211	0.539	0.246	-0.537	-2.692	-0.537	-1.475	-0.537	2.211	0.967	-0.768
HOFT_PBMC_TICE_BCG_RBCG_AG85A_AG85B_AGE_18_40YO_CORRELATED_WITH_WHOLE_BLOOD_BACTERICIDAL_ACTIVITY_NEGATIVE HOFT_PBMC_TICE_BCG_RBCG_AG85A_AG85B_AGE_18_40YO_CORRELATED_WITH_WHOLE_BLOOD_BACTERICIDAL_ACTIVITY_NEGATIVE	2.597	-0.300	0.820	-0.957	-0.549	-0.957	-1.657	-0.549	-0.957	0.820	1.596
GNF2_HPN GNF2_HPN	2.015	-0.670	0.351	-0.499	-0.883	-1.144	-1.460	-1.460	0.627	0.351	3.780
GSE36095_WT_VS_HDAC9_KO_TREG_DN GSE36095_WT_VS_HDAC9_KO_TREG_DN	2.448	0.486	-0.365	-1.555	-1.982	-0.509	-1.982	-0.365	0.644	0.486	2.123
REN_ALVEOLAR_RHABDOMYOSARCOMA_UP REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	2.111	1.193	1.470	-0.714	-0.983	-2.328	-0.714	-1.766	0.384	-0.348	0.948
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	2.135	1.572	-1.250	-1.250	-1.250	-1.580	-0.750	-0.750	0.550	1.843	0.712
KRAS.LUNG.BREAST_UP.V1_DN KRAS.LUNG.BREAST_UP.V1_DN	2.370	-0.783	0.675	0.675	-0.593	-2.030	-1.014	-1.014	-0.320	-0.783	3.050
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	2.903	-0.319	-2.845	-0.319	0.388	-0.757	0.388	-0.319	-1.540	-0.435	2.271
KRAS.300_UP.V1_DN KRAS.300_UP.V1_DN	2.696	0.283	-0.593	0.675	-0.593	-2.030	-0.441	-1.629	-0.783	0.283	2.703
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	2.145	0.874	-0.886	0.271	-1.607	-1.923	-1.331	-1.092	1.045	1.232	1.049
GOCC_EXCITATORY_SYNAPSE GOCC_EXCITATORY_SYNAPSE	2.133	-0.411	-1.905	-0.228	0.389	-0.228	-0.411	-0.411	-0.228	-1.905	2.136
GNF2_LCAT GNF2_LCAT	2.079	-0.376	0.342	-0.523	-0.942	-0.942	-2.010	-1.229	0.342	0.627	3.129
GOBP_CELL_PROLIFERATION_IN_FOREBRAIN GOBP_CELL_PROLIFERATION_IN_FOREBRAIN	2.915	-0.222	1.149	0.726	-1.035	0.398	-1.035	-0.491	-0.491	-0.491	-1.034
HP_ABNORMAL_LACRIMAL_DUCT_MORPHOLOGY HP_ABNORMAL_LACRIMAL_DUCT_MORPHOLOGY	2.570	0.427	0.427	-0.764	-0.764	-0.764	-1.408	1.511	0.716	-0.764	-0.763
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	2.689	0.353	-1.224	-0.595	-1.224	-1.224	-0.864	-0.595	0.353	2.279	0.726
HP_MIXED_HEARING_IMPAIRMENT HP_MIXED_HEARING_IMPAIRMENT	3.233	0.324	0.324	-0.579	-1.160	-1.160	-1.160	-0.279	0.607	0.607	-0.279
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	2.766	-0.291	0.774	-1.380	0.311	-2.284	-1.380	-0.581	0.311	1.216	0.441
MORF_WNT1 MORF_WNT1	2.110	1.786	-0.312	-1.538	-0.868	-1.538	-0.451	0.976	-0.868	-0.633	0.979
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.188	-0.451	-0.583	1.053	0.720	-2.039	-1.698	-0.741	-0.928	0.580	1.461
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	2.360	-0.325	-0.325	-1.004	-1.390	-0.325	-2.581	0.278	0.595	0.806	1.054
