GO	[-3.28 -0.32]	[-0.32 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.03]	[-0.03 0.02]	[0.02 0.06]	[0.06 0.12]	[0.12 0.19]	[0.19 0.32]	[0.32 2.54]
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	-0.788	-0.788	0.611	2.286	-0.788	0.279	1.623	-0.788	0.279	-0.788	-0.332
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN	0.418	-0.365	0.643	0.643	0.245	-2.297	-0.365	2.050	-2.297	0.643	-0.380
GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN	-0.704	-0.704	-1.331	-0.704	0.247	-1.331	0.482	2.805	0.247	1.194	0.467
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP	0.283	-1.247	0.542	0.886	-1.247	-0.641	-0.641	0.542	1.813	0.886	-1.268
CAGCACT_MIR5123P CAGCACT_MIR5123P	-1.582	-0.501	-0.501	0.587	-0.501	0.340	2.251	0.340	-1.582	-0.501	1.701
HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL	0.895	-0.199	-0.580	-0.580	0.895	-0.199	-0.580	3.073	-0.580	-0.580	-0.590
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT	3.516	0.525	-0.497	-0.497	-0.497	-0.497	0.525	-0.497	-0.497	0.525	-0.506
GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN	-1.289	2.913	-0.672	0.841	-0.341	-0.672	0.511	0.511	0.511	-0.672	-1.311
GSE360_DC_VS_MAC_L_MAJOR_UP GSE360_DC_VS_MAC_L_MAJOR_UP	2.096	0.530	1.188	0.302	-0.300	0.530	-1.666	-0.962	0.302	-0.550	-1.695
GROSS_HYPOXIA_VIA_ELK3_DN GROSS_HYPOXIA_VIA_ELK3_DN	3.599	-0.672	-0.341	-0.672	-1.289	-0.341	0.511	0.264	0.511	0.511	-1.311
MIR6502_3P MIR6502_3P	0.332	-0.705	0.332	-0.705	0.332	-0.272	3.388	-0.705	0.708	-0.705	-0.717
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	-0.871	0.236	-0.378	0.934	1.445	-0.871	0.236	-0.871	2.052	-0.871	-0.388
GSE6259_DEC205_POS_DC_VS_BCELL_DN GSE6259_DEC205_POS_DC_VS_BCELL_DN	-0.430	-0.799	-0.430	-0.218	-0.218	1.038	-1.456	1.038	2.509	-0.218	-1.481
FIRESTEIN_PROLIFERATION FIRESTEIN_PROLIFERATION	-0.431	-1.198	-0.431	1.239	1.642	0.601	-1.198	-1.960	-0.431	0.371	1.205
MIR18A_5P_MIR18B_5P MIR18A_5P_MIR18B_5P	-1.750	-0.601	0.269	-0.336	-0.601	-1.750	0.754	2.468	0.269	0.479	0.731
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	-0.406	-0.913	1.365	0.217	1.365	-0.913	0.877	0.877	-0.406	-0.913	-0.929
PAX2_01 PAX2_01	-0.622	-0.622	1.392	0.397	-0.622	-0.622	-0.622	1.392	-0.622	1.392	-0.229
MIR4804_3P MIR4804_3P	-0.871	-0.871	-0.378	-0.378	3.532	-0.378	-0.871	-0.378	0.934	0.236	0.515
MIR2110 MIR2110	-1.666	-0.300	-0.300	3.231	0.530	-1.666	0.302	-0.550	-0.300	0.530	0.291
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	0.399	-0.221	-0.491	-0.221	-1.038	-0.491	-1.038	2.946	-1.038	0.730	0.712
MIR4663 MIR4663	-0.223	1.392	-0.622	-0.622	-0.622	-0.223	2.885	-0.223	-0.622	-0.622	0.388
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING	-0.247	-0.663	-0.663	1.951	1.951	-0.663	-0.247	0.363	-0.663	0.363	-0.675
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN	1.832	-0.705	-0.272	-0.705	-0.272	-0.272	-0.705	-0.272	2.559	0.332	-0.717
