GO	[-31.63 -1.02]	[-1.02 -0.52]	[-0.52 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.35]	[0.35 0.97]	[0.97 23.45]
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_UP GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_UP	0.858	0.571	3.595	-0.447	-1.628	-4.357	-3.197	-3.737	1.026	0.571	3.945
GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP	-0.472	0.691	0.844	0.334	-4.059	-2.937	-2.483	-2.483	1.870	3.309	2.998
FUJII_YBX1_TARGETS_UP FUJII_YBX1_TARGETS_UP	0.254	-0.624	-0.354	-1.056	-1.056	-1.056	-1.781	-1.781	-0.624	7.947	2.897
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	3.676	-0.463	-3.926	-1.872	0.260	0.468	-1.530	0.925	-1.530	-0.990	5.704
GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_UP GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_UP	0.858	0.571	1.865	-1.350	-3.737	-2.724	-1.109	-2.724	0.452	3.595	2.669
MIR6846_5P MIR6846_5P	-0.277	0.326	0.678	-0.910	-1.769	-2.434	-3.398	-1.769	3.462	1.476	3.009
CRX_NRL_DN.V1_DN CRX_NRL_DN.V1_DN	0.445	1.438	2.322	-0.981	-3.257	-2.068	-2.600	-2.068	-0.282	2.004	3.030
GSE45365_NK_CELL_VS_CD8A_DC_DN GSE45365_NK_CELL_VS_CD8A_DC_DN	0.463	1.045	2.145	-0.437	-0.710	-4.323	-3.168	-2.697	1.232	0.271	3.990
GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP	0.415	0.317	0.530	0.415	-2.536	-1.787	-2.994	-2.536	1.815	0.812	5.432
KRAS.PROSTATE_UP.V1_UP KRAS.PROSTATE_UP.V1_UP	-1.207	0.320	0.580	-0.938	-1.532	-1.922	-2.956	-0.395	0.320	2.871	6.297
DESCARTES_FETAL_EYE_STROMAL_CELLS DESCARTES_FETAL_EYE_STROMAL_CELLS	2.954	-1.503	-0.791	-1.101	-1.503	-2.029	-0.247	0.521	-2.029	2.954	2.550
DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS	2.164	-0.321	-1.366	-1.061	1.324	-1.736	-1.366	-0.609	-0.321	-0.609	4.433
DESCARTES_MAIN_FETAL_AFP_ALB_POSITIVE_CELLS DESCARTES_MAIN_FETAL_AFP_ALB_POSITIVE_CELLS	-0.291	1.164	0.578	-0.565	-1.297	-2.632	-0.411	-1.001	0.749	-0.565	4.182
