GO	[-5.58 -0.84]	[-0.84 -0.37]	[-0.37 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.21]	[0.21 0.63]	[0.63 5.34]
GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP	-1.543	2.910	2.910	-0.250	-0.479	-0.866	-0.866	-0.866	-0.866	0.615	-0.248
GNF2_ST13 GNF2_ST13	-0.267	-0.898	-1.585	2.813	0.585	0.902	0.338	1.287	-0.898	-1.585	-0.893
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	-0.552	-1.124	-1.124	1.512	1.512	0.645	0.346	1.512	-1.124	-1.124	-0.549
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-0.640	0.920	-1.299	1.848	1.193	0.920	-0.640	1.503	-0.923	-1.299	-2.460
DAIRKEE_TERT_TARGETS_DN DAIRKEE_TERT_TARGETS_DN	-0.706	0.246	-0.364	0.796	4.974	-0.706	-1.333	-0.706	0.796	-0.706	-0.701
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_DN GSE14000_TRANSLATED_RNA_VS_MRNA_DC_DN	-1.333	-0.706	-0.706	1.659	0.796	2.196	-0.364	1.191	-0.706	-0.706	-1.327
GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_UP GSE25088_CTRL_VS_IL4_STIM_STAT6_KO_MACROPHAGE_UP	-1.333	-1.333	-0.364	-0.364	-1.333	2.196	0.246	0.796	-0.364	-0.364	2.207
GO_RIBOSOMAL_SUBUNIT GO_RIBOSOMAL_SUBUNIT	-0.495	-0.816	-0.816	2.372	1.104	1.104	0.786	0.522	-2.091	-1.305	-0.810
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	0.435	-1.445	-2.260	0.951	1.287	1.673	0.667	0.667	-0.929	-0.929	-0.922
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	-1.880	-1.133	0.656	-0.394	-0.394	0.964	-0.394	0.409	-1.880	2.232	0.971
GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP	-0.479	0.944	-1.543	-1.543	3.549	0.615	0.358	-0.866	-0.479	-0.479	0.362
GCM_TPT1 GCM_TPT1	-0.250	-0.479	-1.543	2.910	0.358	0.944	-0.479	1.342	-1.543	-0.866	-0.475
GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_UP GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_UP	0.362	2.710	-0.664	-0.664	0.362	-0.664	-0.664	-0.664	-0.664	1.947	-0.246
GO_MYELIN_SHEATH GO_MYELIN_SHEATH	-1.167	0.389	-1.167	-0.413	1.282	-0.413	1.282	2.677	-1.922	-0.707	-0.226
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN	-1.417	-1.417	-0.409	2.028	2.028	-0.409	-0.769	1.523	-0.409	-0.409	-0.406
GO_LARGE_RIBOSOMAL_SUBUNIT GO_LARGE_RIBOSOMAL_SUBUNIT	-0.674	-0.342	-1.291	1.732	1.248	0.509	0.509	1.248	-1.291	-1.291	-0.670
MORF_EIF4A2 MORF_EIF4A2	-1.243	-0.876	0.730	2.332	-0.400	-0.400	0.352	1.940	-2.398	-1.243	0.738
REACTOME_INFLUENZA_LIFE_CYCLE REACTOME_INFLUENZA_LIFE_CYCLE	0.796	-1.951	-1.348	0.796	1.074	1.394	-0.240	1.074	-1.951	-1.348	0.376
GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP	-2.091	0.522	0.786	0.316	-0.495	-1.305	-0.816	-1.305	2.372	0.786	0.792
GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	-0.337	-1.031	0.477	-1.753	-0.337	-0.603	-1.031	0.268	0.752	4.310	0.271
GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_DN	2.330	0.883	1.523	-0.346	-0.551	1.181	-0.844	-1.256	-1.841	-1.256	-0.342
GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_UP GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_UP	0.819	-1.045	0.565	0.565	-2.429	0.565	0.819	0.819	-2.429	0.565	-0.414
chr21q22 chr21q22	1.668	-0.493	0.728	-0.222	1.668	-0.222	-1.040	-1.040	-1.040	0.728	-1.036
PID_TCR_PATHWAY PID_TCR_PATHWAY	-1.040	-1.040	3.690	0.397	-0.493	-0.493	-0.222	-0.222	-1.040	1.154	-0.220
ROSS_LEUKEMIA_WITH_MLL_FUSIONS ROSS_LEUKEMIA_WITH_MLL_FUSIONS	-0.915	-0.407	-0.915	0.490	4.197	-0.407	-0.915	-0.407	0.875	-0.407	0.218
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN	0.599	0.599	3.150	-0.242	-0.433	-1.201	-0.734	-1.964	-0.734	-0.433	1.244
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP	-0.455	0.648	0.989	0.380	-1.501	-1.501	-0.833	-0.455	-0.833	1.876	1.408
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	-0.288	-0.745	1.713	1.013	-1.695	-1.134	-0.745	1.340	-1.695	0.315	1.351
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN	0.232	0.397	1.984	-1.516	0.883	-2.344	-1.516	-0.384	0.232	0.614	0.890
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP	-0.267	4.112	1.287	-0.267	-0.503	-1.585	-0.267	-0.898	0.338	-0.898	-0.499
GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP	0.323	1.440	-0.280	-0.280	-0.280	-1.166	-1.166	-0.280	-1.166	3.267	-0.278
GO_ANTIGEN_BINDING GO_ANTIGEN_BINDING	-0.415	0.211	-0.415	-0.415	-0.415	-0.415	-0.415	5.349	0.211	0.211	-0.413
GSE26559_TCF1_KO_VS_WT_LIN_NEG_CELL_UP GSE26559_TCF1_KO_VS_WT_LIN_NEG_CELL_UP	-0.869	0.248	0.405	-1.286	-0.361	-0.869	4.312	-0.361	-1.286	-0.361	1.490
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	-1.160	-0.546	-0.807	0.581	0.396	0.396	0.252	4.475	0.252	-2.285	-0.352
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	-1.459	0.403	-0.432	-1.459	0.403	-0.432	-1.459	0.403	1.950	0.682	1.042
GNF2_DAP3 GNF2_DAP3	-0.316	-0.794	-0.512	1.615	0.459	0.946	0.946	1.258	-2.641	-1.194	-0.787
chr1p13 chr1p13	-0.831	-0.831	-0.352	-0.831	0.256	1.528	0.993	-0.831	1.528	-0.831	0.570
TSAI_RESPONSE_TO_IONIZING_RADIATION TSAI_RESPONSE_TO_IONIZING_RADIATION	-1.207	-1.207	0.302	-0.300	-1.207	0.931	0.931	0.931	0.573	0.931	-1.202
GO_PROTEIN_TARGETING_TO_MEMBRANE GO_PROTEIN_TARGETING_TO_MEMBRANE	0.883	-1.516	-2.344	0.883	0.883	1.570	0.397	0.614	-0.627	-0.986	-0.622
EHLERS_ANEUPLOIDY_UP EHLERS_ANEUPLOIDY_UP	-0.664	-0.664	-0.248	0.362	2.710	1.947	-0.248	-0.664	-0.664	-0.664	-0.246
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN	-1.016	-0.401	-0.401	1.162	2.377	0.379	0.589	0.851	-1.016	-2.387	-0.645
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.957	-0.957	-0.957	0.457	-0.435	0.199	0.199	0.457	-0.957	2.489	1.294
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN	0.302	-0.300	0.931	-1.207	-0.613	-0.300	-1.207	2.481	0.931	-1.207	0.304
GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN	-0.299	-0.748	0.656	-0.748	2.413	-0.748	0.656	1.132	-0.299	-0.748	-0.745
chr22q13 chr22q13	0.490	0.216	0.216	-0.407	-0.915	-0.407	-0.407	5.107	-0.407	-0.915	-0.404
PRC2_EZH2_UP.V1_UP PRC2_EZH2_UP.V1_UP	0.230	-0.386	-1.375	-1.375	-0.386	0.453	3.344	1.136	-0.737	-0.386	0.232
GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN	0.312	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	5.461	-0.290	-0.289
GNF2_FBL GNF2_FBL	-0.853	-0.583	-0.853	2.818	1.006	0.541	0.754	1.006	-1.215	-1.700	-0.845
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP	-0.384	0.883	0.614	-0.986	-1.516	-0.986	-1.516	-0.627	0.883	1.202	1.997
GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	0.645	1.036	-1.124	-1.124	-1.124	0.346	0.645	0.346	-1.124	-0.260	1.519
GSE3039_CD4_TCELL_VS_B2_BCELL_DN GSE3039_CD4_TCELL_VS_B2_BCELL_DN	0.263	-0.674	-0.674	-1.291	0.263	0.509	-0.674	2.286	-1.291	1.732	0.266
GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	0.987	0.271	-0.333	0.695	-0.333	0.695	-2.217	0.456	-2.217	-0.560	1.342
GO_MULTI_ORGANISM_METABOLIC_PROCESS GO_MULTI_ORGANISM_METABOLIC_PROCESS	0.669	-1.506	-0.718	0.669	1.203	1.203	0.300	1.530	-2.136	-1.051	-0.711
MORF_ANP32B MORF_ANP32B	-1.710	-0.466	0.802	3.124	-1.274	0.427	0.427	1.310	-1.274	-0.668	-0.460
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	-0.319	-1.711	-0.319	-0.577	0.284	0.502	-0.998	1.548	-0.577	-0.577	3.139
REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	-0.582	-1.445	-0.582	0.951	1.287	1.287	0.951	0.951	-1.445	-0.582	-1.437
GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	-0.456	-0.456	-0.456	-0.456	0.187	-0.456	1.880	0.187	-0.456	2.758	-0.454
MORF_RPA2 MORF_RPA2	-1.194	0.459	3.452	1.258	-1.768	0.286	0.459	-0.794	-0.316	-0.794	-0.507
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	1.104	-2.091	-0.286	0.786	0.786	1.104	0.786	-1.305	0.316	-1.305	-0.810
GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN	-1.837	1.817	0.430	1.382	-0.654	0.430	0.238	0.430	0.238	-1.837	-0.649
GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT	-1.417	-0.769	0.718	3.228	-0.409	0.215	-0.409	0.718	0.215	-1.417	0.217
GSE12505_WT_VS_E2-2_HET_PDC_DN GSE12505_WT_VS_E2-2_HET_PDC_DN	1.440	-0.582	-1.166	0.323	-0.582	0.982	-0.280	-1.166	-1.166	0.982	0.988
GO_METAL_CLUSTER_BINDING GO_METAL_CLUSTER_BINDING	-0.581	-0.200	-0.581	0.893	-0.581	3.068	-0.581	0.434	0.434	-0.581	-0.579
GNF2_MSH2 GNF2_MSH2	1.060	-0.790	-0.790	-0.790	0.278	1.060	1.620	0.609	-0.790	-0.325	-0.786
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	-1.753	0.477	-0.603	-0.603	-0.337	3.028	0.752	-0.337	1.090	-1.031	-0.598
ST_T_CELL_SIGNAL_TRANSDUCTION ST_T_CELL_SIGNAL_TRANSDUCTION	0.763	-0.248	1.947	-0.248	-0.664	-0.664	-0.664	-0.248	-0.664	1.947	-0.662
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN	-1.065	-0.628	-1.065	-0.628	0.253	0.253	1.435	4.190	-0.628	-0.356	-0.352
GSE22432_CDC_VS_COMMON_DC_PROGENITOR_UP GSE22432_CDC_VS_COMMON_DC_PROGENITOR_UP	0.789	1.816	-0.261	1.428	-0.697	-1.074	-0.697	-2.471	-0.437	-0.261	0.796
GCAAAAA_MIR129 GCAAAAA_MIR129	-1.016	0.851	3.977	-0.650	0.379	0.379	-0.650	0.379	-0.235	-1.552	-1.009
GSE11924_TFH_VS_TH1_CD4_TCELL_UP GSE11924_TFH_VS_TH1_CD4_TCELL_UP	0.333	0.818	-0.788	-1.270	-2.048	0.547	-0.474	-0.474	2.975	0.333	0.337
GNF2_TPT1 GNF2_TPT1	0.527	-0.873	-0.873	2.048	0.527	1.442	0.235	-0.379	-0.873	-0.379	-0.869
GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP	-0.664	-0.248	-0.664	1.295	-0.664	0.362	0.362	-0.664	-0.248	-0.664	2.720
CHENG_RESPONSE_TO_NICKEL_ACETATE CHENG_RESPONSE_TO_NICKEL_ACETATE	-0.623	0.396	-0.623	-0.623	-0.623	1.389	0.396	2.077	-0.623	-0.623	0.398
GO_RESPONSE_TO_ANTIBIOTIC GO_RESPONSE_TO_ANTIBIOTIC	-0.415	0.211	0.211	-0.415	-0.415	-0.415	-0.415	4.087	-0.415	0.640	-0.413
ELVIDGE_HIF1A_TARGETS_DN ELVIDGE_HIF1A_TARGETS_DN	-0.706	-0.273	2.555	0.331	-0.706	0.331	1.210	-0.706	-0.706	-0.706	0.333
GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_DN GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_DN	-0.379	-0.873	0.527	-0.379	0.527	-0.873	-0.379	3.526	-0.379	-0.873	0.530
