GO	[-10.12 -1.00]	[-1.00 -0.50]	[-0.50 -0.14]	[-0.14 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.19]	[0.19 0.61]	[0.61 1.73]	[1.73 23.61]
GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP	-1.127	0.341	-0.917	14.553	-4.390	-8.302	-5.109	-0.457	1.008	0.341	3.239
GSE24210_IL35_TREATED_VS_RESTING_TREG_UP GSE24210_IL35_TREATED_VS_RESTING_TREG_UP	-1.946	-0.724	1.865	3.595	-5.074	-8.260	-8.260	-0.447	1.865	4.290	2.669
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP	-0.342	0.571	-2.310	10.092	-5.917	-5.917	-5.917	-1.350	0.858	2.115	3.945
GSE22886_NEUTROPHIL_VS_DC_UP GSE22886_NEUTROPHIL_VS_DC_UP	-0.325	0.278	0.278	4.026	-4.290	-8.177	-6.859	-1.900	-0.325	6.389	4.770
IL21_UP.V1_DN IL21_UP.V1_DN	0.285	-0.421	-1.343	14.940	-0.699	-7.678	-7.678	-1.094	-0.421	0.930	2.022
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	-0.447	-0.573	-0.342	11.167	-1.109	-8.260	-8.260	-1.350	1.026	0.452	3.278
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN	0.350	0.452	2.662	6.267	-5.074	-8.260	-8.260	-0.724	0.263	1.026	2.122
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN	0.271	0.720	3.638	0.720	-5.880	-8.219	-6.898	-2.285	1.656	2.697	3.318
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	-1.350	-1.946	1.026	6.702	-3.197	-6.938	-5.917	-1.946	2.662	2.381	3.604
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_UP GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_UP	-0.827	1.761	0.635	5.718	-4.191	-8.052	-6.740	-2.185	1.122	1.122	3.481
IL21_UP.V1_UP IL21_UP.V1_UP	-0.672	0.967	0.798	4.329	-4.513	-7.594	-6.307	-1.589	-0.672	3.607	4.722
GOMF_METALLOPEPTIDASE_ACTIVITY GOMF_METALLOPEPTIDASE_ACTIVITY	-0.535	-0.309	1.555	6.324	-6.346	-7.636	-6.346	-0.686	0.633	1.792	2.612
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP	0.263	2.115	3.936	3.269	-3.737	-6.938	-8.260	-2.724	0.452	0.706	2.122
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	-0.766	-0.311	-0.311	1.296	-4.629	-4.629	-5.807	-2.480	0.871	9.870	3.466
ATM_DN.V1_DN ATM_DN.V1_DN	0.339	-2.168	-1.403	6.602	-3.252	-6.056	-4.861	-1.111	1.148	5.642	2.188
GSE13229_IMM_VS_MATURE_NKCELL_UP GSE13229_IMM_VS_MATURE_NKCELL_UP	-1.369	0.341	0.841	3.230	-3.768	-8.302	-6.977	-0.917	2.627	2.349	3.563
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	-0.301	-0.524	-1.059	8.790	-1.919	-6.307	-7.594	-1.059	0.399	2.640	3.277
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP	0.278	2.446	1.921	2.175	-5.843	-6.859	-8.177	-0.697	-0.325	1.921	2.453
WNT_UP.V1_DN WNT_UP.V1_DN	-0.660	-1.061	-0.509	3.148	-2.855	-7.054	-7.054	-0.509	2.822	4.226	2.829
GATA_Q6 GATA_Q6	0.442	0.341	0.692	5.788	-1.969	-8.302	-6.977	-1.969	-0.351	1.606	4.253
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	0.341	-0.585	-0.457	8.011	-0.917	-6.977	-5.955	-3.768	0.442	2.085	3.901
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	-0.264	0.692	0.341	7.084	-0.585	-8.302	-6.977	-2.335	-0.737	1.390	3.563
GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_UP GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_UP	-0.334	-0.334	1.656	0.874	-5.880	-6.898	-8.219	1.893	1.232	1.893	2.420
BRCA1_DN.V1_UP BRCA1_DN.V1_UP	-0.341	-0.640	-1.789	9.485	-3.468	-4.320	-4.320	-1.413	0.264	1.520	5.207
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	-0.710	0.359	0.359	5.903	-1.607	-8.219	-6.898	-1.607	0.874	3.309	2.152
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP	-0.960	-0.361	-0.271	6.834	-4.059	-4.757	-6.582	-1.443	1.015	3.992	2.405
KRAS.LUNG_UP.V1_DN KRAS.LUNG_UP.V1_DN	-0.330	-0.799	-0.799	10.267	-1.315	-5.890	-5.890	-1.033	0.509	0.380	4.150
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	-0.283	-0.538	-0.717	10.180	-1.532	-4.513	-5.682	-1.922	-0.538	0.932	4.440
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP	0.558	0.692	2.085	3.891	-1.969	-8.302	-8.302	-0.917	0.558	0.442	2.356
GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN	0.262	-0.741	-0.343	5.649	-3.993	-5.507	-5.507	-1.698	1.246	4.086	2.472
GSE37532_WT_VS_PPARG_KO_LN_TREG_DN GSE37532_WT_VS_PPARG_KO_LN_TREG_DN	-0.509	-1.982	-0.693	11.786	0.644	-3.975	-5.100	-1.982	-0.922	1.270	2.123
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	-0.318	-0.318	-0.547	8.633	0.285	-5.395	-7.678	-2.352	1.113	-0.318	2.878
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	0.457	0.457	-0.261	3.277	-1.258	-6.929	-6.929	-1.552	-0.356	2.324	4.391
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_UP GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_UP	-1.076	-0.309	-0.686	4.279	-2.767	-4.547	-7.636	-0.309	1.335	3.913	2.324
GSE6269_FLU_VS_E_COLI_INF_PBMC_DN GSE6269_FLU_VS_E_COLI_INF_PBMC_DN	0.675	0.530	0.530	4.711	-4.512	-5.445	-6.679	-0.904	1.453	0.530	2.248
GSE6259_DEC205_POS_DC_VS_BCELL_UP GSE6259_DEC205_POS_DC_VS_BCELL_UP	-0.493	1.109	-0.648	7.265	-1.656	-6.513	-5.289	-0.648	-0.367	0.451	3.751
PKCA_DN.V1_UP PKCA_DN.V1_UP	0.570	-0.663	0.570	4.074	-2.060	-6.555	-4.402	-2.060	-0.505	4.074	2.992
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	-1.619	-0.509	-0.285	6.334	-1.318	-4.063	-4.063	-2.380	-0.509	3.148	5.034
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	-0.335	-1.383	-1.129	7.503	-1.676	-3.960	-4.652	-0.912	-0.441	2.500	4.903
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN	-0.886	0.463	0.720	4.337	-1.607	-6.898	-6.898	-0.886	1.232	1.232	3.004
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	2.300	0.649	-1.503	4.966	-1.810	-5.693	-4.863	-2.161	0.519	1.555	2.042
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	-0.741	-0.741	0.262	9.423	-2.039	-3.993	-3.397	-2.039	0.457	0.878	3.740
MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN	1.003	0.517	-0.555	3.870	-2.165	-5.484	-6.721	-1.160	0.659	1.668	2.511
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP	0.321	-0.981	-0.743	6.644	-1.632	-4.090	-4.090	-1.632	-0.400	2.004	4.243
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN	-0.834	-0.391	0.526	4.765	-1.896	-4.478	-6.267	-1.285	1.849	0.814	3.660
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	1.555	2.605	0.502	2.046	-3.862	-3.862	-6.346	-2.326	0.389	1.133	2.052
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN	0.611	0.340	0.611	1.695	-3.575	-5.599	-5.599	-0.686	0.464	2.286	3.338
GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_UP GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_UP	0.330	0.330	-0.920	5.868	-1.508	-5.640	-3.610	-0.920	-0.920	2.248	3.288
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	2.157	-2.063	-0.462	2.432	0.446	-5.544	-3.427	-2.457	0.343	1.034	4.416
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	0.964	-0.441	0.276	1.376	-4.621	-5.562	-3.858	0.276	1.160	2.431	2.437
MIR7974 MIR7974	-1.052	-1.052	5.030	-0.521	-1.963	-3.647	-3.647	0.390	0.557	1.263	3.079
GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN	0.895	1.073	-0.571	1.957	-0.912	-6.464	-6.464	-0.335	0.895	0.593	2.507
GSE36095_WT_VS_HDAC9_KO_TREG_DN GSE36095_WT_VS_HDAC9_KO_TREG_DN	-0.255	1.036	-0.365	2.799	-0.693	-5.100	-5.100	-1.555	0.353	1.270	2.806
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP	-1.027	1.135	-0.751	4.042	-1.379	-4.187	-4.187	-0.536	0.359	1.135	2.761
GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_DN GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_DN	-0.486	-0.486	0.643	3.056	-0.865	-5.516	-4.359	0.362	-0.655	1.760	2.706
chrXp21 chrXp21	0.357	-1.961	-1.361	0.539	0.539	-0.251	0.539	-0.934	-1.361	-0.405	5.086
