GO	[-6.38 -0.56]	[-0.56 -0.44]	[-0.44 -0.20]	[-0.20 -0.09]	[-0.09 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.15]	[0.15 0.32]	[0.32 0.85]	[0.85 8.56]
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	1.488	3.458	-2.414	-2.863	-0.728	3.128	-0.728	-3.380	-0.441	0.361	0.894
GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING	-0.839	-2.485	0.917	4.556	1.567	-2.485	1.567	0.741	-0.649	-1.661	-1.666
GOMF_CHEMOKINE_RECEPTOR_BINDING GOMF_CHEMOKINE_RECEPTOR_BINDING	0.604	0.250	0.405	-1.855	-1.271	5.408	1.133	-1.271	-2.737	-0.359	0.249
GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	-1.836	-1.836	0.637	1.114	3.814	-2.511	0.301	0.858	1.114	-0.957	-1.339
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS	-0.416	-2.405	-0.668	-0.416	1.113	-1.035	-0.668	1.113	5.674	-0.247	-1.574
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	1.904	3.040	-0.461	-2.231	-1.252	2.255	-1.680	-1.252	-0.461	-0.659	0.592
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	-0.704	1.822	-0.704	-0.704	-0.704	4.280	-0.272	-0.704	-0.704	-0.704	0.705
GOMF_RNA_POLYMERASE_ACTIVITY GOMF_RNA_POLYMERASE_ACTIVITY	-1.741	-1.741	-0.336	1.479	1.479	-1.741	1.479	1.479	-0.336	-0.336	-1.026
GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY	-0.578	-1.431	0.945	4.197	0.945	-2.239	0.259	-0.578	0.665	-0.578	-1.434
GOMF_CHEMOREPELLENT_ACTIVITY GOMF_CHEMOREPELLENT_ACTIVITY	0.347	0.644	-0.550	-0.550	-1.118	-1.118	-1.118	-0.550	-0.260	0.347	5.833
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	1.558	2.285	-0.255	-0.397	-2.363	-1.707	-1.707	-1.225	0.353	0.520	1.900
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	-0.363	-1.326	-0.702	4.143	1.185	-0.702	-0.702	-1.326	1.185	-0.702	0.246
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	0.302	1.820	-0.837	-2.114	-0.513	1.414	1.414	-1.328	-1.328	-0.837	1.410
GOMF_MONOOXYGENASE_ACTIVITY GOMF_MONOOXYGENASE_ACTIVITY	1.407	2.032	-0.537	-0.537	-4.194	-0.250	-0.250	-0.372	-0.537	-1.029	2.026
GOMF_ATPASE_REGULATOR_ACTIVITY GOMF_ATPASE_REGULATOR_ACTIVITY	0.409	-1.124	-0.392	0.959	3.903	-1.865	0.226	-0.392	0.654	-0.392	-1.868
GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING	-2.322	-0.381	1.192	-0.977	1.192	-0.977	2.408	1.192	-0.622	-1.501	0.232
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY	0.527	2.038	-0.378	-0.378	-0.870	2.727	0.527	-0.870	-0.870	-0.870	-0.871
GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	-1.284	-1.284	0.509	0.836	2.881	-1.284	0.509	0.509	0.264	-0.341	-1.286
GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY	-0.451	-0.451	0.849	0.849	2.487	-1.990	-0.256	0.352	0.849	-1.225	-1.993
GOMF_SNRNA_BINDING GOMF_SNRNA_BINDING	-0.809	-0.492	1.879	1.463	0.782	-2.073	-1.293	1.879	-0.809	-0.492	-0.493
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	-0.392	-1.865	0.959	1.738	2.207	-1.865	0.409	-0.392	0.226	-0.676	-0.678
GOMF_GLUCURONOSYLTRANSFERASE_ACTIVITY GOMF_GLUCURONOSYLTRANSFERASE_ACTIVITY	0.427	0.716	0.216	-1.409	-1.409	2.574	-0.407	-0.765	-1.409	0.716	0.715
GOMF_KINASE_INHIBITOR_ACTIVITY GOMF_KINASE_INHIBITOR_ACTIVITY	-0.689	-0.288	-1.012	-0.454	0.481	-2.987	0.937	1.914	-0.288	1.914	-0.691
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	-0.621	1.386	-0.621	-0.223	-0.621	1.386	2.070	-0.621	-0.621	-0.621	-0.223
GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS	-0.434	0.457	-0.434	-0.434	-0.434	3.190	0.821	-0.953	-0.953	-0.953	0.820
GOMF_LRR_DOMAIN_BINDING GOMF_LRR_DOMAIN_BINDING	0.332	-0.704	-0.704	2.543	0.332	-0.704	-0.704	0.332	1.207	-0.272	-0.705
GOMF_ARGININE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ARGININE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.373	-0.373	-0.373	-0.373	-0.373	1.382	-0.373	1.382	-0.373	1.382	-0.373
GOMF_DEAD_H_BOX_RNA_HELICASE_BINDING GOMF_DEAD_H_BOX_RNA_HELICASE_BINDING	0.273	-0.331	3.564	0.273	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	-0.332
GOMF_C_ACETYLTRANSFERASE_ACTIVITY GOMF_C_ACETYLTRANSFERASE_ACTIVITY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	3.057	-0.248	-0.248	1.014	-0.249
GOMF_GUANYLYLTRANSFERASE_ACTIVITY GOMF_GUANYLYLTRANSFERASE_ACTIVITY	-0.248	-0.248	-0.248	3.057	-0.248	-0.248	1.014	-0.248	-0.248	-0.248	-0.249
