GO	[-2.86 -0.24]	[-0.24 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP	0.689	0.432	-1.834	-0.373	0.689	0.689	2.311	-1.834	-1.096	0.432	-0.671
GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN	0.574	2.486	1.376	0.303	-1.205	-1.205	-1.205	-0.299	0.574	-0.611	-0.626
KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION	-0.788	0.279	-0.788	-0.788	-0.788	-0.788	-0.324	-0.324	1.623	1.623	1.595
SASSON_RESPONSE_TO_GONADOTROPHINS_UP SASSON_RESPONSE_TO_GONADOTROPHINS_UP	0.236	0.236	0.236	0.236	-0.378	5.341	-0.871	-0.871	-0.378	-0.378	-0.886
MIR183_3P MIR183_3P	-0.705	-0.227	-0.705	-1.918	-1.918	0.390	0.390	1.286	1.286	1.700	-0.427
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP	-2.129	1.431	0.302	-0.300	0.302	2.818	-1.336	-0.514	-0.514	0.757	-0.865
GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN	-0.929	-1.624	-0.929	-0.526	0.320	1.238	-1.624	1.238	0.320	1.238	0.840
GSE22886_IGA_VS_IGM_MEMORY_BCELL_UP GSE22886_IGA_VS_IGM_MEMORY_BCELL_UP	0.511	-1.289	-0.341	-0.341	-0.672	0.264	-0.341	-0.672	3.599	-1.289	1.223
GOMF_EXOPEPTIDASE_ACTIVITY GOMF_EXOPEPTIDASE_ACTIVITY	-0.622	-0.223	-0.223	-0.622	-0.223	3.799	-0.622	-0.622	1.392	-0.223	-0.632
MIR6884_5P MIR6884_5P	0.302	0.302	-1.666	1.612	0.826	0.826	-1.666	-0.300	0.530	-1.666	0.291
GSE17721_CTRL_VS_LPS_6H_BMDC_DN GSE17721_CTRL_VS_LPS_6H_BMDC_DN	-1.372	-1.372	-1.372	1.139	1.139	-0.385	0.758	0.454	-0.735	1.139	0.222
MIR1537_5P MIR1537_5P	-0.995	-1.708	0.504	0.789	-0.995	-1.708	0.504	0.285	0.285	1.140	1.515
KEGG_LYSOSOME KEGG_LYSOSOME	-0.996	-0.203	-0.462	1.221	0.427	1.758	-0.996	-0.996	1.221	-0.996	-0.210
GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP	-1.096	0.432	0.239	-1.834	1.008	-1.834	1.008	0.239	1.386	-0.652	0.667
GCM_IL6ST GCM_IL6ST	-0.622	-0.622	-0.622	2.885	0.826	-0.622	-0.622	-0.622	0.826	-0.223	0.388
GGCACTT_MIR519E GGCACTT_MIR519E	-0.767	-1.414	-0.407	-0.407	-0.407	0.428	1.088	0.216	3.235	-1.414	0.415
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP	2.703	-1.122	-1.122	-1.122	0.647	0.347	-0.550	-0.550	1.038	0.347	-0.268
HALLMARK_INFLAMMATORY_RESPONSE HALLMARK_INFLAMMATORY_RESPONSE	-0.746	-0.746	-0.746	-0.746	-0.298	-0.298	0.657	2.417	-0.746	1.134	0.643
GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_DN GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_DN	-0.550	4.573	-1.666	0.530	-0.300	-0.300	-0.962	-0.300	0.530	-0.300	-0.567
GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN	-1.708	-0.575	-0.317	-0.317	-0.317	0.789	-0.575	-0.575	-0.995	2.023	2.498
GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN	-0.625	-2.340	-0.382	3.498	0.233	0.399	-0.625	0.233	-0.625	1.206	-0.398
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP	2.468	1.094	-1.028	0.479	-0.601	-0.601	-1.028	0.269	-1.028	1.495	-1.052
DR3_Q4 DR3_Q4	-1.205	0.574	-1.205	1.376	0.574	-0.299	0.303	-0.299	1.895	-1.205	-0.626
MIR222_3P MIR222_3P	-2.424	-1.042	0.364	-0.246	1.479	0.364	-1.583	-0.246	1.479	0.823	-0.259
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	-0.830	0.256	2.891	0.996	0.568	0.256	-0.351	-0.351	-0.830	-0.830	-0.844
MIR508_3P MIR508_3P	0.372	-1.080	-0.521	0.372	-0.240	0.687	-0.521	-1.080	-1.080	0.687	2.775
GSE14000_UNSTIM_VS_4H_LPS_DC_DN GSE14000_UNSTIM_VS_4H_LPS_DC_DN	-1.163	-0.581	-0.279	-1.163	-1.163	0.610	-0.279	-0.279	1.981	0.984	0.961
GOMF_CHAPERONE_BINDING GOMF_CHAPERONE_BINDING	2.417	0.657	-0.746	0.304	0.657	-0.298	-0.746	-0.746	0.657	-0.746	-0.759
PID_IFNG_PATHWAY PID_IFNG_PATHWAY	-0.462	-0.203	0.776	-0.996	-0.462	-0.203	-0.996	-0.996	0.776	-0.203	3.031
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_DN THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_DN	1.134	0.304	-0.746	1.134	1.723	-0.746	0.304	-0.746	-0.298	-0.746	-0.759
MIR339_5P MIR339_5P	-0.272	-0.705	-0.705	0.332	0.332	-0.705	0.332	-0.705	-0.705	2.559	1.191
JIANG_HYPOXIA_CANCER JIANG_HYPOXIA_CANCER	2.561	-0.497	-0.497	1.738	0.166	-0.497	0.166	0.166	-0.497	-0.497	-0.506
RYTGCNNRGNAAC_MIF1_01 RYTGCNNRGNAAC_MIF1_01	-0.199	1.495	-0.580	1.495	-0.580	0.895	-0.580	-0.580	-0.580	0.435	-0.590
PID_ARF6_TRAFFICKING_PATHWAY PID_ARF6_TRAFFICKING_PATHWAY	1.392	-0.622	-0.622	-0.622	-0.223	-0.223	-0.622	-0.223	0.826	2.081	-0.632
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	-0.414	-0.414	-0.414	2.992	0.211	-0.414	-0.414	0.211	-0.414	-0.414	1.243
