GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GSE17721_CTRL_VS_LPS_6H_BMDC_UP GSE17721_CTRL_VS_LPS_6H_BMDC_UP	0.277	-0.431	-2.834	1.096	0.480	-1.367	0.607	0.480	-0.898	-0.715	3.502
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP	0.752	-0.560	-0.326	1.745	0.277	-1.998	-1.115	-0.898	-0.326	-0.898	3.850
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	3.205	0.463	-0.595	-0.595	-0.345	-3.074	0.463	-0.457	-0.595	-0.761	2.009
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	0.752	0.370	-1.367	-1.115	-1.367	-0.715	0.277	-0.715	-0.431	1.096	4.591
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP	0.361	-0.335	1.273	-1.133	-2.022	-0.335	-0.335	1.076	-0.572	-1.682	3.459
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP	1.208	-0.771	1.018	0.555	0.436	-0.771	-0.271	0.334	-1.448	-3.471	2.140
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	2.513	0.361	-0.914	-0.335	-1.133	-1.133	-0.728	-0.335	-0.914	-0.335	3.804
GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP	1.587	-0.380	-0.286	-1.488	-0.380	-1.223	-0.286	-0.634	-0.380	-0.800	4.669
GSE7460_CD8_TCELL_VS_TREG_ACT_DN GSE7460_CD8_TCELL_VS_TREG_ACT_DN	0.351	0.581	0.351	0.880	-2.440	-2.047	0.722	0.581	-0.452	-1.407	2.482
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP	3.633	-0.436	-1.235	-0.436	-0.759	-1.544	-0.436	-0.436	-0.581	0.513	2.278
GSE14000_4H_VS_16H_LPS_DC_DN GSE14000_4H_VS_16H_LPS_DC_DN	-0.747	-1.762	0.753	2.037	0.362	-0.583	-0.336	0.269	-0.747	-1.762	2.923
GSE6259_BCELL_VS_CD4_TCELL_UP GSE6259_BCELL_VS_CD4_TCELL_UP	-0.568	2.182	-1.182	0.505	-1.469	-0.940	-0.568	0.385	1.186	-1.469	2.186
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_UP	1.273	-1.133	0.594	-0.572	-0.914	-2.413	-0.572	1.076	-0.442	-0.335	3.129
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_DN GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_DN	1.076	0.270	-0.442	-1.133	-2.413	0.468	-1.387	-0.728	0.361	1.486	2.517
GSE369_SOCS3_KO_VS_WT_LIVER_UP GSE369_SOCS3_KO_VS_WT_LIVER_UP	0.863	-1.726	-1.169	-0.463	-1.726	-0.263	0.863	-0.596	0.343	0.447	3.715
GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP	-0.392	-0.836	1.387	0.662	0.309	-0.660	-1.902	-0.836	-0.293	-0.836	4.037
GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_DN GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_DN	1.295	-0.431	0.370	-0.560	-0.898	-1.115	-0.898	-0.715	-0.326	-0.431	4.984
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_UP GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_UP	0.707	-0.375	0.327	0.434	-0.829	-0.375	-0.648	0.561	-1.952	-1.301	4.307
GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_DN GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_DN	0.933	0.491	-0.701	-1.348	-0.701	1.116	-0.701	-1.638	0.933	-1.097	2.890
GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	0.634	-1.616	1.800	-0.310	-0.536	-1.616	-0.411	-1.328	1.137	-0.536	2.333
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN	0.752	-0.560	-0.560	-0.898	-0.560	-1.367	0.607	-1.115	-0.898	2.263	2.852
GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	0.276	-0.752	0.631	0.276	1.874	0.276	-0.328	-1.829	-1.829	-0.752	2.757
GSE31082_DN_VS_DP_THYMOCYTE_UP GSE31082_DN_VS_DP_THYMOCYTE_UP	1.266	-0.976	0.344	-2.179	-0.262	-0.976	1.266	-0.468	-1.212	0.452	2.539
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	2.100	-0.910	-0.318	-0.558	-0.318	-0.426	-0.558	-0.426	0.498	-2.497	3.003
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN	2.396	-0.293	-0.836	-0.392	-1.045	-0.836	-1.289	0.409	-0.513	-0.392	3.334
GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN	0.285	-1.974	1.536	0.620	-0.318	-0.883	-1.097	-1.097	0.933	-0.548	2.587
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	0.491	-1.097	0.285	-0.548	-0.318	-0.548	-0.701	-1.638	0.620	0.285	4.643
