gene	rho	combined.z	pv
88	AGBL3	-0.198363116014087	0.442391716968437	0.658205771835952
89	AGBL5	-2.66692964969046	-0.994793382068615	0.319836765612533
90	AGER	-0.657478129655509	0.114333890041897	0.908973118269422
91	AGGF1	0.126756054983086	0.594925890431989	0.55189301011359
92	AGL	-2.73580166858598	-1.04657471472076	0.295295768853023
93	AGO3	-0.365381957340205	0.361735541224497	0.717549665043694
94	AGO4	0.0303287983633872	0.550274000980034	0.582131453834459
95	AGPAT1	-0.0520887010998949	0.690201885920183	0.490067237542994
96	AGPAT2	-1.02954409138303	0.023157530923318	0.981524614927666
97	AGR2	0.516338105885715	0.770658631531991	0.440909298450397
98	AGRP	-2.1795035773428	-0.654442657276499	0.5128266595095
99	AGT	-2.61585106216203	-0.957051280859251	0.338541372244669
100	AHCTF1	-0.330424867536737	0.37875303654786	0.704871264894956
101	AHCY	-0.979712605190703	0.0496581857926077	0.960394778226986
102	AHCYL2	-0.0635135057113228	0.50635014562699	0.612610866136533
103	AHDC1	-0.132914534108482	0.473559798222876	0.635813849192315
104	AHNAK2	-1.66362994350707	-0.332909906028803	0.739202291634557
105	AHSA2	-0.765542889242149	0.161415840174776	0.871765891608371
106	AIM1	-0.910250099184867	0.0862787346672737	0.931244842707603
107	AIRE	-1.25657730294336	-0.10013662995567	0.920235854969367
108	AK5	-3.9036995117424	-2.19391437740109	0.0282415655931328
109	AKAP1	-0.284159898882939	0.353210026338809	0.723930991784023
110	AKAP10	-2.34132987859421	-0.76286900433096	0.445541523069184
111	AKAP12	-2.88866881400116	-1.6811921198507	0.0927256036430218
112	AKAP14	-0.918922860814028	0.0817264987822108	0.934864205860556
113	AKAP3	-2.08076069446633	-0.590217215910517	0.555045031558594
114	AKAP4	-6.20232885172519	NA	NA
115	AKAP5	3.57633346886174	1.96025284759263	0.0499662443144069
116	AKIP1	-2.09941292319119	-0.602242922837278	0.547012447969992
117	AKNA	-0.731297203752106	-0.360765939989507	0.718274426412012
118	AKR1C4	-0.188139179323384	0.447276500094773	0.65467543231995
119	AKR1D1	-2.35993694871462	-0.77560519300893	0.437982133255467
120	AKT1	1.00935821685559	0.983349797101174	0.325435309434903
121	AKT1S1	0.261941672133471	0.656732228863118	0.511353107535521
122	AKT3	-1.11865416621249	-0.024724731177368	0.980274528481381
123	ALAS2	-0.926133252013348	0.0779375266615793	0.937877748224497
124	ALCAM	0.341180501817245	0.994595058934429	0.31993325162434
125	ALDH1A2	-2.66714157659321	-0.994951125301275	0.319760035682976
126	ALDH2	-1.44546262690601	-0.206150449633073	0.836673391895204
127	ALDH3B1	-1.22221514959453	-0.0811962880169411	0.935285851504178
128	ALDH4A1	-2.18925932220588	-0.660864916173622	0.508698947215863
129	ALDOB	-0.648934535522271	0.220881184480769	0.82518494821065
130	ALG12	-0.781869100438267	0.153014473456165	0.87838686153317
131	ALG14	-0.223171649100927	0.430513956827354	0.666821816340582
132	ALKBH7	-1.51497091855327	-0.246012232743549	0.805672763103065
133	ALOX12B	-0.932183298940376	0.0747552667027464	0.940409434176462
134	ALOXE3	-2.22265133432495	-0.682954985168883	0.494635287513046
135	ALPK3	2.59670032219908	1.60920268077348	0.107572030433177
136	ALPP	-1.23162105892715	-0.0863705841894836	0.931171829943004
137	ALS2	0.0437780620886853	0.556530813463317	0.577848035911419
138	ALX3	-1.79681433505679	-0.412789048617662	0.679761175750413
139	ALYREF	-1.91675696513542	-0.486493527140302	0.626617293535393
140	AMACR	-1.68512424509426	-0.34566771456363	0.729592450263652
141	AMELX	-2.02115044501461	-0.552105214420928	0.580876269567798
142	AMHR2	-1.24777233283991	-0.0952735276994662	0.924097568824024
143	AMOTL2	-3.0714902948553	-1.31588546188086	0.188212489016706
144	AMPD2	0.105291406478289	0.585027871298613	0.558528976292577
145	ANAPC11	-1.0898455616034	-0.00917443909954375	0.992679959376968
146	ANGPT1	-1.58240118794465	-0.2851437507197	0.775534012491113
147	ANGPT2	-3.9459890984654	-2.25401767865322	0.0241950558324459
148	ANGPTL3	0.911811300173663	0.942062308295739	0.346160740361455
149	ANKFY1	0.711985484408387	0.856283611367547	0.391840924082114
150	ANKRD10	-1.17282275889617	-0.05414977033259	0.956815839393379
151	ANKRD11	-0.278431802596437	0.523212940546725	0.600826077143123
152	ANKRD13A	0.224038209935875	0.639494344900347	0.522501391353628
153	ANKRD13B	-1.10310633099901	-0.016323890545506	0.986975998180404
154	ANKRD13D	-3.73953822099798	-1.98193970112051	0.047485989821118
155	ANKRD16	-3.0813465565507	NA	NA
156	ANKRD17	-1.44688904583022	-0.206963735029683	0.836038180535103
157	ANKRD18A	-3.74525189459689	-1.98884177703214	0.0467186699200908
158	ANKRD18B	0.636693327743888	0.823529319609094	0.410207051075512
159	ANKRD22	-2.70604887113361	-1.02407617738868	0.30579929551644
160	ANKRD30A	-2.74678800584553	-1.0549331556161	0.291455897177801
161	ANKRD34B	-1.41425191799692	-0.381516863615383	0.70281976040225
162	ANKRD46	-3.08293720781286	-2.12483024321458	0.0336007802926843
163	ANKRD54	1.54586399786427	1.20405908861259	0.228566741059474
164	ANKRD55	-0.552239217434404	0.269494277309784	0.787549345422823
165	ANKRD62	0.941394823040595	0.954623519276256	0.339768118976653
166	ANKS3	-1.53386319460647	-0.2569293759594	0.797233292866139
167	ANKZF1	0.154429290982238	0.521221082523951	0.602212769214957
168	ANO1	-3.42602494085413	-1.6405965279424	0.100881196209524
169	ANO4	-3.55560974057034	-1.77382617200913	0.0760919075945279
170	ANP32E	0.701699815043116	0.851823334968758	0.394312152821973
171	ANPEP	-3.77367712903039	-2.02363543416639	0.0430076763475441
172	ANXA11	-1.82733402277064	-0.431379438232216	0.666192498158026
173	ANXA2	-0.949319094874078	0.0657269273836709	0.947595233809985
174	AOAH	-2.03916649998381	-0.563572984490699	0.573044776787941
175	AOX1	2.52532487815084	1.58269170451861	0.113491749982055
176	AP1B1	-0.45416681775914	0.318179770683767	0.750348576681482
177	AP1G1	2.33834524822485	1.51258700567526	0.130384596931152
178	AP1M1	0.222208060474846	0.638660237917121	0.523043984847441
179	AP1S3	-0.566065635349288	0.262580841446288	0.792873668331077
180	AP2M1	-2.18043545339351	-0.655055506161601	0.51243201757968
181	AP4M1	-2.15151400721085	-0.636094852959052	0.524714600086665
182	AP5M1	-0.662317450508437	0.214103862915737	0.830466063474419
183	AP5Z1	0.713471876761279	0.856927799193787	0.391484788212299
184	APBA1	-1.27111767869721	-0.108182405343483	0.913851001538942
185	APC	-2.4467720263809	-1.18710803062287	0.235185011112673
186	APC2	1.1316663152218	1.45702073093813	0.14511065777377
187	APCS	-0.794098724376854	0.146708762613651	0.883361901883832
188	APEX1	-0.0359439168361441	0.519303252738147	0.603549285445919
189	APH1A	0.103211409233875	0.821102654846319	0.411587797949017
190	APLP2	2.28187511286979	1.49122382085865	0.135902741610698
191	APOA2	-2.11028314231776	-0.609273797771023	0.542342971767773
192	APOA4	1.00027543312378	0.97952123920853	0.327322499509355
193	APOA5	-0.887095409411837	0.0984047408484385	0.921610910300816
194	APOBEC1	-3.63893467527507	-1.86496762164549	0.0621859427990447
195	APOBEC3B	-0.600811488124599	0.245152125575555	0.806338643659964
196	APOC2	-2.62911566513863	-0.966800040898449	0.333644004016821
197	APOM	-0.247847771289432	0.418664552510295	0.675461305291068
198	APP	-0.114175693915441	0.482439570635159	0.629493716580223
199	AQP10	-1.63544679396933	-0.316257640147347	0.751806960546131
200	AQP2	-0.785051871401361	0.151374433368517	0.879680356261697
201	AQP3	-2.39584644686697	-2.79034370549967	0.00526521144347249
202	AQP5	-2.36396996984249	-1.63910125242921	0.101192174272301
203	AQP6	0.960415998096558	0.962681576536212	0.335707345093103
204	ARAP1	0.887221664901928	0.931594867592588	0.351545936543862
205	ARAP2	0.987586903413177	0.974167399953354	0.329973428395543
206	ARF6	0.0227981543538381	0.546766477564446	0.584539176313804
207	ARG1	-3.36656717009323	-1.58244483576782	0.11354805616263
208	ARGFX	-4.31986623452695	-3.01873128872848	0.00253835563218103
209	ARHGAP11A	-1.1898544048268	-0.734931714205987	0.462381082592466
210	ARHGAP22	-1.80821099183032	-0.41971825686413	0.674691286373446
211	ARHGAP25	0.691954373610927	0.847593173309708	0.396664577539947
212	ARHGAP27	-2.44924349154944	-0.837558288740506	0.402278827371093
213	ARHGAP32	-2.48486528027619	-0.862664268214115	0.388322083611583
214	ARHGAP33	-0.795553130382422	0.145958146108181	0.88395442907286
215	ARHGAP4	1.43079385343495	1.15758826851849	0.247032098994859
216	ARHGAP40	0.541032192845916	0.781558777629687	0.43447392090024
217	ARHGAP44	0.990579135951324	0.9754305197449	0.329346750865194
218	ARHGAP5	-1.35215758987705	-0.153371552820759	0.878105277010859
219	ARHGAP9	-1.1628048900983	-0.0486894389926426	0.961166792357656
220	ARHGEF1	4.13304945110102	2.15016790935388	0.0315419355354675
221	ARHGEF11	-1.36165087084288	-0.158704263861133	0.87390187868339
222	ARHGEF17	-2.36102659774425	-0.776352833403937	0.437540685786156
223	ARHGEF2	-1.20136993175576	-0.0697563168892825	0.944387616510174
224	ARHGEF33	-1.123300785214	-0.0272392629941883	0.978268899973539
225	ARHGEF7	0.594347893036777	0.805000211322533	0.420819557840725
226	ARID1B	-1.0664059400457	0.00342793579669066	0.997264908308958
227	ARID4A	-2.72950939482735	-1.04179995123133	0.297504436770838
228	ARID5B	-0.454374503549854	0.318077313694099	0.750426291725848
229	ARL10	-4.01909946889093	-2.36494298735137	0.018032846724627
230	ARL13B	-1.55585140446475	-0.269680942954491	0.78740572283709
231	ARL15	0.142369115793412	0.153477416101145	0.878021798640173
232	ARL3	-1.17853291561282	-0.0572659355562156	0.954333355292491
233	ARL4A	0.141718148347474	0.601811506625375	0.547299614867674
234	ARL4C	0.426279899635724	1.11104058740546	0.266550879333771
235	ARL5C	-2.19281276545301	-0.663207685604601	0.507197549876385
236	ARL6IP1	-0.574504083890334	-0.689532491648521	0.490488233613452
237	ARL6IP5	-0.216189649802881	0.43386033697294	0.664389863406868
238	ARMC8	-1.68931308262799	-0.348159844765741	0.727720142661291
239	ARMS2	-3.46384796871698	-1.67851617379134	0.0932463757219168
240	ARNTL	1.48671582157901	1.18022894742783	0.237909168810818
241	ARNTL2	-1.18065364550384	-0.987799582683384	0.323250811988842
242	ARPC2	-2.06691149046672	-0.58131942226654	0.561025192970035
243	ARPC4	-0.234493479372971	0.425081603222035	0.670777188350004
244	ARPC5	-2.10948783074828	-0.608758824035809	0.54268431008112
245	ARPC5L	-0.82927512659117	0.128511629599152	0.897744095447659
246	ARRB1	-0.550511498751576	-0.0247227067148703	0.980276143275146
247	ARRDC3	0.761760707907946	0.877805015767148	0.380049542041041
248	ARRDC4	-0.640035153419522	0.225381283570094	0.821682670651094
249	ARSB	2.00447247570347	1.38494387446384	0.166069629850199
250	ARSD	-2.9436342001802	-1.2096937969428	0.226396410987192
251	ARSG	-0.509890159744224	0.290592578572329	0.771362936702912
252	ARSH	-3.42777977031653	-1.64233938567698	0.100519689082564
253	ARSI	-1.68506099202555	-0.34563009717015	0.729620724149023
254	ARVCF	-0.770570341160459	0.158830758725194	0.873802214457759
255	ASB11	-2.04701098643773	-0.568579907583692	0.569641263427242
256	ASB12	-2.23461821323539	-0.690912699957126	0.489620404601045
257	ASB17	-2.38527585658984	-0.793042946591166	0.427752801557855
258	ASB4	-0.0346807571452378	0.519895745511887	0.603136240880532
259	ASB5	-2.61636854668542	-0.957430923299623	0.338349796503348
260	ASB9	-2.14638296110546	-0.632743742564411	0.526900999740024
261	ASCC1	-1.44508797714841	-0.205936872301626	0.836840222778709
262	ASCC3	-1.86908643042589	-0.456991496540667	0.647677157534224
263	ASCL2	-2.25034792767362	-0.701406133041532	0.483049595621588
264	ASGR1	-0.469958815443963	0.310381446413109	0.756270901554211
265	ASIC5	-2.65857956503627	-0.988585831829041	0.322865820989831
266	ASNA1	-4.10972633216241	-2.51848167171355	0.0117862017494937
267	ASPDH	-1.44258912195526	-0.204512691078553	0.837952875528904
268	ASPG	-0.569943290985345	0.260639712879551	0.794370361427346
269	ASPM	-1.25264374437895	-0.0979632327229771	0.921961488930043
270	ASPRV1	-2.83809400609342	-1.12550210722122	0.260376324777181
271	ASTE1	-1.99741778893693	-0.537064713860541	0.591222913665884
272	ASTN1	0.0185823634059456	0.54480159875144	0.585889978998352
273	ASTN2	-2.24934702587064	-0.700737281406122	0.483466985244628
274	ASXL1	-1.87931805882012	-0.463300009228837	0.643149339175596
275	ASXL3	-0.569231719945062	0.260995994177602	0.794095596410561
276	ATE1	-1.08902904665479	-0.182961034660965	0.854828592319167
277	ATF2	-0.742342100814346	0.173322432364391	0.862397992052027
278	ATF3	0.200407039467668	1.12960038505221	0.258644648691438
279	ATF6	-1.61752391914312	-1.47931748948368	0.139055480672117
280	ATF6B	-3.22104624128253	-1.44681193805578	0.147949602290583
281	ATF7IP	0.618188983630981	0.815441985130148	0.414819359979106
282	ATG10	6.63869016680834	2.93672624133039	0.00331696773073626
283	ATG14	-0.785037167280436	0.151382011868389	0.879674378380214
284	ATG2A	-1.92801788349096	-0.493503845648086	0.621656623243023
285	ATG3	-1.54735979040594	-0.264750601532525	0.791201593514213
286	ATG4C	-1.45438039324967	-0.211238220852745	0.832701387656494
287	ATG9A	-1.45227888302584	-0.210038572847843	0.833637567675923
288	ATHL1	-1.31109386268931	-0.130399682777879	0.896250217554508
289	ATL3	-1.21734116131875	-0.0785180639636457	0.937415961616464
290	ATMIN	-0.638304581880594	0.226255753041383	0.821002510015248
291	ATOH8	0.0295752797173782	0.549923171336315	0.582372070526208
292	ATOX1	-2.31379405478525	-1.21424995247303	0.224652290651698
293	ATP10A	0.443789451060078	0.738475825062519	0.460225352409312
294	ATP11C	-1.46794180166076	-0.218990067713489	0.826657784812435
295	ATP12A	-1.43256218023764	-0.198804042241065	0.842416033858414
296	ATP13A2	0.740427163617131	0.868593754297885	0.385069371861689
297	ATP1B4	-1.56718446078515	-0.327498518493693	0.743290863309493
298	ATP2A1	0.122487944151611	0.592959603427792	0.553208187491487
299	ATP2B2	-0.31049724785612	0.469836490577135	0.638471841466979
300	ATP2C2	-1.95365735510436	-0.345061556376098	0.730048094014341
301	ATP4A	-1.80974071511968	-0.420649492614595	0.674011047622167
302	ATP5G1	-4.06135627946897	-2.43396126934449	0.0149345930187028
303	ATP5H	-1.28906305863346	-0.118138120647411	0.905958219021375
304	ATP5J	-3.44698337501213	-1.66151568972986	0.0966099204677758
305	ATP5J2-PTCD1	-0.84398542824016	0.120875266982024	0.903789832594927
306	ATP5SL	-1.49712625814268	-0.908045649721569	0.363854103776021
307	ATP6AP2	-4.00054459809132	-2.33585072255165	0.0194990229770673
308	ATP6V0A1	-5.11907620659008	NA	NA
309	ATP6V0A2	-0.835475976826791	0.125294586094784	0.900290338080261
310	ATP6V0B	0.175886574925799	0.617493559716826	0.536909227920719
311	ATP6V0C	-2.29650068057406	-0.73241857101984	0.463913127147038
312	ATP6V1B1	-1.47545923067182	-0.22329483345201	0.823306048071847
313	ATP6V1G2	-3.66664856268234	-1.89637726458737	0.0579101760150146
314	ATP7A	-1.11090884140209	-0.0205372786732634	0.983614774260041
315	ATP8A1	-0.776064097023092	0.156003859230632	0.876029979242588
316	ATP8B2	-1.88297634345696	-1.53523916456271	0.124725091355742
317	ATPAF2	-0.496904304723709	0.297039104014618	0.766436654997528
318	ATXN3L	0.0475958851452152	0.558305200080461	0.576635994645091
319	ATXN7	-3.05693760820197	-1.30354830374159	0.192387636665917
320	ATXN7L3	-1.38051483172414	-0.169325594440747	0.865540545193468
321	AVPR1B	1.54586399786427	1.20405908861259	0.228566741059474
322	AZU1	-0.818823417147961	0.107377518670738	0.914489488879787
323	B2M	-1.66367841965966	-1.23663779072373	0.216221583450318
324	B3GALT5	-4.43272330709084	NA	NA
325	B3GALT6	-0.100442569014403	0.488934966469906	0.624887739453118
326	B3GALTL	-2.73731526848238	-1.04772462482274	0.294765498761532
327	B3GNT1	-1.8308023247657	-0.433499037563527	0.664652265126599
328	B3GNT6	-1.92695545903357	-0.492841767887798	0.622124395682193
329	B4GALNT2	-0.932183298940376	0.0747552667027464	0.940409434176462
330	B4GALT1	0.103487015271939	0.584194737046934	0.55908930200025
331	B4GALT2	-0.702203993543475	0.193832400778739	0.846307115962506
332	B4GALT5	-3.77143682477269	-2.02086494125108	0.0432937479837508
333	B4GALT6	-1.78859934517491	-0.40780370598183	0.683417792600106
334	B4GALT7	-0.461676980241879	0.314473089831171	0.753161751725008
335	B9D1	-1.89863532232787	-0.777293127309677	0.436985848910162
336	BAALC	-1.38063479594239	-0.169393246134825	0.865487335545289
337	BAAT	-3.21450783655233	-1.44092011626803	0.149607252255901
338	BACE1	-4.88006907140273	NA	NA
339	BAG4	0.750076841073748	0.872762592997615	0.382792492649214
340	BAI3	-0.320507572047198	0.966277137229363	0.33390552315906
341	BAIAP2L2	-2.06110322884068	-0.577595608700975	0.5635371723819
342	BARD1	-1.00709405107989	0.0351206594369072	0.971983527724781
343	BARHL2	-1.99335928582728	-0.534500097859923	0.592995581776673
344	BARX1	-0.627933818063623	0.351627379224394	0.725117729252577
345	BBS10	-2.06604613678393	-0.580764330059961	0.561399298545848
346	BBS12	-2.07060340161979	-0.583688802982703	0.559429701864497
347	BBS4	3.88677601785114	2.06694399836128	0.0387394311961559
348	BCAM	-3.08126006971677	-1.3242057968454	0.185434706172274
349	BCAP31	0.493990035445356	0.760770414959803	0.446794208167755
350	BCAS1	-0.32762715417479	0.380111830020453	0.703862404623803
351	BCAS3	-2.76312849020977	-1.06741657469244	0.285783767177011
352	BCAT1	-1.0032289397283	0.0371762942571458	0.970344439985504
353	BCL10	-3.64097664683356	NA	NA
354	BCL11A	-2.31662935671854	-0.746050526616608	0.455636893516245
355	BCL11B	-0.589842617934563	0.250662748125919	0.802074863989346
356	BCL2L12	-2.85677084781649	-1.14018905438535	0.254207546610612
357	BCL2L13	-1.30153421573206	-0.125073771680732	0.900465147386182
358	BCL3	-1.73734022903604	-0.37687213450158	0.706268630592815
359	BCL7A	0.328076912771023	0.686642526080686	0.492308023126092
360	BCL9L	-0.712480218627799	-0.204936657020479	0.837621614831623
361	BCLAF1	0.254665599558761	0.653428637798286	0.513479981499083
362	BCOR	-3.34904141969336	-2.74962267346896	0.00596639251638671
363	BCR	-3.22461191352681	-1.45003188285734	0.14704962853509
364	BEGAIN	0.61623645572867	0.81458776270583	0.415308317504072
365	BEST1	-2.64910990095623	-0.981563949738342	0.326314714998503
366	BEST2	-0.543695074761611	0.273760281494849	0.784268848680896
367	BET1L	-3.70017814160287	-1.93518196225819	0.0529679704091141
368	BHLHE22	1.12942701569633	1.03366209063683	0.301294161337854
369	BHLHE23	-0.979656292664511	0.0496880235160745	0.960371000520968
370	BICD1	0.420451126433852	0.728071709223903	0.466569690875034
371	BIN3	-3.15350784810483	-1.38671648183254	0.165528232784225
372	BIRC2	-3.33479288779718	-1.55205359783209	0.120649399540684
373	BIRC3	-3.44320520967071	-1.65772774392525	0.0973724313055053
374	BLID	0.733778008196871	0.865718919302758	0.386644322270505
375	BLOC1S4	0.200099945633635	0.628571192668717	0.529629824769533
376	BLOC1S5	-0.707948282253437	-0.110583947287207	0.911946277611883
377	BLOC1S6	1.62229225120702	1.23467635236511	0.216950980236393
378	BLVRA	-1.82289365063021	-0.42866785719305	0.668164955412784
379	BMI1	4.05498985014238	2.12392054818276	0.0336767878497968
380	BMP1	-1.19690796427982	-0.0673124116509841	0.946332996231477
381	BMP4	-0.406927095535999	0.622366165497432	0.533701123040238
382	BMP6	-2.22606941265414	-0.685225697787679	0.493201510189588
383	BMP7	0.602286356601239	0.808479812508099	0.418814422754506
384	BNIP2	-1.25557820649494	-0.0995844734632927	0.920674220924998
385	BNIP3L	2.18423324823488	1.45407089187147	0.145926652704456
386	BOD1L1	-1.33571356120926	-0.144153972546426	0.885378885819805
387	BOK	-3.03178162215569	-1.68658165098685	0.0916838226510598
388	BPIFA1	-1.55024151781358	-0.266422946431609	0.789913494956738
389	BPIFA2	-4.03669418312208	-2.39319088727548	0.0167025487766075
390	BPIFB4	-1.77971192217736	-0.402419111706495	0.687375607084521
391	BRCC3	-2.16075763295238	-0.64214156926992	0.520781267439062
392	BRD1	1.70084298457954	1.26594212446954	0.205533803550195
393	BRD2	-0.636256070190313	0.227290619916987	0.820197766476867
394	BRE	-3.92409253765345	-2.22256421382435	0.0262451995482305
395	BRI3	-0.854754091226151	0.115275057903205	0.908227107462138
396	BRINP3	3.53815557314876	1.94698975517344	0.0515359629163381
397	BRK1	-2.05397217455391	-0.573030037537888	0.566624356133799
398	BRPF3	-1.59952300772933	-0.295154295716374	0.76787601417898
399	BRWD1	0.254225165176437	0.653228582366249	0.513608926246545
400	BSCL2	-3.01735292939628	NA	NA
401	BSG	1.05312985175807	1.00175543171804	0.316461727335806
402	BSPH1	0.411579692785261	0.724110261840601	0.468998045060345
403	BST1	0.00555985857867004	0.538726195993588	0.590075795492993
404	BTBD1	2.21687127596346	1.46652018914069	0.142506625161127
405	BTBD16	-1.56017575595548	-0.272194545528826	0.785472435600464
406	BTBD18	-0.565557069456223	0.262835353325152	0.792677485235785
407	BTBD3	-0.347434183081135	0.370481882054239	0.711023473720575
408	BTBD8	-1.19772556924858	-0.0677601021707384	0.945976604585385
409	BTG2	-0.00994478612463472	0.53148107788666	0.595085450304486
410	BTLA	-3.18016575537105	-1.41023735299471	0.15846960975156
411	BTN2A2	-1.7539473047818	-0.386860575077835	0.698859429475623
412	BTN3A1	-0.228950715940167	0.427742010439009	0.668838960469931
413	BTNL9	0.576900668959919	0.797342983761741	0.425251862948533
414	BUD31	-1.77407964592162	-0.399011427873676	0.689884783831479
415	BYSL	0.949775093719551	0.958175469829259	0.337974284471921
416	BZRAP1	-2.36102659774425	-0.776352833403937	0.437540685786156
417	C10orf25	1.08721601202714	1.01603730066389	0.309611624345434
418	C10orf35	-1.02397581562526	0.0261284472338781	0.979154887192989
