GO	[-20.07 -0.73]	[-0.73 -0.32]	[-0.32 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.26]	[0.26 0.46]	[0.46 0.96]	[0.96 22.12]
GO:0042795 snRNA transcription from RNA polymerase II promoter	-1.996	0.519	12.249	-2.899	-2.899	-2.899	-2.899	1.634	-0.646	0.737	0.343
GO:0006457 protein folding	-1.595	0.560	6.391	-0.497	-5.752	-4.800	-4.025	3.894	-1.042	1.256	1.719
GO:0000151 ubiquitin ligase complex	0.461	0.323	9.416	-0.411	-4.309	-3.251	-4.309	3.841	-0.411	-0.584	-1.094
GO:0030659 cytoplasmic vesicle membrane	2.056	-0.377	2.346	-1.356	-5.323	-2.504	-6.550	6.212	-0.853	0.570	1.088
GO:0016829 lyase activity	0.568	-0.391	4.209	-2.221	-4.935	-3.316	-6.135	2.109	0.724	0.319	3.816
GO:0035579 specific granule membrane	11.287	0.714	0.714	0.363	-3.729	-3.729	-3.729	0.363	-0.247	-1.503	-0.376
GO:0031966 mitochondrial membrane	0.469	3.213	6.178	-0.849	-4.819	-3.929	-4.819	1.924	-1.090	0.349	0.349
GO:0000932 P-body	0.433	-1.141	10.513	-0.437	-3.327	-3.327	-4.392	1.823	1.001	-0.437	-0.616
GO:0006486 protein glycosylation	0.309	0.834	4.557	-1.337	-4.093	-4.093	-5.830	4.960	0.534	0.675	-0.292
GO:0006470 protein dephosphorylation	2.044	1.334	2.905	-0.864	-3.271	-5.353	-4.543	4.273	-0.864	-1.322	1.555
GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules	1.877	-0.469	1.153	-2.935	-5.206	-3.550	-2.418	-0.348	0.259	3.466	5.060
GO:0001822 kidney development	0.663	-0.368	0.859	-2.768	-0.969	-4.641	-4.641	5.179	0.356	-0.521	3.786
GO:0001843 neural tube closure	-0.886	-0.266	1.514	-1.736	-3.355	-2.396	-3.355	4.022	0.339	1.208	2.228
GO:0035580 specific granule lumen	7.364	-0.287	0.728	-1.675	-2.526	-2.526	-2.526	1.324	-0.287	0.316	-0.286
GO:0030018 Z disc	0.869	0.869	1.592	-3.079	-5.014	-1.923	-3.079	0.376	1.592	0.869	2.198
GO:0000786 nucleosome	0.558	3.778	5.255	-0.336	-2.293	-4.060	-1.735	0.398	-0.960	-1.301	0.399
GO:0004843 thiol-dependent ubiquitin-specific protease activity	0.538	-0.382	5.276	0.367	-3.272	-3.272	-2.322	2.747	0.538	-0.841	-0.576
GO:0002377 immunoglobulin production	-1.037	-1.037	-1.484	-1.037	2.675	3.622	5.273	-2.104	-1.037	-0.709	-1.483
GO:0019216 regulation of lipid metabolic process	2.895	-0.390	1.769	-0.257	-2.765	-3.770	-3.770	0.692	0.914	-0.257	0.693
GO:0006338 chromatin remodeling	-0.488	-1.003	5.200	-0.488	-1.897	-2.580	-2.580	2.763	0.278	1.330	-0.488
GO:0042571 immunoglobulin complex, circulating	-1.224	-1.224	-1.988	1.179	3.584	3.011	0.848	-1.988	-0.256	-1.224	-1.223
GO:0045095 keratin filament	-3.026	-0.336	-1.735	2.521	3.333	0.970	1.815	-1.735	0.269	-1.301	-1.734
GO:0071805 potassium ion transmembrane transport	0.495	0.266	-0.339	-1.051	-1.677	-3.857	-2.568	0.266	1.005	1.713	5.379
GO:1990830 cellular response to leukemia inhibitory factor	1.023	0.290	3.456	-1.676	-1.676	-2.951	-2.951	2.246	-0.461	0.793	0.427
GO:0006626 protein targeting to mitochondrion	-0.733	-0.385	2.667	-1.366	-1.366	-1.366	-1.366	-0.733	-0.385	3.303	2.091
GO:0051287 NAD binding	0.820	-0.300	2.597	-0.957	-1.656	-1.656	-1.656	-0.549	-0.957	0.527	3.811
GO:0001540 amyloid-beta binding	1.999	-0.451	3.011	-1.224	-1.988	-1.988	-1.988	1.179	-0.451	0.351	0.571
GO:0032729 positive regulation of interferon-gamma production	4.118	-0.624	1.422	-0.624	-1.781	-1.781	-1.781	-0.624	0.453	0.254	1.040
GO:0051213 dioxygenase activity	0.882	0.467	1.143	-0.651	-2.469	-3.438	-2.469	1.766	0.467	0.657	0.883
GO:0006378 mRNA polyadenylation	-1.242	-0.640	4.434	0.283	-1.242	-1.242	-1.242	1.795	-0.640	0.539	0.283
GO:0006805 xenobiotic metabolic process	1.022	-0.504	2.706	-2.617	-1.027	-2.617	-1.930	1.602	0.576	0.782	0.405
GO:0016042 lipid catabolic process	2.072	-1.053	2.072	-1.053	-1.379	-1.053	-3.706	-0.581	0.593	0.982	1.763
GO:0008180 COP9 signalosome	2.569	0.216	1.079	-0.764	-1.408	-1.408	-1.408	-0.407	-1.408	1.079	1.512
GO:0006895 Golgi to endosome transport	-0.298	-0.745	2.399	0.304	-0.745	-0.745	-0.745	3.181	-0.745	-0.745	0.304
GO:0031092 platelet alpha granule membrane	5.575	0.362	-0.662	-0.662	-0.662	-0.662	-0.662	0.362	-0.247	-0.662	0.363
GO:1902041 regulation of extrinsic apoptotic signaling pathway via death domain receptors	1.821	-0.704	3.360	-0.704	-0.704	-0.704	-0.704	0.706	-0.272	-0.272	-0.704
GO:0003341 cilium movement	1.787	0.614	-0.250	-1.532	-0.860	-1.532	-1.532	0.359	-0.250	0.359	2.303
GO:0000145 exocyst	-0.324	-0.324	3.854	0.279	-0.787	-0.787	-0.787	1.613	-0.787	-0.787	0.279
GO:0030695 GTPase regulator activity	-0.745	0.655	-0.745	-0.745	-0.745	-0.745	-0.745	0.655	1.712	-0.298	2.399
GO:0009451 RNA modification	-0.621	-0.223	0.396	-0.621	-0.621	-0.621	-0.621	0.396	-0.621	0.396	4.781
GO:0070098 chemokine-mediated signaling pathway	2.802	-0.667	-2.032	-0.667	0.712	0.500	-0.667	-1.422	-0.985	0.500	1.960
GO:0003746 translation elongation factor activity	0.398	-0.222	2.914	-1.035	-1.035	-1.035	-1.035	-0.491	-0.222	0.726	1.149
GO:0045736 negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.457	-0.434	0.200	-0.434	-0.952	-0.952	-0.952	3.186	-0.952	1.282	0.458
GO:0005549 odorant binding	-1.833	-1.333	-2.506	0.451	0.451	2.078	1.401	-0.670	1.111	0.301	-0.300
GO:0050907 detection of chemical stimulus involved in sensory perception	-0.863	1.553	-1.223	2.278	0.353	-0.863	1.899	-0.863	0.520	-0.863	-1.703
GO:0034063 stress granule assembly	-0.455	-0.455	3.760	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	1.148	0.579
GO:0009165 nucleotide biosynthetic process	-0.272	-0.272	1.821	-0.704	-0.704	-0.704	-0.704	2.540	-0.272	0.706	-0.704
GO:0006829 zinc II ion transport	-1.035	-0.491	2.248	0.726	-1.035	-1.035	-1.035	0.398	1.149	0.398	-0.222
GO:0004553 hydrolase activity, hydrolyzing O-glycosyl compounds	2.176	-0.363	0.480	0.480	-1.325	-1.325	-1.325	1.184	0.480	-0.702	0.247
GO:0030206 chondroitin sulfate biosynthetic process	2.356	0.426	-0.462	-0.994	-0.994	-0.994	-0.994	1.213	-0.204	0.426	0.427
GO:0000177 cytoplasmic exosome (RNase complex)	-0.455	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	1.148	-0.455	0.187	3.761
GO:0035589 G-protein coupled purinergic nucleotide receptor signaling pathway	3.769	0.823	-0.621	-0.223	-0.621	-0.223	-0.223	-0.223	-0.621	-0.223	-0.621
GO:0006360 transcription from RNA polymerase I promoter	-0.248	-0.248	4.464	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	0.361
GO:0000796 condensin complex	-0.248	-0.248	0.361	-0.248	-0.248	-0.248	-0.248	4.464	-0.248	-0.248	-0.248
GO:0047134 protein-disulfide reductase activity	0.313	0.313	3.954	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290
GO:0072546 ER membrane protein complex	-0.414	-0.414	1.256	0.211	-0.414	-0.414	-0.414	2.039	-0.414	-0.414	0.641
GO:0016926 protein desumoylation	-0.331	-0.331	2.451	-0.331	-0.331	-0.331	-0.331	0.795	-0.331	-0.331	0.795
GO:0006561 proline biosynthetic process	-0.248	-0.248	1.915	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	1.915
GO:0097361 CIA complex	-0.166	-0.166	4.166	-0.166	-0.166	-0.166	-0.166	-0.166	-0.166	-0.166	-0.166
GO:0006166 purine ribonucleoside salvage	-0.207	-0.207	-0.207	1.164	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	2.186
