ensembl_id	gene_name	logFC	AveExpr	P.Value	adj.P.Val
ENSG00000248643	RBM14-RBM4	-0.0584758420278216	0.215106345214405	0.577227756611601	0.860571564099787
ENSG00000248333	CDK11B	-0.250200342056119	-0.00725191896422623	0.0700845500772651	0.509203791364512
ENSG00000244687	UBE2V1	-0.0404344376845521	-0.0277003238591153	0.824248534549246	0.951421928003349
ENSG00000243943	ZNF512	0.0385210650543356	0.332194790999151	0.693312970195284	0.918242750602151
ENSG00000243927	MRPS6	0.101691376452285	-0.00498122957496805	0.310828765245173	0.736857943911699
ENSG00000243753	HLA-L	0.393680008705654	-1.03500693469589	0.0129114575715903	0.333015932809826
ENSG00000241973	PI4KA	-0.283104989966806	0.115768942837835	0.0357635702852822	0.447205725729474
ENSG00000241878	PISD	-0.0415423877693693	0.425212279583056	0.752452130585673	0.938475630302662
ENSG00000241553	ARPC4	-0.189480711945556	-0.36910200755251	0.0476377370118836	0.480892383954437
ENSG00000241343	RPL36A	-0.102028410201474	-0.0374994744838995	0.371480576801272	0.770149425840426
ENSG00000239900	ADSL	-0.126723829657263	-0.112984500563834	0.351158324933515	0.759217017308942
ENSG00000239264	TXNDC5	0.0463732475817833	-0.461840680757844	0.626727407255743	0.888787514679146
ENSG00000237649	KIFC1	0.131034603243212	-0.172611140989595	0.411379475877756	0.797867218719036
ENSG00000237296	SMG1P1	-0.0424998419707996	0.0800071304353198	0.630563253637518	0.891414289994105
ENSG00000231500	RPS18	-0.105325070658587	-0.542768910278481	0.517155057378526	0.841511008300361
ENSG00000230124	ACBD6	-0.400332437835662	-0.138132969525318	0.0338587790312717	0.431155828398212
ENSG00000228716	DHFR	-0.250616823570913	0.476453509097905	0.0195913762848023	0.372504524428845
ENSG00000227345	PARG	-0.0468192836812628	-0.326279946892163	0.679639568304243	0.91067230583269
ENSG00000226259	GTF2H2B	0.0744938880087755	-0.00579345681120571	0.504466992242239	0.838933122753289
ENSG00000225190	PLEKHM1	0.0118773701634299	-0.021737393747975	0.900949845189555	0.976212315455287
ENSG00000221983	UBA52	-0.0709425130618855	-0.557094166279542	0.440258597683565	0.809912436825433
ENSG00000221914	PPP2R2A	-0.195799049850794	0.270756808752643	0.0841229407379801	0.519909691451214
ENSG00000221823	PPP3R1	0.133845730461075	0.123938790847719	0.1902644730726	0.63635443042113
ENSG00000217128	FNIP1	0.0279749257475502	-0.0902938981955634	0.819104193940491	0.951421928003349
ENSG00000215784	FAM72D	-0.374154546700737	-0.524125884257334	0.00297480604070204	0.232098360700465
ENSG00000215472	RPL17-C18orf32	-0.0562711953523127	-0.435465701541216	0.707775922438981	0.92252573478531
ENSG00000215421	ZNF407	-0.133929834135402	0.153658679564906	0.325110805980559	0.743377497674635
ENSG00000215301	DDX3X	-0.1164717932472	-0.539871657794291	0.376266057745873	0.773141803332748
ENSG00000215126	CBWD7	0.152165015982717	-0.179381671489968	0.10315468973141	0.551180124689973
ENSG00000215114	UBXN2B	-0.183866232538072	-0.0216503000995834	0.181720586410984	0.633967694449065
ENSG00000214078	CPNE1	-0.139119656370263	0.614865856193091	0.12704088719175	0.578140168597209
ENSG00000214013	GANC	-0.0486738858422814	0.251488663057687	0.663032801139241	0.905351232642662
ENSG00000213719	CLIC1	-0.1972219011752	-0.142280756479077	0.0510306901288389	0.491879152075197
ENSG00000213639	PPP1CB	-0.0441713247354219	-0.0967975949979243	0.753092119653919	0.938475630302662
ENSG00000213593	TMX2	0.0870639269782594	0.120527254042907	0.400521173553787	0.789663904677069
ENSG00000213079	SCAF8	-0.0237834159271349	0.0554145942144895	0.790755749697569	0.946812291213649
ENSG00000213066	FGFR1OP	0.079117126159302	-0.271390323129491	0.520100226909593	0.84262142626423
ENSG00000213047	DENND1B	-0.0440882450725354	0.677302602282729	0.604367470588167	0.872905358143991
ENSG00000211456	SACM1L	0.0424348176759408	-0.179101725544577	0.645342017038784	0.896093971872795
ENSG00000206560	ANKRD28	0.0043385668878243	0.868474097352927	0.977477222419419	0.996868761732663
ENSG00000206190	ATP10A	-0.171482091553639	-0.0025477700880802	0.0838801922684568	0.519909691451214
ENSG00000206127	GOLGA8O	0.164378686157079	-0.401401469667805	0.192613446486564	0.640191584591515
ENSG00000205937	RNPS1	-0.16169548339629	0.175661687194306	0.279493318012749	0.710846037063069
ENSG00000205726	ITSN1	0.00733028098759246	0.0375826579448268	0.952042607261182	0.989064691379714
ENSG00000205581	HMGN1	0.337152402707363	-0.55697781858957	0.028310588296784	0.412947846366239
ENSG00000205542	TMSB4X	0.0384332115184197	-0.145308060082659	0.709608688945185	0.923444332508931
ENSG00000205531	NAP1L4	-0.00667801966506329	0.358463594982887	0.953155477071605	0.989064691379714
ENSG00000205339	IPO7	-0.0799144785095807	-0.20758141560075	0.374188144579648	0.771716484737962
ENSG00000205323	SARNP	0.00913317902288273	-0.0280398693452233	0.946104206213204	0.987139364038526
ENSG00000205302	SNX2	0.175871046183062	-0.568122738392347	0.0571780685609032	0.499766971837479
ENSG00000205269	TMEM170B	0.185130542010209	0.0505581938623817	0.219728226244146	0.661567848214479
ENSG00000205268	PDE7A	-0.227829408153758	0.367733994586969	0.063617793991356	0.507857367513666
ENSG00000205221	VIT	-0.0581219803664503	-0.400573997961198	0.88837660059771	0.97324908361992
ENSG00000205213	LGR4	0.190197802474303	-0.276569990946255	0.296733618965871	0.723758440394794
ENSG00000204842	ATXN2	-0.340830463758353	0.474904943531129	0.0105076585778475	0.333015932809826
ENSG00000204713	TRIM27	0.0628908945889677	-0.114698426606103	0.508195627886366	0.839233232012226
ENSG00000204634	TBC1D8	0.0705709190993889	0.0919786622521414	0.51818040857121	0.84170205628653
ENSG00000204628	RACK1	-0.115661805832097	-0.3548471516302	0.193404878800486	0.640191584591515
ENSG00000204574	ABCF1	0.054004262752205	0.00126950273693022	0.699734642740123	0.918578654723232
ENSG00000204569	PPP1R10	0.12768282737562	0.193110043953448	0.140540940930436	0.591123715186196
ENSG00000204482	LST1	0.11404421855677	-0.261538322652722	0.209728661963513	0.650356676178856
ENSG00000204469	PRRC2A	-0.158711889061913	-0.157810484578008	0.47441022060208	0.830100681882015
ENSG00000204406	MBD5	0.128841485367929	0.618934249892541	0.25878979829101	0.686807342309603
ENSG00000204267	TAP2	-0.0453533608420263	0.52229756979157	0.600094377219342	0.871789961410805
ENSG00000204256	BRD2	-0.037930143623955	-0.0697026021048808	0.754613062765977	0.938953770613336
ENSG00000204217	BMPR2	-0.301681584313191	0.585834849767596	0.00500837075716177	0.269253214681722
ENSG00000204178	TMEM57	-0.0111730593306151	0.0403657226362072	0.91413364085396	0.980748036421998
ENSG00000204138	PHACTR4	0.0473635261051336	0.461383185607189	0.65267253519839	0.898802832037141
ENSG00000204120	GIGYF2	-0.0955699809060487	-0.315332122132849	0.423488378156704	0.799816738603963
ENSG00000203791	METTL10	-0.310735749734757	-0.250301983235898	0.03035772766257	0.412947846366239
ENSG00000203667	COX20	-0.140271172787367	-0.396349031654459	0.124418791090476	0.576700533892683
ENSG00000198952	SMG5	-0.112070558013427	0.454841679680154	0.243664396234143	0.6824859358657
ENSG00000198911	SREBF2	-0.0922384559607919	0.433028102629831	0.44550310870234	0.811355614761846
ENSG00000198901	PRC1	0.20323711402187	-0.164007464779816	0.0758106001927419	0.518003249035903
ENSG00000198900	TOP1	0.15271452200696	0.420742085077337	0.571350171500419	0.858954360264815
ENSG00000198898	CAPZA2	-0.163902239044619	-0.314054335916633	0.274282963837447	0.703851172038883
ENSG00000198887	SMC5	0.119166674188329	-0.130430831942304	0.207716206694613	0.650356676178856
ENSG00000198879	SFMBT2	0.0366801943927447	-0.359277802243168	0.780440892668702	0.94617123216022
ENSG00000198876	DCAF12	0.0116853477276432	0.468423222608166	0.947666881250695	0.987139364038526
ENSG00000198874	TYW1	-0.131738536652964	-0.471555765983066	0.136209044482566	0.589184898128588
ENSG00000198862	LTN1	0.0713105807457025	-0.448719044760134	0.543963293404465	0.853179604441773
ENSG00000198848	CES1	-0.974699572422048	0.00122734441172635	0.0610212539340772	0.506097018261074
ENSG00000198839	ZNF277	-0.0448042774802487	-0.379308755967113	0.81328275070696	0.949911476882844
ENSG00000198836	OPA1	-0.239947722690722	-0.129738807522204	0.0321647634081082	0.417689743121664
ENSG00000198830	HMGN2	0.00669649116195514	-0.140788518447081	0.960103195778976	0.990962408719276
ENSG00000198826	ARHGAP11A	0.0612518802464822	-0.16139814699762	0.574371311734001	0.860571564099787
ENSG00000198818	SFT2D1	0.193182570047831	0.346384974736807	0.133263862223589	0.588505498281298
ENSG00000198815	FOXJ3	0.072830251022876	-0.107375968945296	0.45061203398064	0.815033843030984
ENSG00000198795	ZNF521	-0.145449573503331	0.328688601127525	0.527386611650135	0.842846997087377
ENSG00000198793	MTOR	-0.118469749037137	-0.0177308186615566	0.19577227154631	0.640191584591515
ENSG00000198791	CNOT7	-0.0349499382043096	-0.263306456042692	0.692398796487633	0.918242750602151
ENSG00000198771	RCSD1	0.19973094766432	0.400651783300831	0.142379898052469	0.593463358849329
ENSG00000198755	RPL10A	-0.150676440738772	-0.433241215530202	0.112659691571136	0.563307811943349
ENSG00000198740	ZNF652	0.343147442357323	0.1125614193592	0.0129938018804023	0.333015932809826
ENSG00000198700	IPO9	0.0670491175870114	0.215696236836654	0.493120208432767	0.835633681751119
ENSG00000198690	FAN1	0.0164772126157018	0.251783037700933	0.911002047567442	0.97939285798385
ENSG00000198677	TTC37	0.00287731000522332	-0.373372921133201	0.976101631792548	0.996197841858865
ENSG00000198668	CALM1	0.110132580474348	0.105274105185208	0.344538409072207	0.754884470074543
ENSG00000198648	STK39	0.106038788150841	0.10126099102529	0.260107241078247	0.689419749705481
ENSG00000198646	NCOA6	-0.197856221683873	0.471398799848632	0.300667868914547	0.727684397651947
ENSG00000198625	MDM4	0.0338714150765048	-0.128066658705672	0.739980054292893	0.935088130529896
ENSG00000198604	BAZ1A	-0.252986794337459	-0.0604677600644659	0.0319878247467427	0.417689743121664
ENSG00000198586	TLK1	0.0131890964532772	-0.00927842793228115	0.90691168511778	0.976568563702448
ENSG00000198563	DDX39B	-0.167782665772163	0.0562668073708382	0.171674941935995	0.62541947350961
ENSG00000198554	WDHD1	0.0291815017247994	-0.0280411727240856	0.766435538387131	0.942552492370836
ENSG00000198492	YTHDF2	-0.146123449057964	-0.183069005419005	0.141442055671544	0.593116535565267
ENSG00000198408	MGEA5	-0.0110627950562251	-0.0180364053802723	0.90031647990298	0.976212315455287
ENSG00000198399	ITSN2	-0.0512865656294697	0.514737931354667	0.660308697628125	0.90337048869803
ENSG00000198382	UVRAG	-0.103574150192139	-0.153263239428091	0.300451134079671	0.727684397651947
ENSG00000198380	GFPT1	-0.189086139293841	-0.139434178142442	0.189250530593867	0.63635443042113
ENSG00000198373	WWP2	-0.231326679182631	-0.111689722280866	0.0932741040363391	0.534853348959088
ENSG00000198346	ZNF813	-0.0312426752872036	0.11695603292498	0.854327244461249	0.956526083620027
ENSG00000198265	HELZ	-0.275177965610216	0.0196148420411817	0.0516563098218113	0.492776343867175
ENSG00000198242	RPL23A	-0.350890156426488	-0.797213948316139	0.0917808745533814	0.53302030912173
ENSG00000198218	QRICH1	-0.0859252828577061	-0.0552505626710187	0.507565299990639	0.839233232012226
ENSG00000198198	SZT2	-0.264098666569553	0.187376262450684	0.110229134382018	0.563307811943349
ENSG00000198189	HSD17B11	-0.193236792289831	-0.56244998895887	0.197826333038342	0.641251437105794
ENSG00000198176	TFDP1	-0.135500409230955	-0.1691918176207	0.146917955909027	0.598890228492598
ENSG00000198169	ZNF251	0.0731713491564522	0.119441126106862	0.514606030741422	0.841511008300361
ENSG00000198162	MAN1A2	0.00222743899432602	-0.013915497956479	0.979979376661174	0.997316848446788
ENSG00000198160	MIER1	0.0126203219244948	-0.172064231185186	0.927680825613546	0.983292085491869
ENSG00000198130	HIBCH	-0.154185495362554	0.129568738329382	0.190216341929374	0.63635443042113
ENSG00000198089	SFI1	-0.167228187377016	0.100958029646048	0.133346526807974	0.588505498281298
ENSG00000198087	CD2AP	0.0858823179791427	0.181345518445121	0.333129221850665	0.746381533379699
ENSG00000198053	SIRPA	-0.0307475832019572	0.0173421518761074	0.840806990439861	0.951421928003349
ENSG00000198034	RPS4X	-0.0300158348250684	-0.351096731262388	0.725679156372703	0.929099793178994
ENSG00000198000	NOL8	-0.115263126858221	-0.164486799372176	0.27962675521357	0.710846037063069
ENSG00000197969	VPS13A	-0.029709235513258	0.0427089313447485	0.750170306543456	0.938475630302662
ENSG00000197958	RPL12	0.110014916221196	-0.780206004393032	0.573894063471023	0.860571564099787
ENSG00000197943	PLCG2	0.0522024022167696	-0.375020225782437	0.699144351565426	0.918578654723232
ENSG00000197892	KIF13B	0.033075688001198	0.2869673249828	0.713422449853475	0.925448934950115
ENSG00000197771	MCMBP	-0.153384090064851	-0.0723623313369346	0.153663926129206	0.608144495567659
ENSG00000197601	FAR1	-0.083920962010695	-0.510612547954288	0.479382991117398	0.830100681882015
ENSG00000197563	PIGN	0.0132878280444246	-0.358360230743176	0.906644652882829	0.976568563702448
ENSG00000197548	ATG7	-0.206298309223863	-0.186997148046313	0.0321994254423761	0.417689743121664
ENSG00000197498	RPF2	-0.203580637849201	-0.0797202795123648	0.0836311592247223	0.519909691451214
ENSG00000197442	MAP3K5	-0.118088365537245	-0.173911477109462	0.255169577216799	0.686807342309603
ENSG00000197386	HTT	-0.269317525986998	0.399018977945266	0.00840706393790425	0.324139020716975
ENSG00000197381	ADARB1	-0.315535117848316	0.205354706980721	0.00728783340980494	0.301988228523366
ENSG00000197323	TRIM33	0.0903977715588856	0.0639606889868724	0.359691044819662	0.765460252731926
ENSG00000197321	SVIL	-0.0605639885583051	0.184338213521617	0.790219828184723	0.946812291213649
ENSG00000197299	BLM	-0.140125582002927	-0.141102559034136	0.246554179222468	0.683068264991589
ENSG00000197226	TBC1D9B	-0.22403226246704	-0.261205583666441	0.116377438789141	0.568066535204698
ENSG00000197170	PSMD12	-0.197396078490185	0.119425097629127	0.0717214273859957	0.509203791364512
ENSG00000197157	SND1	-0.140963784026434	-0.210844302518072	0.105504297560449	0.55574939284214
ENSG00000197142	ACSL5	-0.0143094384020376	0.166065669918374	0.945745278485141	0.987139364038526
ENSG00000197111	PCBP2	-0.0603166092014691	1.12689521021996	0.645138783157219	0.896093971872795
ENSG00000197102	DYNC1H1	-0.203754660448841	0.182919505820874	0.0449262702066015	0.475550695975412
ENSG00000197081	IGF2R	-0.0734278168221363	-0.124936499904288	0.440916852263003	0.810586213166952
ENSG00000197043	ANXA6	0.0635368688370543	0.0459893273782684	0.578236682522731	0.861613006271122
ENSG00000197020	ZNF100	0.111885352194106	-0.426469942972356	0.273287837694094	0.703851172038883
ENSG00000197006	METTL9	-0.0659873580533053	0.243752500212462	0.508571680299958	0.839354925393986
ENSG00000196975	ANXA4	-0.485427369442254	-0.373153412340575	0.0245432752723505	0.395376711232933
ENSG00000196950	SLC39A10	-0.182930672711802	0.23763374373913	0.123498061035352	0.576700533892683
ENSG00000196924	FLNA	-0.140981943579168	-0.120566739947739	0.148724747457982	0.602638992219496
ENSG00000196911	KPNA5	0.096534119332617	-0.499924627308341	0.501100243853102	0.836664194318593
ENSG00000196873	CBWD3	0.146161232336979	-0.234684452995847	0.135675297294379	0.589184898128588
ENSG00000196865	NHLRC2	-0.0787651798005372	0.313940130750443	0.446335322850332	0.811944204608468
ENSG00000196862	RGPD4	-0.0619125664994442	0.00563567235240278	0.456739646848902	0.819579332302193
ENSG00000196821	C6orf106	0.0563950565410867	0.0110060953387767	0.526088378558587	0.84262142626423
ENSG00000196792	STRN3	0.145135246658647	-0.0729682276216606	0.178141434807123	0.633967694449065
ENSG00000196776	CD47	0.178352557684104	-0.48877850756606	0.162674505452405	0.616211522057677
ENSG00000196730	DAPK1	0.0640428136707372	0.818725430783	0.667962988933775	0.90772591446109
ENSG00000196712	NF1	-0.141419368240464	-0.570541129445488	0.220345167790395	0.661576128907072
ENSG00000196705	ZNF431	-0.0785440091322685	0.0279853918333809	0.496666618813907	0.835633681751119
ENSG00000196663	TECPR2	-0.132215685003791	0.212159828930357	0.186927950484776	0.63635443042113
ENSG00000196591	HDAC2	-0.0648968355701941	-0.134479299566767	0.472840071966104	0.82974704190414
ENSG00000196550	FAM72A	-0.418071393126232	-0.566253789824486	0.00203889942698892	0.202142314618616
ENSG00000196535	MYO18A	-0.0284878314955765	-0.0196836317124681	0.878238457309403	0.97079553262772
ENSG00000196531	NACA	-0.137498788383587	-1.35592701620518	0.152752417351979	0.607094412958109
ENSG00000196510	ANAPC7	-0.0256170685761391	0.023327712650681	0.799911467300706	0.946812291213649
ENSG00000196505	GDAP2	0.033572892154865	-0.197422395871009	0.725631140378232	0.929099793178994
ENSG00000196504	PRPF40A	-0.0251554833888581	-0.326177252999238	0.788153179634588	0.946812291213649
ENSG00000196419	XRCC6	-0.236242709237382	-0.101407080584466	0.0689927745926748	0.509203791364512
ENSG00000196405	EVL	-0.083101600636984	0.0566295422478795	0.409670618437018	0.796948589194929
ENSG00000196396	PTPN1	-0.048007120380964	0.253302184992154	0.59051037649033	0.864642346221805
ENSG00000196369	SRGAP2B	-0.0508843890976158	0.083329116715054	0.600454757282946	0.871789961410805
ENSG00000196367	TRRAP	-0.283756160690897	-0.754595815293266	0.0139491390706088	0.337086227835803
ENSG00000196365	LONP1	-0.21048373139273	-0.54149522475267	0.0902772238322461	0.529829964816734
ENSG00000196323	ZBTB44	-0.00668749928772242	0.100115127317682	0.943090125478717	0.987139364038526
ENSG00000196305	IARS	-0.0892402747430193	-0.0255438592334192	0.335109768630962	0.748394824498567
ENSG00000196233	LCOR	0.0238962163346196	0.27657217665093	0.832144730209733	0.951421928003349
ENSG00000196199	MPHOSPH8	-0.197758433431537	-0.026973423475905	0.18491280444093	0.63529448654458
ENSG00000196187	TMEM63A	0.189087635901293	0.373158269069574	0.135225692697881	0.589184898128588
ENSG00000196116	TDRD7	-0.00937661185013869	0.0568722473790857	0.961544317896649	0.990962408719276
ENSG00000196083	IL1RAP	0.356840144127075	-0.0542214480605611	0.0143970760419983	0.337086227835803
ENSG00000189403	HMGB1	-0.1540595125331	-0.0512573464083369	0.193816961523969	0.640191584591515
ENSG00000189376	C8orf76	0.16989847866484	0.120168562860156	0.24413863295968	0.6824859358657
ENSG00000189319	FAM53B	-0.252443169120011	0.389023915451437	0.0122637881431174	0.333015932809826
ENSG00000189308	LIN54	0.0650469735689451	-0.032616019972804	0.554789751529171	0.853179604441773
ENSG00000189180	ZNF33A	0.0142049504198515	0.151218243040391	0.919116998204949	0.982394178785843
ENSG00000189091	SF3B3	-0.019685824285319	0.155554897169213	0.862957834532979	0.96169382738072
ENSG00000189079	ARID2	0.0469925483624134	0.0884986813922555	0.643499962607181	0.896093971872795
ENSG00000188994	ZNF292	0.0770736822500174	0.127353610183226	0.445719492979761	0.811355614761846
ENSG00000188895	MSL1	0.0413071158323142	-0.219876579735648	0.719316113156786	0.925635196096891
ENSG00000188846	RPL14	-0.275160530760569	-0.743001533854057	0.0722003445644423	0.511296317629826
ENSG00000188677	PARVB	-0.115813260587489	0.1826745120319	0.275099680576184	0.703851172038883
ENSG00000188647	PTAR1	0.186598307385922	-0.0606184956939971	0.126427550382285	0.576700533892683
ENSG00000188626	GOLGA8M	0.0894754513058477	-0.162207002648978	0.381752376775191	0.776670663540658
ENSG00000188612	SUMO2	0.139805256658321	-0.245467933522406	0.415240353416803	0.799816738603963
ENSG00000188610	FAM72B	-0.345857545811983	-0.562562753093856	0.00859765114505153	0.326946295598124
ENSG00000188559	RALGAPA2	-0.140916550191085	-0.271522097365357	0.172635214106885	0.6272714062313
ENSG00000188529	SRSF10	0.0405814368740502	-0.790907073663904	0.688082080125337	0.916562310186149
ENSG00000188342	GTF2F2	-0.0918137064977466	-0.537335125787708	0.371430253205979	0.770149425840426
ENSG00000188234	AGAP4	-0.0360112520850038	-0.0309981414181801	0.716985238525662	0.925635196096891
ENSG00000188092	GPR89B	-0.0950405193139486	-0.0352161895841532	0.319314702142635	0.73877918934169
ENSG00000187790	FANCM	-0.0760297202713144	-0.214275897788462	0.454253286942327	0.817372870542389
ENSG00000187742	SECISBP2	-0.281660399755805	0.0446784829702494	0.0298737580470793	0.412947846366239
ENSG00000187741	FANCA	-0.047793330374487	-0.305651606016677	0.657559718565435	0.901870444040339
ENSG00000187735	TCEA1	-0.139344755861409	0.375803728775653	0.146293651881802	0.598890228492598
ENSG00000187605	TET3	-0.0704086345820413	0.28133164415506	0.473159066042598	0.82974704190414
ENSG00000187555	USP7	-0.195413993674372	-0.0517130618323637	0.0913857645463426	0.532290974082794
ENSG00000187514	PTMA	-0.0190516628768515	-0.159594289210031	0.824979495988529	0.951421928003349
ENSG00000187257	RSBN1L	-0.0934324086987236	-0.0426420206064669	0.269697942524958	0.702327850327658
ENSG00000187239	FNBP1	-0.0396975216644204	0.258571149812931	0.696940588022845	0.918578654723232
ENSG00000187231	SESTD1	0.0280838107597827	0.518365121255238	0.765118599940491	0.942126235681696
ENSG00000187210	GCNT1	0.0508144622872733	0.260219372274701	0.666686690879471	0.907661723335661
ENSG00000187109	NAP1L1	0.0433204077329169	-0.22919100938319	0.645549921720413	0.896093971872795
ENSG00000187097	ENTPD5	-0.0606305327608636	0.644347711101065	0.517441499049673	0.841511008300361
ENSG00000186908	ZDHHC17	-0.123219358465246	0.0128465690431833	0.233608780242087	0.677719298808785
ENSG00000186815	TPCN1	-0.25270332953773	0.121392471315054	0.0378230763492336	0.456955712032833
ENSG00000186716	BCR	-0.224710610013515	0.32900605284685	0.0214286243344965	0.382025810587459
ENSG00000186660	ZFP91	-0.0731297182030583	-0.154844113206527	0.425883186995553	0.799816738603963
ENSG00000186635	ARAP1	0.0154532637620522	0.190926094665324	0.902388280038281	0.976239230470096
ENSG00000186591	UBE2H	-0.21776293328549	-0.0715006068605356	0.0804142056570665	0.519639736943582
ENSG00000186575	NF2	-0.160873576843676	0.00612838020238575	0.195803296617511	0.640191584591515
ENSG00000186566	GPATCH8	-0.118932417841764	0.0297966527719903	0.576133708678264	0.860571564099787
ENSG00000186517	ARHGAP30	-0.0424774712194934	-0.0429810935895703	0.774412803631202	0.945369368021203
ENSG00000186468	RPS23	0.0224437372744903	-0.239154479609083	0.850361039472569	0.954742680154431
ENSG00000186432	KPNA4	-0.0833757832283593	0.182453540998437	0.393480718466163	0.785264180058999
ENSG00000186399	GOLGA8R	0.195861626692505	-0.393506347250746	0.122685613825691	0.576700533892683
ENSG00000186350	RXRA	-0.17264600605923	0.025240869993193	0.116394353607629	0.568066535204698
ENSG00000186298	PPP1CC	-0.0532004084877879	-0.161426384127551	0.552773030954324	0.853179604441773
ENSG00000186185	KIF18B	0.164218703040791	0.572329565726179	0.129602592191414	0.584548033453518
ENSG00000186001	LRCH3	-0.115531294636179	0.117001063330504	0.234474668360083	0.678111818594788
ENSG00000185989	RASA3	-0.401976478519388	-0.720651773601989	0.00263497645640325	0.228584207592982
ENSG00000185946	RNPC3	-0.0192453257558321	-0.0693123195874902	0.861149430295753	0.96169382738072
ENSG00000185842	DNAH14	-0.0161231641149507	-0.524178413814366	0.902912447926636	0.976425771501496
ENSG00000185811	IKZF1	-0.0934144612130174	0.254126215486349	0.620339072823298	0.884923569453995
ENSG00000185787	MORF4L1	-0.0737529990955287	0.197575679219645	0.40668497455697	0.793922285070428
ENSG00000185728	YTHDF3	0.128383670106171	0.215406348530433	0.31654002723361	0.738366826663072
ENSG00000185722	ANKFY1	-0.0654931383570967	0.215105437717637	0.602134645883512	0.871948762114048
ENSG00000185710	SMG1P4	-0.0220096503206851	0.0690087542228924	0.81062943665658	0.949445165614179
