ensembl_id	gene_name	logFC	AveExpr	P.Value	adj.P.Val
ENSG00000204628	RACK1	-0.248914593785287	0.000124235518416477	0.0420974368516909	0.204069143854396
ENSG00000204574	ABCF1	-0.284501267626713	0.0959282563486929	0.0271586789182499	0.170186213717972
ENSG00000204569	PPP1R10	0.123792151159455	0.650416718795445	0.317938548561075	0.563848324744886
ENSG00000204482	LST1	-0.2664507093397	-0.257238972754729	0.128184803028197	0.351750389456927
ENSG00000204469	PRRC2A	-0.0440317277117901	0.0569509828912634	0.803423589894868	0.902939818249817
ENSG00000204406	MBD5	0.883725215337179	-0.386356832471036	0.000122607727229937	0.0411936654390993
ENSG00000204267	TAP2	-0.248209958611237	0.437461282917484	0.0342499944200925	0.189292497524133
ENSG00000204256	BRD2	-0.0253507703627285	-0.119670148226108	0.833391844414888	0.917325836675547
ENSG00000204217	BMPR2	-0.224191439557375	0.74889464449164	0.0733237768770232	0.268813363604476
ENSG00000204178	TMEM57	0.141229005946395	-0.156206746791766	0.35649274131143	0.594725871322433
ENSG00000204138	PHACTR4	-0.0974547452380343	0.402848344360522	0.496059470177668	0.703515256082453
ENSG00000204120	GIGYF2	0.205039819167463	0.111549922616121	0.188229204853381	0.429797989475759
ENSG00000203791	METTL10	0.021895918149367	-0.421832625736323	0.892762614296194	0.949543684783998
ENSG00000203667	COX20	0.00616176191227296	-0.209039756506972	0.960670380090741	0.979033141627462
ENSG00000198952	SMG5	0.0638414647933752	0.0416707178788544	0.541747901224953	0.729730556255982
ENSG00000198911	SREBF2	0.520712135395543	-0.0891574720856156	0.0034486440077748	0.0646853767944786
ENSG00000198901	PRC1	-0.158269860963486	0.131248858287801	0.213592822119517	0.45882732890863
ENSG00000198900	TOP1	0.840881952186305	0.352707277821975	0.0029858367017386	0.0620228691798063
ENSG00000198898	CAPZA2	0.114329702676714	-0.356216455817671	0.274413416893949	0.519625951771898
ENSG00000198887	SMC5	0.0448495859543605	-0.162212551817721	0.668239151063476	0.822995511691308
ENSG00000198879	SFMBT2	0.0778567783009346	0.081494416775446	0.467525367114963	0.685967451961489
ENSG00000198876	DCAF12	-0.0259624408428367	0.129084318338003	0.826943317542425	0.913124363364268
ENSG00000198874	TYW1	-0.597290061530403	0.0551031862201838	0.000545274581183278	0.0411936654390993
ENSG00000198862	LTN1	-0.174510306953429	0.101647201143419	0.124687659274959	0.347290763416763
ENSG00000198848	CES1	-0.22438062176268	0.111271188805246	0.046997695793096	0.216002654837143
ENSG00000198839	ZNF277	0.388797027634145	-0.556984377784529	0.0465318420168167	0.215646733620506
ENSG00000198836	OPA1	0.224168127117528	-0.109706761865333	0.119503591537587	0.340597505244702
ENSG00000198830	HMGN2	-0.179561175961374	0.1438308265058	0.227827994076597	0.472330479131168
ENSG00000198826	ARHGAP11A	-0.256254173331904	0.163507903447647	0.0680787799083556	0.260379415978406
ENSG00000198818	SFT2D1	-0.15780744989631	-0.125323327575764	0.193889941602832	0.435490662903962
ENSG00000198815	FOXJ3	0.306191780723571	-0.136936477822727	0.0166680272615692	0.131598964570269
ENSG00000198795	ZNF521	-0.729911396868362	1.07509207090605	0.0537794513841895	0.234056758768332
ENSG00000198793	MTOR	0.0449447576027718	0.0621351414658222	0.72291097471165	0.860754065339054
ENSG00000198791	CNOT7	-0.270743361448314	-0.00521375497676837	0.0599477171763437	0.245426849305974
ENSG00000198771	RCSD1	0.501551671784325	-0.0215994365547047	0.00146740223216865	0.0484264350136682
ENSG00000198755	RPL10A	0.249290135206894	0.0488981892154521	0.0938870297764883	0.305003811018718
ENSG00000198740	ZNF652	0.406509448223211	0.247448179497027	0.022137012956172	0.150974019652804
ENSG00000198700	IPO9	0.23084424294749	-0.0699885477612286	0.116439941238634	0.336355126824607
ENSG00000198690	FAN1	-0.386802609003921	-0.00925238543380217	0.0730722028527921	0.268568880859299
ENSG00000198677	TTC37	0.261040960174388	-0.294055501334244	0.0570715191424199	0.239683112162417
ENSG00000198668	CALM1	-0.255459877952157	0.0817115322691777	0.136441517382857	0.362679922820545
ENSG00000198648	STK39	0.563845615576671	-0.236426240547497	0.00060684535605767	0.0411936654390993
ENSG00000198646	NCOA6	0.237862320464887	0.37716681495616	0.106958999266959	0.320360665113552
ENSG00000198625	MDM4	-0.064433756910084	-0.16522238383419	0.552000229951512	0.738483199202601
ENSG00000198604	BAZ1A	-0.0456705840673707	-0.151055794334839	0.666345710787329	0.822479235775255
ENSG00000198586	TLK1	0.27965730036579	-0.000130094466263652	0.0958150215865978	0.305003811018718
ENSG00000198563	DDX39B	-0.374822432607068	0.287206292455033	0.0265822823696201	0.16924866022492
ENSG00000198554	WDHD1	0.40043336818424	-0.573346749739396	0.0390477585880994	0.198528530843524
ENSG00000198492	YTHDF2	-0.0642257391408518	-0.062094798160059	0.541876147843383	0.729730556255982
ENSG00000198408	MGEA5	0.185643517678087	-0.186992658649693	0.14763492873029	0.376256362330554
ENSG00000198399	ITSN2	0.0895295109904254	0.0384107777358347	0.483560136994796	0.694329323470363
ENSG00000198382	UVRAG	-0.083070165399665	-0.311948794410308	0.463807884047036	0.682316208857748
ENSG00000198380	GFPT1	0.108048614916002	0.330362708700329	0.324443648190914	0.566848765921152
ENSG00000198373	WWP2	0.0433597550863112	-0.0594161171315085	0.729604671363481	0.861980205095405
ENSG00000198346	ZNF813	0.189057738545275	0.00670657100516625	0.318462530157995	0.563848324744886
ENSG00000198265	HELZ	0.202296248562104	0.0712914431875226	0.0958086680428562	0.305003811018718
ENSG00000198242	RPL23A	0.0719441770209183	-0.0393266876428101	0.616343958118566	0.78233691254556
ENSG00000198218	QRICH1	-0.0284353569543278	0.106958623829998	0.805460796226722	0.904284156833538
ENSG00000198198	SZT2	-0.456248039210346	0.344064511824892	0.00917023800671603	0.104273504237732
ENSG00000198189	HSD17B11	0.770606876910457	-0.503462094491701	0.00408704712813872	0.0694729740858563
ENSG00000198176	TFDP1	-0.178545192848921	-0.281888076598006	0.127992205505106	0.351750389456927
ENSG00000198169	ZNF251	-0.515213056535847	-0.73307532991539	0.0236504146441313	0.157283730314179
ENSG00000198162	MAN1A2	0.624615433076198	-0.226079162093517	0.000323603526591173	0.0411936654390993
ENSG00000198160	MIER1	0.218744113612497	0.0504018557209823	0.154152068423867	0.38689892031138
ENSG00000198130	HIBCH	-0.168765433248664	-0.106237168548306	0.217921400089777	0.462398238180957
ENSG00000198089	SFI1	-0.0662956918616061	-0.0777660323018886	0.549052345196257	0.736313676456429
ENSG00000198087	CD2AP	0.143351217369322	-0.441820000561608	0.235799699415844	0.482372855989966
ENSG00000198053	SIRPA	0.345978253248333	0.201537623247393	0.0095073970086183	0.105994112835038
ENSG00000198034	RPS4X	-0.130942972705898	0.148811849898039	0.342641107811889	0.581064409096257
ENSG00000198000	NOL8	-0.122292053923048	0.1372656695657	0.354523278914969	0.592508502268485
ENSG00000197969	VPS13A	0.219558275195872	-0.169978292489355	0.0833319072242151	0.286653499943521
ENSG00000197958	RPL12	0.0356659829937417	-0.0916071470217106	0.809992952905969	0.905857213223229
ENSG00000197943	PLCG2	0.0885816625282944	0.351702229063707	0.470385224099005	0.68723208191556
ENSG00000197892	KIF13B	0.0678260916848086	-0.108791787447026	0.575226049711772	0.755358332071844
ENSG00000197771	MCMBP	0.289972435052789	-0.0629936327782274	0.0473412059249225	0.216506075201952
ENSG00000197601	FAR1	0.0714533479562514	-0.201226194841722	0.505768272482299	0.709601032690241
ENSG00000197563	PIGN	0.283322826652074	-0.439335266273278	0.0252325892500574	0.163276614820884
ENSG00000197548	ATG7	0.358157266293471	-0.389810191326155	0.0169130185481026	0.131859847176606
ENSG00000197498	RPF2	0.213672879722607	-0.224089012654446	0.264589912464469	0.509881961323861
ENSG00000197442	MAP3K5	0.0952378105801806	-0.546553982733095	0.497446728006031	0.704546998441194
ENSG00000197386	HTT	-0.0740940319842575	0.437458488949394	0.516633542259882	0.71351975786738
ENSG00000197381	ADARB1	0.127147724780968	-0.270675107219676	0.239214793254165	0.483860229507156
ENSG00000197323	TRIM33	0.334993245305399	-0.226857518441095	0.0282438202969047	0.172048486103299
ENSG00000197321	SVIL	-0.00798912200563055	-0.610300969554225	0.973370421097324	0.985799448728993
ENSG00000197299	BLM	-0.14922086706478	0.00853933997159274	0.186629021318091	0.42938513842395
ENSG00000197226	TBC1D9B	-0.0807734677893717	0.0948131495102711	0.570593302059547	0.754153165432196
ENSG00000197170	PSMD12	-0.298956245170195	0.45546511051279	0.0267843063269684	0.169369554359144
ENSG00000197157	SND1	0.0880292715678641	-0.20649107133924	0.50835279982192	0.71015671659549
ENSG00000197142	ACSL5	-0.129633665166537	-0.180175842670469	0.414155267302233	0.642526403047407
ENSG00000197111	PCBP2	0.0521996749325412	0.308531376805068	0.722325812655254	0.860754065339054
ENSG00000197102	DYNC1H1	-0.238887649573219	0.35615665945065	0.0917780939365081	0.30151004587899
ENSG00000197081	IGF2R	-0.0039918035899232	0.0533382142480524	0.979335604247493	0.990034827891857
ENSG00000197043	ANXA6	0.124672938795076	-0.14266759700507	0.395668882365516	0.628002754400613
ENSG00000197020	ZNF100	0.0465033122477213	-0.479381229713458	0.72824696712238	0.861980205095405
ENSG00000197006	METTL9	0.0863855655473042	-0.218210882419467	0.547557410237012	0.735019038113126
ENSG00000196975	ANXA4	0.155233970199514	-0.220556658840716	0.249257665897336	0.494595625826307
ENSG00000196950	SLC39A10	0.215100723085594	0.0101226602647478	0.145401232750597	0.373382905442332
ENSG00000196924	FLNA	-0.436589110736678	0.149776398467051	0.00461734330809324	0.0734037737733078
ENSG00000196911	KPNA5	-0.114321304389046	0.0195327687726787	0.604354004999424	0.774913033662079
ENSG00000196873	CBWD3	0.361320243094864	-0.433295202245772	0.0204421342378914	0.146634017168957
ENSG00000196865	NHLRC2	0.0762726539424685	-0.152906451357665	0.590405783511466	0.765413216236783
ENSG00000196862	RGPD4	-0.185859403333468	-0.132895927494536	0.0999087409101987	0.309884541638784
ENSG00000196821	C6orf106	0.00636265326673627	-0.14766665041978	0.95504964693328	0.977673237156584
ENSG00000196792	STRN3	0.0694573140186422	-0.325243143621766	0.58411286920218	0.761552364047601
ENSG00000196776	CD47	0.0532279320356081	-0.0441241665513383	0.61041252675956	0.778367098890463
ENSG00000196730	DAPK1	0.0983456441586322	0.328391762458603	0.525189126560889	0.718964493428287
ENSG00000196712	NF1	-0.440796196742002	0.616441339811428	0.00657545601434968	0.0886090577467704
ENSG00000196705	ZNF431	0.369022986003943	-0.319134354082866	0.0744981300267555	0.269982779313673
ENSG00000196663	TECPR2	-0.0716524628780647	-0.0354783846011106	0.508544117121321	0.71015671659549
ENSG00000196591	HDAC2	-0.154456378922404	-0.139638918689583	0.181399660636424	0.424591448504817
ENSG00000196550	FAM72A	0.078937150185698	-0.153740050933747	0.459310390820571	0.678576713633798
ENSG00000196535	MYO18A	-0.0459997653084612	-0.161231514383412	0.810710245183714	0.905857213223229
ENSG00000196531	NACA	0.0651442897037753	-0.44517231626852	0.674677674135359	0.828175294043795
ENSG00000196510	ANAPC7	-0.082693066178806	-0.292489297338973	0.420083771247461	0.648203202433163
ENSG00000196505	GDAP2	-0.11051135623196	-0.192193003720098	0.299546651821508	0.544606719714811
ENSG00000196504	PRPF40A	0.210980599562685	-0.0970446571916683	0.135215368784934	0.361965153082909
ENSG00000196419	XRCC6	-0.265109420548999	0.066457033206808	0.0499004384329664	0.223995470985726
ENSG00000196405	EVL	0.0264705382842749	-0.0190300392083806	0.829285174893133	0.914618850021191
ENSG00000196396	PTPN1	0.121572795749264	-0.431361820215969	0.322745075592321	0.566848765921152
ENSG00000196369	SRGAP2B	0.312258869209551	-0.121879465917819	0.0101097148394273	0.109158542486965
ENSG00000196367	TRRAP	-0.47923853743612	1.03568345795055	0.0032456629696726	0.0629144813179482
ENSG00000196365	LONP1	-0.373829620539905	-0.203271762332172	0.0149602156961581	0.126840343257029
ENSG00000196323	ZBTB44	-0.0357778315446455	-0.0915594322535743	0.799141056776675	0.900696538210333
ENSG00000196305	IARS	-0.0970995876541467	-0.0906303175748958	0.409206120974647	0.639498045317676
ENSG00000196233	LCOR	0.335113263035305	-0.0395818956887377	0.0474590158821298	0.21668787514604
ENSG00000196199	MPHOSPH8	-0.124455668783023	-0.273677960284597	0.360996979382172	0.599358621270878
ENSG00000196187	TMEM63A	-0.0216964708456176	-0.00380066172356502	0.880082105607793	0.943284913191982
ENSG00000196116	TDRD7	0.136961922511898	-0.224794685524647	0.252410589676225	0.496879261470438
ENSG00000196083	IL1RAP	0.290841939460455	-0.197870187544811	0.0848315897818064	0.288947844459257
ENSG00000189403	HMGB1	-0.102751926164684	-0.386728074773202	0.402641423782483	0.633994663879849
ENSG00000189376	C8orf76	-0.073144489257843	0.139244400330525	0.743792443486081	0.869128013204022
ENSG00000189319	FAM53B	0.111106532178644	-0.258474287754425	0.340312106873729	0.579551036094559
ENSG00000189308	LIN54	0.0821986584755695	-0.141593820604503	0.483729435011413	0.694329323470363
ENSG00000189180	ZNF33A	0.407933046115725	-0.387067327870114	0.00733651109163917	0.0938484755616185
ENSG00000189091	SF3B3	0.0729660541718931	0.176589993023348	0.634309748857796	0.794963369223133
ENSG00000189079	ARID2	0.42534894781547	-0.0743288583514861	0.00292890932009625	0.0620228691798063
ENSG00000188994	ZNF292	0.126633859976501	-0.440553041028805	0.259003868550664	0.50611779704637
ENSG00000188895	MSL1	-0.326691477269461	-0.0852866711750397	0.0356572908305501	0.189989710836098
ENSG00000188846	RPL14	-0.278148326192555	-0.255352340744675	0.0502960249956933	0.225196395787169
ENSG00000188677	PARVB	-0.0217554875183202	-0.1444160257245	0.868483371876566	0.937367745073619
ENSG00000188647	PTAR1	-0.0793079034785105	-0.155515330290514	0.679504691796776	0.830603196334966
ENSG00000188626	GOLGA8M	0.447129417961574	-0.26372649826911	0.0139253632488431	0.122785856172199
ENSG00000188612	SUMO2	-0.268506879864886	-0.110201516701068	0.301756104026352	0.546072323844298
ENSG00000188610	FAM72B	0.0132754888026852	-0.138325828435982	0.907817518050567	0.957370081341473
ENSG00000188559	RALGAPA2	0.463554836052521	0.040684321814488	0.000955142115060997	0.044727644028832
ENSG00000188529	SRSF10	0.108426712538314	0.238000142918373	0.595982142996381	0.768794808995332
ENSG00000188342	GTF2F2	0.181939408465687	-1.2958299589366	0.295997952921127	0.542012082657683
ENSG00000188234	AGAP4	-0.102467837867392	-0.0907888982198365	0.351723672144346	0.588893192926842
ENSG00000188092	GPR89B	-0.179449295914352	-0.32503106000038	0.104510628152501	0.316381138223928
ENSG00000187790	FANCM	-0.145677812462856	-0.0926897345825436	0.271185777196315	0.514919095415164
ENSG00000187742	SECISBP2	-0.0195525331049856	-0.180390077908738	0.855541063494403	0.930798650585274
ENSG00000187741	FANCA	-0.0123496870646997	0.229045529980287	0.911423014111727	0.958012225359392
ENSG00000187735	TCEA1	-0.0232616685353791	-0.631611543195779	0.826176731525364	0.912864744460631
ENSG00000187605	TET3	0.440038430959713	-0.101693673924343	0.00126863208135761	0.0462708774608209
ENSG00000187555	USP7	0.145269258964671	-0.107125453176542	0.322890514688838	0.566848765921152
ENSG00000187514	PTMA	-0.274946229760947	0.0503266952158452	0.0275736058321217	0.171091840730481
ENSG00000187257	RSBN1L	-0.0339480528946414	-0.0800918805519013	0.772257395383617	0.884400383492129
ENSG00000187239	FNBP1	0.0437248607861688	0.0611635989182966	0.737840400311069	0.867165517046371
ENSG00000187231	SESTD1	0.190171102495988	0.0117776341698189	0.275364932637179	0.520453227798738
ENSG00000187210	GCNT1	0.249821590058739	-0.0846550346049438	0.0736611890450286	0.268919636846456
ENSG00000187109	NAP1L1	0.131753918349992	-0.11425558237038	0.312213834593202	0.558804387382803
ENSG00000187097	ENTPD5	-0.338542376973404	0.564385697040019	0.0110447398417744	0.112308416852622
ENSG00000186908	ZDHHC17	0.287560155931368	-0.059915437177083	0.0541357560457379	0.235181312649403
ENSG00000186815	TPCN1	0.245895310493805	-0.212896116423322	0.0651701706739645	0.254806188437923
ENSG00000186716	BCR	-0.102642153644239	0.100833977161422	0.528203302805229	0.719594810709703
ENSG00000186660	ZFP91	-0.0346067493882047	0.087386150485811	0.812098370097066	0.905857213223229
ENSG00000186635	ARAP1	-0.173105006902986	0.191109041441153	0.190728776708297	0.432150874941705
ENSG00000186591	UBE2H	-0.0379054575459527	0.0624256807475802	0.716812464976112	0.857115424844302
ENSG00000186575	NF2	-0.22603227274832	-0.0743325097011021	0.128060856519484	0.351750389456927
ENSG00000186566	GPATCH8	0.120937682360456	0.035711740977652	0.421206031139317	0.648512447278283
ENSG00000186517	ARHGAP30	0.200250203344904	0.0427536220570266	0.145527624347701	0.373382905442332
ENSG00000186468	RPS23	0.0878353457811624	-0.183187787442031	0.532509662161284	0.722859081740697
ENSG00000186432	KPNA4	-0.217990577600503	0.240274538931006	0.0725328211383727	0.26813850950508
ENSG00000186399	GOLGA8R	0.307800425042514	-0.376233291137065	0.093989160851211	0.305003811018718
ENSG00000186350	RXRA	0.0344074663140212	0.0593532565522778	0.753849015514624	0.873225106150555
ENSG00000186298	PPP1CC	-0.116503921789618	0.130226195970653	0.301010761098078	0.545078847233048
ENSG00000186185	KIF18B	-0.0228159641620629	0.461694981451654	0.858808237308165	0.931270182331041
ENSG00000186001	LRCH3	-0.0734370492861798	-0.0621961341465124	0.505846027582214	0.709601032690241
ENSG00000185989	RASA3	-0.147002793157547	-0.551056084630222	0.182619930431676	0.4252566631696
ENSG00000185946	RNPC3	-0.146728468352483	-0.0398851957557055	0.217495478644666	0.462221095549635
ENSG00000185842	DNAH14	-0.00303886149703014	-0.184941240198775	0.981474247211965	0.990720780501734
ENSG00000185811	IKZF1	0.318016563799847	-0.059923360229633	0.0534727811101808	0.234012125745177
ENSG00000185787	MORF4L1	0.152701402566202	0.261204277322344	0.28260515641762	0.527580305457508
ENSG00000185728	YTHDF3	0.196098380667454	-0.049464218084126	0.0847640759057512	0.288947844459257
ENSG00000185722	ANKFY1	0.101014832697326	0.168793367310902	0.406131892412997	0.636601995109249
ENSG00000185710	SMG1P4	-0.324661031607509	0.390670972541954	0.0114738121334638	0.113150284724133
