GO	[-22.08 -0.59]	[-0.59 -0.22]	[-0.22 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.14]	[0.14 0.36]	[0.36 0.77]	[0.77 7.99]
MIR3688_5P MIR3688_5P	-1.229	1.350	1.120	0.912	-0.734	-5.728	-5.728	2.829	2.492	-0.552	-0.404
ATGAAGG_MIR205 ATGAAGG_MIR205	-0.493	0.337	3.032	4.132	-3.624	-6.519	-2.480	1.326	0.451	-0.268	-0.266
MIR215_3P MIR215_3P	0.551	-0.301	0.891	3.140	-1.978	-5.770	-5.770	1.324	1.324	0.891	-0.563
MIR181A_2_3P MIR181A_2_3P	-1.033	1.007	1.007	5.978	-1.033	-2.875	-3.672	1.799	1.509	-2.254	-1.753
MIR3925_3P MIR3925_3P	-0.620	1.096	3.635	2.628	-1.899	-5.685	-4.736	1.096	0.737	0.345	-0.793
MIR762 MIR762	-0.336	-0.336	0.604	0.362	-1.443	-7.311	-3.037	4.310	1.105	-0.582	2.608
MIR374B_3P MIR374B_3P	-1.729	0.777	3.592	1.403	-0.490	-6.019	-3.222	1.928	1.655	-0.851	-0.847
MIR548AU_3P MIR548AU_3P	-1.062	3.857	1.693	1.235	0.690	-5.802	-4.846	1.235	0.423	-0.509	-1.314
MIR4650_3P MIR4650_3P	-1.229	1.120	2.174	1.878	-1.951	-4.555	-4.555	1.878	1.878	-0.958	0.312
RTTTNNNYTGGM_UNKNOWN RTTTNNNYTGGM_UNKNOWN	0.599	0.599	2.127	-0.635	1.351	-6.477	-6.477	0.756	0.599	0.347	0.466
SNACANNNYSYAGA_UNKNOWN SNACANNNYSYAGA_UNKNOWN	-1.649	0.816	2.296	1.318	-1.226	-3.940	-3.940	1.614	3.089	-0.896	-0.638
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.356	2.628	0.737	2.327	-3.319	-3.965	-2.770	1.779	1.532	0.457	-2.762
NRSF_01 NRSF_01	0.997	-0.939	-0.939	2.202	3.400	-4.023	-2.992	-2.262	-0.939	0.997	1.864
MIR6882_3P MIR6882_3P	-1.702	3.730	2.197	-0.262	-0.737	-4.688	-3.596	2.197	0.481	0.344	-0.734
MIR6719_3P MIR6719_3P	-0.904	2.493	2.850	2.159	-1.185	-5.062	-3.119	1.562	0.254	-0.904	-0.673
MIR4530 MIR4530	0.359	0.985	0.627	4.036	-0.833	-5.978	-4.788	0.482	0.795	0.627	-0.634
MIR9851_3P MIR9851_3P	-1.527	1.024	0.848	2.174	-1.248	-7.477	-2.226	2.174	0.690	-0.373	1.030
MIR504_3P MIR504_3P	0.349	1.928	2.868	-0.258	-1.729	-6.019	-3.222	1.928	-0.258	0.777	-0.648
KRCTCNNNNMANAGC_UNKNOWN KRCTCNNNNMANAGC_UNKNOWN	-1.271	0.405	6.034	3.662	0.250	-2.736	-1.854	-0.359	-0.359	-1.854	-0.857
MIR885_5P MIR885_5P	-1.076	1.190	5.312	2.035	-0.301	-4.854	-2.317	0.755	-0.597	-0.810	-0.806
MIR499B_5P MIR499B_5P	-1.737	0.749	2.525	1.223	-3.030	-4.065	-2.296	2.157	0.269	0.269	0.975
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-1.275	-0.400	2.324	0.594	-5.229	-3.259	-1.275	1.711	0.967	2.324	-0.280
MIR5698 MIR5698	-0.271	-0.359	0.547	1.369	-1.145	-6.000	-4.429	0.826	1.172	0.333	3.531
CCTNTMAGA_UNKNOWN CCTNTMAGA_UNKNOWN	-0.499	-0.256	1.218	-0.884	0.351	-5.562	-2.303	-0.256	3.385	3.385	-1.140
MIR3145_5P MIR3145_5P	-0.360	0.920	5.103	-0.360	0.249	-4.148	-1.797	1.164	1.164	-1.006	-2.357
MIR3166 MIR3166	0.561	2.323	0.735	0.936	-0.443	-4.896	-2.348	0.561	2.323	-2.979	-0.440
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	-2.363	0.524	2.810	3.655	-1.797	-4.148	-1.006	0.920	0.249	0.371	-0.519
MIR5585_5P MIR5585_5P	1.603	0.565	4.377	0.727	-1.229	-5.728	-1.557	0.727	0.310	-0.958	-0.730
MIR6828_3P MIR6828_3P	0.774	2.769	1.217	2.410	-1.054	-4.813	-2.286	0.983	-1.054	-0.582	-0.788
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-1.062	0.282	2.838	3.594	-2.731	-3.400	-1.367	2.166	0.395	-0.448	-0.809
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	-0.240	0.560	5.184	1.062	-2.819	-2.819	-0.606	1.062	-0.240	-0.606	-1.922
MIR6827_3P MIR6827_3P	-0.933	1.439	1.439	0.657	-3.441	-3.441	-1.307	1.767	2.128	-0.442	-0.649
MIR4635 MIR4635	-0.686	0.976	2.616	0.976	-0.686	-5.603	-2.893	2.288	0.340	-0.265	-0.509
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.435	2.268	2.268	1.706	-1.906	-5.099	-1.233	-0.974	1.977	-0.758	-0.317
MIR541_5P MIR541_5P	-0.885	2.199	0.870	2.199	-0.482	-5.021	-2.443	1.594	0.376	0.376	-1.501
UBE2I_TARGET_GENES UBE2I_TARGET_GENES	-1.998	0.342	-0.263	1.297	-2.902	-1.393	-1.998	3.864	2.423	-0.421	-0.262
MIR6755_3P MIR6755_3P	0.538	2.333	0.748	1.595	-1.197	-3.275	-3.275	0.994	-1.674	0.994	-0.574
MIR5580_5P MIR5580_5P	-0.597	1.728	0.426	0.959	-0.597	-4.854	-3.749	2.721	0.755	0.301	-0.428
MIR8082 MIR8082	-0.522	-0.253	1.332	1.609	0.356	-4.646	-4.646	0.664	1.332	-0.253	0.358
GTTRYCATRR_UNKNOWN GTTRYCATRR_UNKNOWN	-0.925	0.768	0.276	0.937	0.768	-7.269	-2.519	1.557	0.937	0.617	0.375
MIR506_5P MIR506_5P	-2.393	2.212	1.634	1.912	-0.283	-4.517	-1.924	0.580	1.144	-0.539	-0.714
CHAF1A_TARGET_GENES CHAF1A_TARGET_GENES	0.412	-0.476	2.974	0.412	-1.708	-2.262	-4.023	0.771	2.974	-0.324	-0.473
MIR1912_3P MIR1912_3P	-0.313	0.435	-0.313	4.750	-0.313	-3.525	-3.525	0.289	-0.313	1.081	-0.311
MIR217_3P MIR217_3P	-0.623	0.312	1.984	0.312	-0.290	-3.898	-2.880	1.652	2.732	-0.432	-0.871
ZNF532_TARGET_GENES ZNF532_TARGET_GENES	-1.211	0.275	2.806	1.546	-1.782	-2.653	-0.329	2.806	-0.329	-0.329	-1.779
YGACNNYACAR_UNKNOWN YGACNNYACAR_UNKNOWN	-0.714	1.471	0.541	0.259	2.864	-4.106	-3.067	1.471	0.259	-0.714	-0.346
MIR502_5P MIR502_5P	-0.731	-0.488	2.617	1.465	-0.488	-3.068	-3.068	1.465	0.642	0.642	-1.061
MIR7151_5P MIR7151_5P	-0.864	-0.534	1.364	3.218	0.286	-2.155	-2.155	2.202	-0.864	-1.362	0.478
MIR4677_3P MIR4677_3P	0.891	0.414	2.451	2.137	-0.301	-4.594	-3.024	-0.566	0.414	0.551	-0.972
TGASTMAGC_NFE2_01 TGASTMAGC_NFE2_01	-0.842	-0.672	0.293	1.980	-0.408	-6.788	-1.276	0.926	1.736	0.765	0.770
THRA_TARGET_GENES THRA_TARGET_GENES	-1.213	-0.334	1.425	1.425	-3.444	-2.669	-1.213	1.425	2.370	-0.479	0.545
TBX1_TARGET_GENES TBX1_TARGET_GENES	-0.714	0.479	0.913	-0.326	-1.993	-3.340	-1.113	4.955	1.739	0.277	-0.709
GRE_C GRE_C	-0.311	1.613	0.548	1.898	-0.311	-3.365	-3.365	-0.795	0.712	-1.042	1.905
MIR550B_3P MIR550B_3P	-0.235	-0.399	3.896	-0.399	-1.005	-2.362	-2.362	1.899	0.587	0.379	-0.643
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-0.344	0.876	1.168	1.875	-2.694	-2.694	-0.344	0.422	1.875	-0.834	-1.237
MIR671_5P MIR671_5P	0.291	0.407	2.533	1.352	0.407	-5.353	-1.344	-0.436	0.407	0.712	-1.038
MIR6780B_3P MIR6780B_3P	-1.181	-0.508	1.981	1.592	1.244	-2.611	-1.747	1.592	0.288	-1.181	-0.506
MIR4293 MIR4293	-0.301	-0.437	2.154	1.001	-0.617	-4.397	-1.512	0.301	2.509	0.301	-0.614
MIR3156_5P MIR3156_5P	-0.647	0.737	2.423	0.737	-0.960	-2.902	-1.998	1.297	0.737	0.519	-1.389
MIR6737_5P MIR6737_5P	-0.442	0.313	0.467	-0.442	0.657	-3.441	-1.802	2.521	-0.933	2.521	-0.440
MIR4286 MIR4286	-0.268	1.419	1.419	-0.588	-1.562	-3.815	-0.833	0.889	1.138	1.138	-1.147
MIR1287_5P MIR1287_5P	-0.884	-0.374	1.775	2.607	-0.884	-2.777	-1.301	1.416	0.817	-0.374	-0.881
MIR6883_3P MIR6883_3P	-1.092	0.756	1.738	3.097	-0.714	-2.487	-1.092	0.756	-1.092	0.519	-0.712
STAT1_01 STAT1_01	0.357	0.763	1.335	2.064	-1.362	-2.860	-1.962	1.029	0.357	-0.252	-0.932
MIR3912_5P MIR3912_5P	0.615	0.615	1.683	2.414	-0.473	-3.525	-1.867	-0.473	0.435	0.289	-0.977
MIR1271_3P MIR1271_3P	-1.362	2.064	-0.252	0.539	-1.962	-1.962	-1.962	0.763	1.335	0.357	1.032
MIR5002_3P MIR5002_3P	-0.809	0.781	2.338	2.846	0.317	-1.293	-2.072	-0.492	0.317	-1.293	-0.490
MIR6800_5P MIR6800_5P	0.430	-0.373	0.684	2.806	-1.090	-1.090	-1.090	0.998	1.370	-1.823	-1.088
MIR5007_5P MIR5007_5P	0.814	1.456	-0.416	1.112	-0.668	-2.404	-2.404	-0.247	0.814	1.112	-1.031
MIR6826_5P MIR6826_5P	-0.300	0.302	1.593	2.068	-0.549	-1.657	-1.657	-0.549	0.302	1.176	-0.955
MIR6769A_5P MIR6769A_5P	-0.451	1.180	-1.225	2.484	-1.225	-1.225	-1.225	0.351	1.565	-0.451	0.353
MIR193A_5P MIR193A_5P	-0.354	0.453	1.040	1.861	0.254	-1.782	-0.624	1.040	-1.782	-1.057	0.454
MIR6794_3P MIR6794_3P	0.289	0.615	0.289	3.264	-0.981	-1.363	-1.363	1.366	-1.363	-0.313	0.291
MIR6813_5P MIR6813_5P	-0.549	1.593	0.302	0.302	-0.958	-1.657	-1.657	1.176	1.176	-0.300	0.303
