GO	[-7.27 -0.63]	[-0.63 -0.44]	[-0.44 -0.23]	[-0.23 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 14.17]
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	0.844	2.359	1.845	-0.738	-2.757	-0.457	-0.457	-1.128	-1.973	-0.585	2.346
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.687	0.663	0.309	-1.043	-2.278	0.816	-0.391	-1.286	-2.716	0.409	2.381
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN	2.639	1.011	-0.264	-1.372	-1.652	0.342	-1.973	-1.128	-0.457	-0.457	3.553
GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	2.203	-0.343	-0.343	-2.443	-3.085	0.871	0.680	-0.343	-0.884	-0.343	2.193
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-0.309	0.623	-0.309	-1.547	-2.214	0.928	-0.671	-1.277	-0.309	0.387	5.259
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_DN	3.241	-0.309	0.634	-1.613	-1.325	-0.686	-0.866	-0.866	-1.325	0.951	2.602
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	2.391	-0.446	-0.342	-0.902	-1.950	0.708	0.350	-3.204	-0.573	0.708	2.378
HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_3DY_DN HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_3DY_DN	1.647	-0.363	-1.325	-1.325	-0.363	-0.363	-1.325	0.480	0.247	-0.363	3.420
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	1.029	-0.446	0.860	-1.111	-1.950	-0.902	-0.573	0.572	-0.446	-1.111	5.045
GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP	0.621	2.882	0.285	-1.635	-1.345	0.285	-0.421	-1.635	-1.635	0.768	2.281
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	-0.333	3.324	-0.333	-0.711	-3.174	0.464	0.584	-0.887	-1.094	-0.436	2.142
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP GSE22886_IL2_VS_IL15_STIM_NKCELL_UP	1.322	1.125	0.945	-1.526	-1.835	0.945	-0.516	-1.526	-1.258	-0.658	2.544
GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN	1.329	0.263	-0.660	-1.927	-1.506	1.329	0.263	-1.163	-1.506	1.329	2.193
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN	1.510	0.607	0.480	-1.113	-1.657	0.370	0.607	-2.829	-0.326	-0.713	2.531
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN	1.178	1.178	0.527	-1.043	-0.659	0.988	-1.570	-1.286	-1.899	-0.293	2.381
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	1.011	-0.264	0.342	-1.372	-1.372	1.195	-1.372	-1.652	0.443	-0.264	3.229
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP	1.067	0.278	0.597	-1.904	-1.314	-0.550	0.278	-0.550	-1.314	0.474	4.027
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	-0.326	1.994	-0.897	-2.383	-0.897	0.607	-0.326	-0.559	-1.113	0.915	2.531
GSE3994_WT_VS_PAC1_KO_ACTIVATED_MAST_CELL_UP GSE3994_WT_VS_PAC1_KO_ACTIVATED_MAST_CELL_UP	1.215	-0.342	-0.573	-1.950	-0.342	1.029	-2.314	-0.446	-0.724	0.860	2.659
GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP	1.195	0.342	0.844	-1.652	-1.652	-0.350	0.342	0.443	-2.757	0.560	2.082
GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_UP GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	0.453	-1.111	0.453	-0.902	-0.342	-3.204	-0.573	-0.342	0.708	1.637	2.378
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_UP GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_UP	0.623	0.293	-0.407	0.293	-1.277	-0.842	-3.087	0.623	-0.407	0.928	3.108
GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	1.441	1.048	0.271	-1.927	0.271	-1.094	-0.711	-0.887	-0.887	0.271	3.308
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	0.520	1.145	-0.293	-2.568	-0.813	0.309	-0.645	-0.645	-0.505	-0.293	3.856
