gene	rho	combined.z	pv
104	ADAMTS10	-1.4086796577005	-0.281780734080456	0.778111644555589
105	ADAMTS13	-2.02536708034175	-0.925790736234207	0.354554742360257
106	ADAMTS14	1.8625864660323	1.51057358901389	0.130897127192715
107	ADAMTS15	1.01121532727253	1.54660050301837	0.121959608363348
108	ADAMTS16	0.877407611670711	1.91172397845063	0.055911607070026
109	ADAMTS17	-1.47926388108341	-0.329268695222399	0.741952603630858
110	ADAMTS18	-1.54741576037469	-0.375659714455781	0.707169891013349
111	ADAMTS3	-0.704322623392438	-0.0429065471443669	0.965776029692159
112	ADAMTS4	0.559764209648975	0.871120589518212	0.383688313061487
113	ADAMTS5	-1.83689782753993	-0.919569837969099	0.357797594600054
114	ADAMTS7	-0.0768086512515672	0.528237029257291	0.597334831491379
115	ADAMTS8	-4.39103670082872	-3.80673427500192	0.00014081390052969
116	ADAMTSL1	-1.63553677569351	-0.436460584249365	0.662502590930478
117	ADAR	-0.419914798102352	0.333007198389531	0.739128849455156
118	ADARB1	-3.03415924507081	-1.57491831464221	0.115275300629146
119	ADCK1	1.28882505200906	1.2379966827904	0.215717290824749
120	ADCY1	-0.383644140079459	-0.0507175245749991	0.959550612028724
121	ADCY10	-0.815055502451682	0.0975445227654783	0.922293978730563
122	ADCY4	0.559764209648975	0.871120589518212	0.383688313061487
123	ADCY7	0.986809541882788	1.08902496182781	0.276142878124365
124	ADCY8	-2.31650816090314	-0.942791142691722	0.345787743084728
125	ADD2	-1.99901265253245	-0.697954910635194	0.485205392565323
126	ADD3	-1.985893373724	-0.6881909653406	0.491332532571825
127	ADH4	-1.69903598926017	-0.480866660374815	0.630611269362432
128	ADIPOQ	-1.69955037174312	-0.481228462336423	0.630354134099906
129	ADM	1.19488701278644	1.19209065261276	0.233225701767008
130	ADNP2	-0.93933281645851	0.02086193479011	0.983355791647541
131	ADORA2A	0.0693280045662407	0.609052561982819	0.542489599626542
132	ADORA3	-4.07526662671491	-2.92713383038317	0.00342101636649131
133	ADPRH	-2.34989957221287	-0.969573802721774	0.332258976333587
134	ADRA1B	-1.74123847874211	-0.510664281646655	0.609586155720917
135	ADRA2C	0.909194573541591	1.79021322566636	0.0734196397337984
136	ADRB1	-2.54312119244503	-1.12893432092045	0.25892554124794
137	ADSL	1.48115183553083	1.33082493760633	0.183246620408897
138	ADSS	-2.5746569875136	-1.15570016219265	0.247803821810805
139	ADSSL1	-0.849968776796155	-0.485547895992467	0.627287746223905
140	AEBP2	-1.87957861197506	-1.29328237635619	0.195913413718262
141	AES	-1.0736541083571	-0.0678291751993109	0.945921618788103
142	AFAP1L2	-1.27338685443757	-0.192276746977384	0.847525431776082
143	AFF1	-1.69031337251142	-0.47473657454278	0.634974745408751
144	AFF3	0.74104924934133	0.964716296808668	0.334686930339344
145	AFM	-2.79329075689047	-2.25273486438746	0.0242758712860719
146	AGA	-4.80631950318272	NA	NA
147	AGAP1	-0.927142794981471	0.028443036595971	0.977308799833067
148	AGBL1	-1.24990240946408	-1.27841416952443	0.201103430542144
149	AGBL2	-0.403645432518216	0.281123619245728	0.778615585837239
150	AGBL3	-1.08543188916437	-0.0710456554017304	0.943361419511507
151	AGBL5	-1.08076958948219	-0.956802717577406	0.338666840336094
152	AGER	0.0516673775565589	0.216683859543097	0.828454727396046
153	AGGF1	-2.13752022544298	-0.802681416432145	0.422158896759429
154	AGMO	-2.42038921279913	-1.02682276214567	0.30450392911662
155	AGO2	-1.89891688991131	-0.62410773102179	0.532556837043817
156	AGO3	-1.47560579080419	-1.07159493182306	0.283902010746567
157	AGO4	-0.145345029232888	0.489869881793555	0.624225976631969
158	AGPAT1	-2.45911648744411	-1.74962914564994	0.0801823271341108
159	AGPAT9	-2.69202940864184	-2.15382863118233	0.0312536135026172
160	AGPS	-0.329594041110691	0.385182333161784	0.700102331556403
161	AGR2	-0.512933301161667	0.278657878857338	0.780507390309782
162	AGRN	-4.12970014360291	-3.0357961257172	0.00239901517931475
163	AGRP	1.38159941082696	1.28296632732328	0.19950387339814
164	AGTRAP	0.559764209648976	0.871120589518212	0.383688313061487
165	AHCYL1	0.355658226633105	0.76368963977539	0.44505221614652
166	AHCYL2	0.536598023415378	0.859038738658907	0.390319143836928
167	AHDC1	0.0760305389267516	1.33058553775144	0.183325423767781
168	AHNAK2	-1.06445093147001	-0.0577257664098869	0.953967069286788
169	AHR	0.861448667156139	1.02597555889492	0.304903104813062
170	AHRR	-0.0514320010192488	0.542366600544884	0.587565983447394
171	AHSA2	-2.0613920514663	-0.744742995297809	0.456427101829938
172	AHSP	-3.41402990963258	-1.97694867926224	0.0480474315404487
173	AIFM3	-0.187712500460325	0.565620546902774	0.571651757149281
174	AIM1	-1.60314199447237	-0.617594310469787	0.536842795974033
175	AIP	-2.26427001088184	-0.901310037158737	0.367423498591083
176	AK1	-0.97107184574617	0.00106101474273546	0.999153432876825
177	AK5	-2.32222754291007	-0.94736355981099	0.343453553099405
178	AKAP1	-0.691779562050517	0.172322490663554	0.863184003835063
179	AKAP12	-1.9812397402651	-0.684733789823827	0.493511922563196
180	AKAP13	-1.19302985121857	-0.140018357496095	0.888645486085247
181	AKAP14	-0.428353265996864	0.328102816120787	0.742833924798913
182	AKAP4	0.805758714039171	0.997727852657591	0.318411343350172
183	AKAP5	0.0507349799389904	0.598843765421979	0.54927707429487
184	AKAP7	-1.63639450174041	-0.437057041978594	0.662069980389709
185	AKAP8L	-2.85878692307685	-1.40784411040562	0.159177235569294
186	AKIP1	-0.655363020611541	0.194176540561562	0.846037651182455
187	AKR1A1	-0.72936231784712	0.149657083656557	0.881035169031889
188	AKR1B1	0.317050796063855	0.743113399803907	0.457413027647605
189	AKR1C2	-1.04546219436349	-0.0457062526793534	0.963544380102226
190	AKR1C4	0.616918178974969	0.900808991601933	0.367689885967003
191	AKR1D1	1.6844337491852	1.42731730992089	0.153488453377243
192	AKT1	0.851541754526199	1.02096133959135	0.307272755609061
193	AKT1S1	-1.4102702461732	-0.282844738187881	0.777295857880085
194	AKT3	-0.829611049011589	-2.04651793487899	0.0407054397484048
195	AKTIP	-1.30162051569853	-1.2338477944469	0.217259625922204
196	ALAS1	-2.62800085537198	-1.20149477621764	0.229559331611489
197	ALAS2	-1.26932718434708	-0.189620856173119	0.849606242855369
198	ALB	0.925273082317192	1.33986192765491	0.180290237796966
199	ALCAM	-0.144390251197667	0.726910334699304	0.467280885797653
200	ALDH1A2	-1.69353815867589	-1.51359276054942	0.130129158383779
201	ALDH3A1	-0.70024020883289	0.167229981314562	0.867189094898633
202	ALDH3B1	-0.834188203832688	0.0858256017204109	0.931605054335643
203	ALDH4A1	-0.879223733411013	0.058117804788508	0.953654792193246
204	ALDH7A1	1.71308869176571	1.44078954898382	0.149644146885662
205	ALDH9A1	0.338556896954473	0.754585553794381	0.450497694259766
206	ALDOB	-1.24660096282834	-0.230741117266582	0.817515928361909
207	ALG13	2.10276727679734	1.62097773998703	0.105022412762834
208	ALG14	-3.51086361965655	-2.09088711702794	0.0365381842244092
209	ALKBH1	-3.92946484769962	-2.6705295628599	0.00757317024540565
210	ALOX5	-1.00265434630791	-0.0187322757051617	0.985054680478763
211	ALOXE3	-0.847156830086093	0.0778645529253416	0.937935796439593
212	ALPI	-3.34641359190901	-1.90053961182966	0.0573623417848438
213	ALPK3	-2.92513237306997	-1.4699070604219	0.141586927097906
214	ALS2	-1.21239604846293	-0.152553110418299	0.878750704523389
215	ALS2CL	0.744005608190528	1.37121270035108	0.170308660225528
216	ALX3	-1.47434697072663	-0.46056368005599	0.645111674373653
217	ALYREF	-1.16181459224978	-0.11989264614466	0.904568189981963
218	AMBP	0.680218520300484	0.933495106436539	0.350564395906742
219	AMD1	-0.682252586286213	0.178049961206883	0.858683739177207
220	AMELX	-2.06289431261115	-1.518015036922	0.129010607990822
221	AMER3	-0.656715493989077	0.193366786269411	0.846671725235746
222	AMN1	0.928247006732078	1.05966292947608	0.289297973339525
223	AMPD3	-2.66309412051066	-1.23198935353583	0.217953061133435
224	AMPH	2.41238732964572	1.76035456369328	0.0783477080903304
225	AMTN	-0.916108206047413	0.0352942402624551	0.971845116075873
226	AMY2A	-2.44405894401187	-1.04626943698468	0.295436652033494
227	AMY2B	-1.59015961667269	-0.405034423150148	0.685452208058751
228	AMZ1	-0.33067714569923	0.384560073657574	0.7005633799105
229	ANGPT2	-1.79798282228271	-0.551098552744766	0.581566117484849
230	ANGPTL2	-0.0514320010192488	0.542366600544884	0.587565983447394
231	ANGPTL4	-2.12127354468163	-0.790237317356572	0.429389186189586
232	ANGPTL6	-1.15755731280708	-0.117155239537917	0.906737036256198
233	ANK2	0.39648827331373	0.998766050853433	0.317908035432854
234	ANK3	-1.2232841449914	-0.159616919302981	0.87318285019099
235	ANKAR	-0.656121173693333	-0.216138911691417	0.828879469341244
236	ANKEF1	-0.147476078583714	0.488672020280402	0.6250739156697
237	ANKFY1	-1.69271144577511	-0.476420924940498	0.633774530116264
238	ANKRA2	-3.06850244789137	-1.60883216101484	0.107653046452057
239	ANKRD11	-3.01505630079859	NA	NA
240	ANKRD13A	-3.3254746961977	-1.87735820392503	0.0604690158850949
241	ANKRD16	-1.76899512427184	-1.21049149928923	0.226090350706107
242	ANKRD17	2.11900395653736	1.62836759558007	0.103446964358048
243	ANKRD18A	-0.461608401762018	0.308724794796626	0.757530881044777
244	ANKRD18B	-0.869535927371845	0.0640928703779693	0.948896278789703
245	ANKRD26	-0.505470054609212	-0.0286879659002922	0.977113454239226
246	ANKRD30A	-1.32094803683127	-1.15603881738015	0.247665279751892
247	ANKRD33	0.179866980237153	0.834933686653414	0.403755046510755
248	ANKRD34B	-1.29622341276817	-0.417983906595871	0.675958883760863
249	ANKRD36	-3.28278537635433	-1.83075977561778	0.0671364066290571
250	ANKRD46	-1.69828127341674	-0.480335876142312	0.630988582499753
251	ANKRD52	-0.729197580721534	0.149756682888368	0.88095658590362
252	ANKRD55	-1.40206493814067	-0.27735888858767	0.781504545861711
253	ANKRD63	-0.0514320010192484	0.542366600544884	0.587565983447394
254	ANKRD7	2.26625155087251	1.69497189447048	0.0900807525682624
255	ANKS1B	-5.73439933175024	NA	NA
256	ANKS3	-2.00145452836631	-0.699775151723059	0.484067735013894
257	ANKZF1	-1.26730712194511	-1.11236593482269	0.265980845053433
258	ANO1	-0.335331179998412	0.381885329692547	0.702546422318838
259	ANO4	-1.63794829344606	-0.438137771822091	0.661286414828507
260	ANO5	-0.909865503183986	-0.215789898840371	0.829151522388608
261	ANP32E	-1.86096270564276	-0.939880575022188	0.347278822272929
262	ANPEP	-0.808076494446262	0.101811523937452	0.918906278405688
263	ANXA11	-0.948504357537269	0.0151493615153001	0.987913020676003
264	ANXA2	-1.27014657721851	-0.190156777160107	0.849186279905688
265	ANXA2R	-1.42709947068029	-0.294119570763763	0.76866653663967
266	ANXA7	-0.216085813645728	0.449946519324245	0.652749003491014
267	AOAH	-1.18500267401822	-0.526978534603097	0.598208494895874
268	AOC3	0.707579255747319	1.30644347130031	0.191401790793232
269	AOX1	-0.530933776018612	0.262163700637669	0.793195237566474
270	AP1B1	-1.30597735313923	-0.213659808107752	0.830812356016772
271	AP1G2	-0.363047895965707	0.365924639004659	0.71442131028694
272	AP1M1	-1.04247690209036	-0.0438196763999205	0.965048142648849
273	AP1S1	-1.4121513987265	-1.50166036012244	0.133184846168945
274	AP1S2	-0.572790311677056	0.243343676551334	0.807739172048595
275	AP1S3	-0.355121183382599	1.00454221614852	0.315117333455062
276	AP3D1	-4.32680539371087	-3.54484041981695	0.000392850850664179
277	AP4B1	-0.760528349302845	0.130774357047841	0.895953808870343
278	AP5Z1	-3.46721049526375	-2.03882517788198	0.0414674785245976
279	APAF1	-3.18814850221625	-1.73042017842811	0.0835552312251389
280	APBA2	-0.456446529197214	0.311737947844774	0.755239685832005
281	APBA3	0.317050796063855	0.743113399803907	0.457413027647605
282	APBB1	-0.723814635271944	0.153009970161848	0.878390412825155
283	APC	-0.666320376502401	-0.714540845110257	0.474892808687551
284	APC2	0.0666016780975122	0.607556946428985	0.543481362851645
285	APCDD1L	-1.90710793820678	-0.630095605288246	0.528632034830061
286	APH1A	0.246839814157041	0.999419377523987	0.317591576719061
287	APH1B	3.16995966905597	2.08865315090652	0.0367389569511605
288	APLN	-0.475430454296723	0.30064678315593	0.76368385308717
289	APLP1	-0.523140236836063	0.272655144602725	0.78511831803359
290	APMAP	-0.378596744272756	0.356947085388805	0.721131419358846
291	APOA1	2.59126910841188	1.83944679430344	0.0658494967978906
292	APOA1BP	-1.97081354081096	-0.677000024539142	0.498405938797016
293	APOA4	1.0975023440303	1.14409478135473	0.252584331708299
294	APOA5	0.123743019388174	0.63880976092814	0.52294669761638
295	APOBEC1	1.04677612441496	1.11892735528175	0.26317113166583
296	APOBEC3B	-4.43783670609961	-4.16259261430486	3.14654452981069e-05
297	APOBEC3F	-0.601199837794705	0.226487206289746	0.820822508634073
298	APOC2	-2.19451019427294	-1.20064153377501	0.229890282514435
299	APOC3	-1.25063309363912	-0.177412788699503	0.859184162727927
300	APOE	-0.736850848703402	0.145127221325137	0.884610426298532
301	APOL2	-1.37029848900741	-0.256190149169001	0.797804014698543
302	APOL4	0.559764209648976	0.871120589518212	0.383688313061488
303	APOLD1	-0.982957627157869	-0.00637740184375994	0.994911604022759
304	APOPT1	-0.310744946973774	0.395998327719934	0.692106261886831
305	APPL2	-1.63639450174041	-0.437057041978594	0.662069980389709
306	AQP10	-0.433674354999264	0.325007584342894	0.74517533156898
307	AQP2	-2.04859818150737	-1.16944935517417	0.24222263462014
308	AQP3	-2.03560340206358	-1.20792256205565	0.227077050188721
309	AQP5	-1.53855715539887	-0.369599022049054	0.711681279878272
310	AQPEP	-2.67382403824731	-1.24137307470043	0.214467961008994
311	AR	-0.700642693672445	-0.805382581597522	0.420598940105689
312	ARAP1	-1.94082591953484	-1.75757106761838	0.0788205197976217
313	ARAP2	0.796037110442607	1.71618987678432	0.0861272954266187
314	ARF6	-3.08224839352913	-2.35547780433548	0.0184989021436507
315	ARFGEF1	0.317050796063855	0.743113399803907	0.457413027647605
316	ARFGEF2	-0.656157027849578	0.19370116923087	0.846409876270258
317	ARFRP1	-0.699159942782334	0.167880519581611	0.866677275731943
318	ARG1	-1.86247668825965	-0.597585035832152	0.550116851479007
319	ARGFX	-0.500841029540589	0.285759308907687	0.775062475843882
320	ARHGAP1	-2.06630567271627	-0.748454373657069	0.454186136041419
321	ARHGAP11A	-1.59553372899558	-0.408743181077792	0.682728141150056
322	ARHGAP17	-2.9779307948259	-1.52027274268422	0.128442441625038
323	ARHGAP22	-0.410546516811558	0.338445962234736	0.735027142629128
324	ARHGAP24	0.500000405945944	1.10499113432914	0.269163430723841
325	ARHGAP25	-2.00487729882351	-0.702328110880071	0.482474566268746
326	ARHGAP27	-0.939239911871401	0.0195493978314702	0.984402830788578
327	ARHGAP32	-3.00313082388412	-3.67064597818314	0.000241938246882831
328	ARHGAP39	0.64887478114768	0.91733567089178	0.358966770767053
329	ARHGAP40	-0.265091904960467	0.90949983783417	0.363086343374144
330	ARHGAP42	-1.74392728852173	-0.746743008208783	0.455218703368787
331	ARHGAP44	-1.22284886427925	-0.994345561141552	0.320054661608552
332	ARHGAP5	-0.96345842089024	0.00581899786099064	0.995357137649175
333	ARHGAP9	-0.303477771507426	0.400161791855786	0.689037354416953
334	ARHGEF10	0.0853961554604955	0.759638356877264	0.447470784880528
335	ARHGEF16	-0.515006319107837	0.277439361080079	0.781442761583965
336	ARHGEF17	-2.06892274120413	-1.60178204893668	0.10920381396343
337	ARHGEF18	-4.01383825282214	-2.81376063815115	0.0048965673539749
338	ARHGEF2	-0.327401571654317	0.259868885133879	0.794964912966727
339	ARHGEF25	-1.56607060516298	-0.388452975066668	0.697680847529684
340	ARHGEF3	-1.09163604287744	-0.0749923660770878	0.94022078577834
341	ARHGEF33	0.195777969299245	0.677931210808033	0.497815309763472
342	ARID1B	-1.64399697822866	-0.170012459309932	0.865000338185152
343	ARID2	-0.366133783025699	0.364144279768308	0.715750272858839
344	ARID3B	-3.52769863160136	-2.1112896843653	0.0347474201645491
345	ARID3C	-0.639564188343147	-0.201176077598606	0.840560896395153
346	ARID4A	-3.46537779750188	-2.03666516992501	0.0416836071563401
347	ARID4B	-2.21833358245999	-0.865241939541186	0.38690601068007
348	ARID5A	-1.06017957015596	-0.0550191371989301	0.956123217604137
349	ARL10	-2.41850113702342	-1.02527645970857	0.30523275990192
350	ARL13B	-1.91955347812771	-0.639212160713607	0.52268492212717
351	ARL14EP	1.47801484350754	1.32932302987042	0.183741419459357
352	ARL15	-0.924742501435768	0.0299342550682338	0.976119486489173
353	ARL4A	2.21058065133412	1.6698771101322	0.0949436799769656
354	ARL4C	-1.96346077684537	-0.671555817454843	0.50186651372545
355	ARL6IP1	-0.73605507313951	0.145608808422593	0.884230213987226
356	ARL6IP4	-0.699159942782334	0.167880519581611	0.866677275731943
357	ARMC1	-2.84227578067887	-1.39260169230306	0.163740270994756
358	ARMC10	-3.08510459966927	-1.62537856487363	0.10408192034599
359	ARMC8	-0.0844745965798484	0.523960605933113	0.600305939950171
360	ARMCX3	0.0500815472155105	0.598484604044458	0.549516628818714
361	ARMCX6	-0.843913251379827	0.0798570323060304	0.936350963891545
362	ARNT2	-1.63460247465683	-0.75679051674822	0.449175375191621
363	ARNTL2	-1.62576868349002	-1.03637896355435	0.300025380486585
364	ARPC2	-2.10325380358195	-0.776485950234138	0.43746211324602
365	ARPC4	-2.28412244350349	-0.917015206267645	0.359134671872373
366	ARPC5	-0.897612066568245	-0.0277404160957513	0.977869188713078
367	ARPC5L	-0.947132021281818	0.0160046093830506	0.98723071441072
368	ARR3	-2.77528299290781	-1.33154843450035	0.1830086191601
369	ARRB1	-0.597853966526404	-0.161995076697235	0.871309730889121
370	ARRDC2	-1.38357447771053	-0.265023721849303	0.7909911876275
371	ARRDC3	-0.978294314072664	-0.0787647343702224	0.937219754764631
372	ARRDC4	-2.00793527792184	-0.704610496899324	0.481052664282383
373	ARSB	-4.64968915597997	NA	NA
374	ARSD	-1.63993631337526	-0.439520962781164	0.660284096048975
375	ARSI	0.193378358939053	0.91192933686221	0.361805916970387
376	ART3	-1.2651902674761	-1.05742646128968	0.290317000242739
377	ARVCF	-1.27986376604086	-1.26262575885844	0.206723706164278
378	ARX	-0.601199837794705	0.939082671345779	0.347688300473657
379	ASB11	-1.37248673963439	-0.663561688204932	0.506970884848015
380	ASB12	-1.55306956703568	-0.379532662366682	0.704292354295454
381	ASB14	-1.25128047759143	-0.177834960747435	0.858852590241648
382	ASB17	0.839061918138135	1.4082666461702	0.159052128143621
383	ASB18	-1.42523959678186	-0.292871994745156	0.769619995676598
384	ASB4	-1.31495929071157	-0.219572474365406	0.826204130530527
385	ASB5	-1.43421149066296	-0.29889375977995	0.765021108566232
386	ASB7	0.244453976471975	0.704194935819422	0.481311384350002
387	ASB8	-1.06951178914956	-0.166081845055134	0.868092541277445
388	ASCC1	-0.808549481465906	0.101522466700827	0.919135723847298
389	ASCC3	-2.71002498612708	-1.64445799411332	0.100081634249298
390	ASCL2	2.52773157947512	1.81147022019714	0.0700680947907586
391	ASCL5	0.0933213075782444	0.622195439945303	0.533813364142549
392	ASIC5	-2.81902865731099	-1.37127346937405	0.170289722897217
393	ASNS	-0.843913251379826	0.0798570323060304	0.936350963891545
394	ASPDH	0.212870878169453	0.687169521263908	0.49197590852045
395	ASPG	-0.411668943487962	-0.140665747684361	0.888134005376227
396	ASPHD2	-3.93087671737973	-2.67282520474006	0.00752154309301053
397	ASPRV1	-0.244668875484365	0.202693000109775	0.839374994716914
398	ASTE1	-0.919604786796139	0.0331244292087561	0.973575361745265
399	ASTN1	2.76557049129053	1.91555223747117	0.0554221140101969
400	ASTN2	-0.866793728941007	0.065782681868218	0.947550844234856
401	ASXL1	-1.73400257449819	-0.62120117897992	0.534467263819751
402	ASXL3	-0.543404140127369	0.260714672748146	0.794312550071018
403	ATAD1	-3.09778746062549	-1.63808706383485	0.101403533137009
404	ATAD3B	-0.569311882578047	0.245403306670957	0.806144168928264
405	ATCAY	-0.529484947311169	0.283136737156053	0.777072021120599
406	ATF1	1.37478940477382	1.27967761100985	0.200658541855191
407	ATF3	-1.72771063071506	-0.501087591821403	0.616309479046457
408	ATF6	-0.905341625272594	0.0419687213324193	0.966523632898627
409	ATF6B	-0.947138690113541	0.0160004537345125	0.987234029714008
410	ATF7	-0.699159942782334	0.167880519581611	0.866677275731943
411	ATF7IP	-0.59432043965198	-0.29868533112896	0.765180150488679
412	ATF7IP2	-2.29599439028959	-0.926441556202926	0.35421655632477
413	ATG14	-1.46224889491434	-0.317770014887274	0.750659397310053
414	ATG3	-3.46537779750188	-2.03666516992501	0.0416836071563398
415	ATG4C	-1.76448517343498	-1.78475640881607	0.0743008368031372
416	ATG9B	0.885802557938823	1.03828201180634	0.299138780762401
