	logFC	SE	t.value	p.value
ADAMTS18_+_77468890.23-P1P2	-1.99823380420016	1.1323607442898	-1.76466184851138	0.219667312279962
ADAMTS2_+_178772185.23-P1P2	-2.20068170254019	1.24921278123978	-1.76165480820339	0.220188147520089
ADAMTS3_-_73434879.23-P1P2	-1.94556748668461	0.265259485177393	-7.3345821559727	0.0180859518989888
ADAMTS3_-_73434922.23-P1P2	-0.959654735923756	0.782136053101928	-1.22696650041613	0.344668542520348
ADAMTS3_-_73434972.23-P1P2	0.886771575381695	0.134831932111605	6.5768661881051	0.0223466088713066
ADAMTS5_+_28339356.23-P1P2	-3.3239548440628	2.1934441413078	-1.5154043731795	0.268905302175051
ADAMTS5_+_28339363.23-P1P2	-0.886523337522715	0.725844976143521	-1.22136732588946	0.346379802444339
ADAMTS7_-_79103352.23-P1P2	-0.178700371026636	1.21182134676147	-0.147464287127969	0.896289294180146
ADAMTS7_-_79103411.23-P1P2	-1.15207148876748	0.615155027368251	-1.8728148800088	0.201968308339411
ADAMTSL1_-_18474157.23-P1P2	-0.911581296568996	1.6984198626865	-0.536723172282672	0.645173926859184
ADAP1_+_994248.23-P1P2	-3.8371909497434	1.55083616985966	-2.47427228247497	0.131808811402753
ADARB1_+_46494884.23-P1P2	-0.653713848443653	0.287658906276611	-2.27253123119034	0.150975930586588
ADARB2_-_1779460.23-ENST00000381312.1	-2.3055921862859	0.635957204105288	-3.62538889630093	0.0683725785943987
ADCK1_-_78266900.23-P1P2	0.77041819141204	0.280501334730775	2.74657584838762	0.110934643905892
ADCY1_-_45614627.23-P1P2	2.91422367995554	0.468300909390489	6.22297249806436	0.0248638131197265
ADCY1_+_45614650.23-P1P2	-0.0648765150786986	0.425242475410109	-0.152563581556924	0.892743567272944
ADCY10_+_167883329.23-P1P2	2.38931460380288	1.29404039592727	1.84639877651637	0.206111615056718
ADCY7_+_50300487.23-P1P2	-1.63555708857375	0.543286551740287	-3.01048697659575	0.0948935251789971
ADCY8_+_132053037.23-P1P2	-1.54924643999231	1.81277136573674	-0.854628702369571	0.482792141951555
ADCYAP1_+_904799.23-P1P2	0.660256026927336	0.884328663409324	0.746618371931848	0.533129932278896
ADD2_+_70995010.23-P1P2	-2.76871185750707	1.8707542473763	-1.47999763271426	0.277007747776449
ADD3_-_111767791.23-P1P2	1.13877538813638	1.21437305821797	0.937747573062488	0.447366544793556
ADH4_-_100065227.23-P1P2	-2.48902914490897	0.69381568566783	-3.58745009132095	0.0696779143455889
ADIPOQ_+_186560448.23-P1P2	0.405786054817425	0.522681993075632	0.7763536149957	0.518778033896543
ADK_+_75911444.23-P2	-0.812076515718003	0.777959007964597	-1.04385514841286	0.406136340897402
ADM_-_10327037.23-P1P2	1.78219748024565	0.15422036495654	11.5561747033078	0.00740503145448149
ADNP2_-_77867208.23-P1P2	-0.202654854834595	0.49724526224282	-0.407555124649196	0.723084676347425
ADORA2A_-_24819947.23-P1P2	-1.448359331183	0.59951865923023	-2.41587031343221	0.13699262850609
ADORA2A_+_24820308.23-P1P2	-0.354114591957381	0.912272839433857	-0.388167417301538	0.735313499996989
ADORA3_+_112031386.23-P1	-2.54498236902146	0.205224758231223	-12.4009519658153	0.00643989667524648
ADRA1B_+_159343520.23-P1P2	-3.28814629632193	1.00910834389416	-3.25846705779176	0.082671626202538
ADRA2B_-_96782243.23-P1P2	-0.106110244046963	0.461866581148609	-0.229742199106674	0.839649834093165
ADRA2C_-_3767885.23-P1P2	1.45132524814269	0.0907739711513027	15.988341478678	0.00388914249682074
ADRA2C_-_3767888.23-P1P2	1.0046339200661	0.366854117349289	2.73851068464243	0.111483657679741
ADRA2C_+_3768082.23-P1P2	2.08201093386492	0.274328075781704	7.58949271937328	0.0169215809072693
ADRB1_+_115804002.23-P1P2	-1.86864453568397	1.93851625315453	-0.96395608375382	0.436775036089284
ADSL_-_40742729.23-P1P2	-1.13811486400785	0.943930695396754	-1.20571867146398	0.351216098692961
ADSS_-_244614690.23-P1P2	-0.985257295850319	0.485260614725433	-2.03036732418062	0.179432961357209
ADSSL1_+_105190984.23-P1P2	-3.22252402968281	2.24892406136257	-1.43291811628817	0.288263159806323
AEBP2_-_19593012.23-P1P2	-2.6137213426389	1.27244119740375	-2.05409990494795	0.176336375047437
AEBP2_+_19592704.23-P1P2	-0.711393737016792	1.14909155697963	-0.619092301823781	0.59897790661287
AES_-_3062139.23-P1P2	-0.688672251636207	0.486192072797132	-1.41646129208602	0.292331955698273
AFF1_+_87856192.23-P1P2	-3.04832040144937	0.58742133747216	-5.18932528833079	0.0351863115417215
AFF3_-_100758917.23-P1P2	-2.68510293811236	1.05082609682553	-2.55523054311637	0.125064856344619
AFM_-_74347908.23-P1P2	-2.56834606524765	1.00019257277292	-2.56785156695095	0.124057221409489
AGAP1_+_236403023.23-P1P2	-1.20094203641225	0.443924980440472	-2.70528149873577	0.113786545105872
AGBL1_+_86685238.23-ENST00000441037.2	-0.577818479863779	1.34598020298651	-0.429291960299041	0.709532565692026
AGBL1_+_86686989.23-ENST00000421325.2	-2.52634827298819	0.902976480400032	-2.79780074877363	0.107535234703277
AGBL2_-_47736458.23-P1P2	0.735847689617501	1.39740973138644	0.526579766184562	0.651056305153086
AGBL2_+_47736890.23-P1P2	-2.03438970407615	0.849019228545312	-2.39616446327349	0.138805707329798
AGBL2_+_47736896.23-P1P2	-1.08127993438778	1.19046647073194	-0.90828256063606	0.459602288272098
AGBL3_-_134671681.23-P1P2	-0.974840037940574	0.291308043305895	-3.34642334924107	0.0788766672518053
AGBL5_+_27276393.23-P2	0.183396373148022	0.547237189599497	0.335131414007596	0.769412374915376
AGER_+_32151968.23-P1P2	0.124666743262647	0.748204129007303	0.166621298158367	0.882990276436268
AGER_+_32151976.23-P1P2	-1.24146567637414	0.63384234688437	-1.95863479692785	0.189250830550246
AGGF1_+_76326633.23-P1P2	-0.20849562803022	1.73055640520177	-0.120478955440872	0.915115983421082
AGMO_+_15601269.23-P1P2	-1.48462186730069	1.07043085227749	-1.38693859966943	0.299811545624885
AGO3_-_36396745.23-P1P2	-1.06324530703402	1.93516299295521	-0.549434497716561	0.637861458657033
AGO3_-_36396753.23-P1P2	-3.14154340940678	2.13157999777307	-1.47380976209612	0.278455231433741
AGO4_+_36273634.23-P1P2	-1.30420298381164	1.1335450537416	-1.15055240151835	0.368910626687347
AGPAT1_-_32145360.23-P2	-1.55293207433542	1.17071764317674	-1.32647874864305	0.315879502994502
AGPAT1_+_32145529.23-P2	-1.64136209198892	1.74729158534552	-0.939375033769394	0.446700890305535
AGPAT5_+_6566555.23-P1P2	0.159147114302427	1.03829270473206	0.153277696719922	0.892247340104952
AGPAT9_+_84457483.23-P1P2	-0.823186349141432	1.712802706301	-0.48060780503973	0.678232182315445
AGPAT9_+_84457847.23-P1P2	-2.29635623773795	1.82144512379858	-1.26073314410316	0.334559340167977
AGPS_-_178257877.23-P1P2	-0.74165720816441	0.919884035515717	-0.806250765889869	0.504727857259335
AGR2_-_16844607.23-P1P2	0.390472660408883	0.795380167633537	0.49092581924772	0.672060179522746
AGRN_+_955594.23-P1P2	-2.71507865896269	1.73994702539543	-1.5604375416807	0.259028888927425
AGRP_+_67517406.23-P1P2	0.85532726100293	0.45770244345213	1.86874086699602	0.202600037977989
AGTPBP1_-_88356586.23-P1P2	0.064713857206615	1.85427484760673	0.0348998193499415	0.975329612049139
AGTRAP_+_11796254.23-P1P2	1.32011116174611	0.706376668837378	1.86884876013653	0.202583273837262
AHCYL1_-_110546819.23-P2	-0.293835929387683	1.50144168489589	-0.195702525341874	0.862923681117352
AHCYL2_-_128864908.23-P1P2	-0.765789083480443	0.101612228420389	-7.53638706074067	0.0171547760466046
AHDC1_-_27930242.23-P1P2	-2.05955554185122	0.130459775822147	-15.7869008195979	0.00398842975054881
AHDC1_+_27930650.23-P1P2	-0.202076297950148	1.15659552966206	-0.174716478464335	0.87738895145061
AHDC1_+_27930664.23-P1P2	2.91646752379311	0.345645483174676	8.43774232779208	0.0137566658157027
AHNAK2_-_105444326.23-P2	-0.0688501452708767	0.452780932161938	-0.152060611170464	0.893093121461626
AHR_-_17338343.23-P1P2	-0.087281181017699	0.871246716240926	-0.100179638431559	0.929339363309135
AHSA2_+_61404634.23-P1P2	-0.651874462084297	0.534027456635026	-1.22067592964571	0.346591810352821
AHSP_-_31539661.23-P1P2	-2.67622690229972	0.431747959615141	-6.19858610260787	0.0250525307164108
AIFM3_+_21319900.23-P2	-0.970786449075128	0.948152956502127	-1.02387114064011	0.413570801232765
AIFM3_+_21319938.23-P2	1.23580515624586	1.75008858172027	0.706138631583499	0.553276454963935
AIM1_+_106960458.23-P1P2	-1.50235048153908	0.951925793396715	-1.57822226476111	0.255256006527002
AIM1_+_106960479.23-P1P2	-2.34958739250538	0.505751828610266	-4.64573187794835	0.0433430514862632
AIM2_+_159046507.23-P1P2	0.206856896841768	1.8924575091397	0.109305966365292	0.92293884492447
AIP_-_67250576.23-P1P2	-1.96237476658551	0.738982103555735	-2.65551054233008	0.117363090241034
AK1_+_130639945.23-P1P2	-0.986790417388047	0.761444079600362	-1.29594601077725	0.324393346083858
AK4_+_65614269.23-P1P2	1.62360556527169	0.416864572565643	3.89480342567614	0.060045570870765
AK5_-_77748081.23-P1P2	-2.66827812367345	1.02691273946111	-2.59834942263319	0.121668825538924
AKAP1_+_55162968.23-P1P2	-1.60392160138513	1.24561873633587	-1.28765051022214	0.326754357027642
AKAP1_+_55162988.23-P1P2	-1.04654538190678	0.542178821061733	-1.93025869187838	0.193334116419629
AKAP12_+_151561539.23-P1	-1.69202188637933	0.859726894369842	-1.96809230635914	0.187915646979094
AKAP13_+_85923863.23-P1P2	-2.60512948588032	0.866501731904239	-3.00649080083804	0.0951110817139029
AKAP14_+_119030337.23-P1P2	0.125901610359482	0.862292906503705	0.146007939309125	0.897302678747354
AKAP17A_-_1710987.23-P1P2	-1.11427014574734	1.34102336109101	-0.830910316760484	0.493423826366523
AKAP3_-_4758224.23-P1	-1.07715446475483	1.13450620655224	-0.94944783777631	0.442604478722593
AKAP4_+_49965636.23-P1P2	0.653541473649088	0.375323931261553	1.74127312226635	0.223761470592223
AKAP5_+_64932286.23-P1P2	0.135040965309941	1.4481824634379	0.093248584842936	0.934206162469125
AKAP7_-_131456595.23-P1P2	-1.0798765340999	0.332020898940807	-3.25243542663987	0.0829414093343696
AKAP8L_-_15529435.23-P1P2	-0.00618995437366332	0.506938623164366	-0.0122104611698847	0.991366221913429
AKIP1_-_8932793.23-P1P2	-0.380915690448256	0.49187374348621	-0.774417613244558	0.519700965277768
AKNA_-_117149864.23-P1	-2.37446391010393	1.45801589728687	-1.62855831306258	0.244952935252299
AKNA_+_117160729.23-P2	-0.718832914791104	1.04205788819948	-0.689820520463735	0.561596776663556
AKR1A1_-_46016592.23-P1P2	-0.687861344094748	0.51204714622709	-1.34335548818719	0.311290258868583
AKR1C2_-_5060111.23-P2	-2.82459091296376	1.76053414264932	-1.60439428269946	0.249830885816353
AKR1C4_+_5239007.23-P1P2	-1.42497673203513	1.34904771536653	-1.05628341815024	0.401588088781317
AKR1D1_+_137761222.23-P1P2	0.875848805177327	0.57150154952137	1.53253968586935	0.265091772410449
AKT1_+_105262011.23-P1P2	0.379997967147863	0.488869194259959	0.777299882278523	0.518327510333944
AKT1S1_-_50380610.23-P1P2	-1.36357114150684	0.19548457708785	-6.97533872912163	0.0199400541469354
AKT3_-_244013164.23-P1P2	-4.13877022315346	0.698687924570512	-5.92363210756446	0.0273354829982222
AKT3_-_244013548.23-P1P2	1.67182942617752	0.326157458301611	5.12583534003234	0.0360165433963257
AKTIP_+_53536722.23-P1P2	0.218978962631677	1.02470187879513	0.213700167007752	0.85058736975881
AKTIP_+_53537096.23-P1P2	-2.21329021407063	0.490092713732611	-4.51606431202357	0.0456972697865991
ALAS1_+_52232611.23-P1P2	-2.16673243050502	0.9021531655242	-2.40173455385044	0.138289857128756
ALAS2_-_55057412.23-P1P2	-1.63512870312848	0.342632239855296	-4.77225582688612	0.0412134806219048
ALB_+_74275167.23-P2	0.792877167111458	2.62212885687149	0.302379177527322	0.790911625697322
ALCAM_+_105086147.23-P1P2	-2.66947049548554	1.85581572280754	-1.4384351111365	0.286914951891302
ALDH1A2_-_58357877.23-P1P2	-1.06853916135533	0.116463823314353	-9.17485903301654	0.0116720022886815
ALDH1A2_+_58357459.23-P1P2	-3.57193359139401	1.77536748376554	-2.0119404146222	0.181888190464993
ALDH3B1_+_67777830.23-P1P2	-0.0524906463048146	0.307076496518203	-0.170936710884687	0.880002873970812
ALDH4A1_-_19228655.23-P1P2	-2.45356728827319	1.14975677413866	-2.13398811249561	0.166430307014874
ALDH7A1_+_125930884.23-P1P2	0.133587451846313	0.644191252890281	0.207372346716831	0.854917072800218
ALDH9A1_-_165667761.23-P1P2	-1.32108494821413	0.173755058171569	-7.60314526734332	0.0168623922436788
ALDOA_+_30077177.23-P1P2	-2.4776412774303	1.96534838892593	-1.26066263436598	0.334580077539795
ALDOB_-_104187762.23-P2	-1.45841311790729	1.64058825055646	-0.888957431831304	0.467818502534785
ALDOB_-_104187842.23-P2	-1.77196505119481	1.60612225106946	-1.10325664812558	0.384909251513187
ALDOB_+_104197939.23-P1	-3.2508694077142	2.35769739214369	-1.37883233808831	0.301906582523824
ALG1_+_5122044.23-P1P2	0.154694337691482	0.368630222173046	0.419646378366838	0.715525235015475
ALG13_-_110924371.23-P1P2	0.790823748653378	0.49049427969565	1.61229963608155	0.248221386586926
ALG14_+_95538302.23-P1P2	-2.01711109305797	1.00007456987293	-2.01696068855571	0.181214806372895
ALKBH1_-_78173894.23-P1P2	-2.18813446159978	1.47123785974895	-1.48727443839242	0.275317635386871
ALOX15B_+_7942867.23-P1P2	-0.106110244046963	0.461866581148609	-0.229742199106674	0.839649834093165
ALOX5_-_45870079.23-P1P2	-0.0064558399352584	0.321104893440552	-0.0201050811343478	0.985784997197831
