GO	[-20.07 -0.73]	[-0.73 -0.32]	[-0.32 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.26]	[0.26 0.46]	[0.46 0.96]	[0.96 22.12]
GO:0045785 positive regulation of cell adhesion	2.408	-1.258	-0.270	-0.471	-0.782	-0.471	-2.029	0.546	1.936	-1.258	1.137
GO:0022617 extracellular matrix disassembly	3.402	0.823	0.265	-0.774	-1.116	-1.116	-3.148	-0.340	0.412	0.412	0.824
GO:0015459 potassium channel regulator activity	2.221	-0.266	0.898	-1.574	-0.892	-1.574	-1.574	0.584	0.584	-0.266	0.898
GO:0031663 lipopolysaccharide-mediated signaling pathway	4.135	0.480	0.480	-0.363	-1.325	-1.325	-1.325	0.480	-0.702	0.247	0.247
GO:0001938 positive regulation of endothelial cell proliferation	2.481	-0.934	0.357	-0.934	-1.960	-0.934	-1.960	1.334	1.334	0.539	0.357
GO:0050727 regulation of inflammatory response	3.778	-0.437	0.712	-0.667	-0.985	-2.032	-2.032	0.500	-0.437	0.712	0.713
GO:0071526 semaphorin-plexin signaling pathway	2.593	0.491	0.873	-0.911	-0.911	-0.911	-0.911	-0.911	-0.406	0.217	1.357
GO:0005640 nuclear outer membrane	2.248	-0.491	0.726	-1.035	-1.035	-1.035	-1.035	-0.491	0.726	-0.222	1.659
GO:0019882 antigen processing and presentation	4.118	0.254	-0.624	0.254	-1.056	-0.624	-1.056	2.351	-0.624	-1.056	-0.354
GO:2000379 positive regulation of reactive oxygen species metabolic process	2.876	-1.284	0.836	-1.284	-0.341	-0.671	-1.284	0.509	-0.671	0.836	0.509
GO:0097192 extrinsic apoptotic signaling pathway in absence of ligand	3.188	-0.407	2.009	-0.407	-1.408	-0.764	-0.764	1.079	-0.764	-0.407	-0.764
GO:0003707 steroid hormone receptor activity	2.402	0.233	1.190	-0.976	-0.976	-2.319	-1.499	0.876	0.233	0.876	-0.381
GO:0004896 cytokine receptor activity	2.142	-0.924	0.858	-1.615	-1.615	-0.524	-0.924	-0.283	1.655	0.320	0.555
GO:0019864 IgG binding	5.320	0.211	-0.414	-0.414	0.640	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414
GO:0070098 chemokine-mediated signaling pathway	2.802	-0.667	-2.032	-0.667	0.712	0.500	-0.667	-1.422	-0.985	0.500	1.960
GO:0030593 neutrophil chemotaxis	6.144	-0.344	-1.240	-1.240	-0.546	-0.344	-0.546	-0.546	-0.344	-0.344	0.876
GO:0032755 positive regulation of interleukin-6 production	3.099	-0.728	1.619	-0.728	-1.946	-1.190	-0.431	0.597	0.597	-0.431	-0.430
GO:0043401 steroid hormone mediated signaling pathway	2.150	-0.273	1.038	-0.714	-1.092	-2.485	-1.639	0.755	-0.273	0.755	0.520
GO:0032570 response to progesterone	2.068	0.302	0.820	-0.300	-1.656	-1.656	-0.549	1.593	0.527	-0.549	-0.957
GO:0050431 transforming growth factor beta binding	5.284	-0.272	-0.272	-0.704	-0.704	-0.704	-0.704	-0.272	-0.272	0.332	0.332
GO:0050919 negative chemotaxis	2.876	-0.671	0.509	-0.341	-1.284	-1.284	-1.284	-0.341	0.509	0.509	0.836
GO:0006936 muscle contraction	2.833	0.291	-0.451	-0.633	-1.537	-1.537	-2.005	1.488	0.975	-0.312	0.576
GO:0071260 cellular response to mechanical stimulus	2.043	-0.354	1.348	-0.354	-2.249	-1.609	-1.142	1.678	-0.540	0.578	-0.354
GO:0070527 platelet aggregation	3.079	-0.318	1.128	-0.573	-1.698	0.285	-0.318	0.783	-0.318	-1.698	-0.573
GO:0005536 glucose binding	4.916	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	0.578	-0.455	0.187	-0.455
GO:0043388 positive regulation of DNA binding	2.563	-1.159	0.978	-0.279	-0.579	-1.159	-1.159	0.607	-0.579	-0.279	0.979
GO:0060337 type I interferon signaling pathway	3.375	-0.507	-0.315	0.459	-2.609	-1.180	-0.785	-0.315	0.459	0.937	0.288
GO:2001237 negative regulation of extrinsic apoptotic signaling pathway	2.778	-0.500	0.339	-0.892	-1.574	-0.500	-1.574	1.277	-0.266	0.339	0.584
GO:0031032 actomyosin structure organization	2.790	0.371	0.684	-0.241	-1.076	-1.076	-1.076	0.371	-1.076	-0.241	0.684
GO:0034341 response to interferon-gamma	3.810	-0.204	-0.462	-0.462	-0.994	-0.462	-0.994	0.772	-0.994	0.426	0.427
GO:0004553 hydrolase activity, hydrolyzing O-glycosyl compounds	2.176	-0.363	0.480	0.480	-1.325	-1.325	-1.325	1.184	0.480	-0.702	0.247
GO:0006968 cellular defense response	2.336	-1.005	-0.398	0.379	-0.644	-1.534	-1.534	0.379	-0.644	0.587	2.338
GO:0045088 regulation of innate immune response	2.864	0.396	-0.621	-0.621	-0.621	-0.621	-0.621	1.385	0.396	-0.621	-0.223
GO:0030206 chondroitin sulfate biosynthetic process	2.356	0.426	-0.462	-0.994	-0.994	-0.994	-0.994	1.213	-0.204	0.426	0.427
GO:0031093 platelet alpha granule lumen	3.074	0.239	-0.374	-1.300	-2.775	0.239	-0.585	1.096	0.388	0.239	0.239
GO:0045648 positive regulation of erythrocyte differentiation	2.248	-0.222	0.398	-0.491	-1.035	-0.491	-1.035	2.248	-1.035	-0.222	-0.222
GO:0019722 calcium-mediated signaling	3.884	0.302	-0.300	-0.836	0.302	-1.326	-1.326	0.750	-1.326	0.302	0.499
GO:0002102 podosome	3.233	0.324	0.324	-0.279	-1.159	-1.159	-1.159	-0.579	-0.279	0.607	0.607
GO:0019838 growth factor binding	2.512	-0.318	-0.573	-0.573	-0.990	-1.698	-0.990	0.501	0.285	0.285	1.997
GO:0002819 regulation of adaptive immune response	5.439	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	0.313
GO:0042287 MHC protein binding	5.439	-0.290	0.313	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290
GO:0016798 hydrolase activity, acting on glycosyl bonds	2.359	0.278	1.051	-0.710	-2.580	-1.003	-1.389	0.806	0.278	-0.325	0.807
GO:0050728 negative regulation of inflammatory response	2.210	1.230	1.230	-1.995	-1.474	-0.770	-1.474	0.246	0.376	0.376	0.247
GO:0031623 receptor internalization	2.685	0.555	0.555	0.555	-1.615	-0.924	-1.615	0.555	-0.283	-0.524	-0.283
GO:0055072 iron ion homeostasis	2.068	-0.300	0.527	-0.300	-0.957	-1.656	-0.957	-0.300	-0.300	-0.549	2.598
GO:2000377 regulation of reactive oxygen species metabolic process	4.645	-0.462	0.426	-0.462	-0.994	-0.994	-0.462	0.426	-0.462	-0.204	-0.204
GO:0005791 rough endoplasmic reticulum	2.687	-0.316	1.017	0.287	-1.361	-1.361	-1.361	-0.316	0.476	-0.864	1.017
GO:0043277 apoptotic cell clearance	2.540	-0.704	0.706	-0.704	-0.704	-0.704	-0.704	1.206	-0.272	0.332	-0.272
GO:0005581 collagen trimer	2.293	1.051	0.612	-1.224	-0.446	-2.914	-0.640	-0.446	-0.640	0.816	0.613
GO:0042346 positive regulation of NF-kappaB import into nucleus	2.724	-0.869	0.527	-0.869	-0.869	0.236	-0.869	0.527	-0.378	0.930	-0.378
GO:0045730 respiratory burst	3.760	0.578	0.187	0.578	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455	-0.455
GO:0005041 low-density lipoprotein receptor activity	3.052	-0.580	0.434	-0.580	-0.580	-0.580	-0.580	0.892	-0.580	-0.199	0.434
GO:0050702 interleukin-1 beta secretion	4.873	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	-0.331
GO:0043325 phosphatidylinositol-3,4-bisphosphate binding	2.356	-0.994	1.213	-0.462	-0.994	-0.994	-0.462	0.772	-0.462	0.426	-0.204
GO:0006691 leukotriene metabolic process	2.695	-0.662	0.362	-0.247	-0.662	-0.662	-0.247	1.291	-0.662	-0.662	0.363
GO:0030224 monocyte differentiation	2.695	-0.662	1.291	-0.662	-0.662	-0.662	-0.247	0.362	0.362	-0.662	-0.247
GO:0005915 zonula adherens	2.228	0.240	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	2.229
GO:0030595 leukocyte chemotaxis	4.272	-0.538	0.477	-0.538	-0.176	-0.176	-0.538	-0.176	-0.538	-0.176	-0.538
GO:1901653 cellular response to peptide	2.068	-0.621	-0.223	-0.621	-0.621	-0.621	-0.621	2.068	-0.223	-0.223	0.396
GO:0030207 chondroitin sulfate catabolic process	2.211	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	0.434	0.892	-0.580	0.892
GO:0043068 positive regulation of programmed cell death	2.976	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414	0.211	1.256	-0.414
GO:0030955 potassium ion binding	2.068	-0.223	1.385	-0.621	-0.621	-0.621	-0.621	-0.223	-0.223	-0.621	0.824
GO:0001774 microglial cell activation	2.068	-0.621	-0.223	-0.621	-0.621	-0.223	-0.223	1.385	-0.621	0.823	-0.621
GO:0014037 Schwann cell differentiation	2.228	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	1.382	0.712
GO:0050544 arachidonic acid binding	5.208	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207
GO:0045576 mast cell activation	3.562	0.795	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	0.273
