GO	[-6.74 -0.94]	[-0.94 -0.40]	[-0.40 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.30]	[0.30 0.77]	[0.77 5.79]
GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN	-0.559	-2.217	-0.900	-0.559	0.695	2.170	2.170	0.456	-0.333	-0.333	-0.900
GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_UP GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_UP	-0.997	0.284	-1.711	1.137	0.502	1.549	0.787	0.284	0.502	-0.997	-1.711
GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-1.165	-0.582	0.323	1.977	0.982	-0.280	1.441	0.323	-1.165	-0.582	-1.165
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP	-0.788	1.963	-2.048	-0.474	1.147	-1.270	-0.271	-0.474	-0.271	1.963	-0.271
GSE2585_CTEC_VS_MTEC_THYMUS_UP GSE2585_CTEC_VS_MTEC_THYMUS_UP	0.282	-1.249	-1.249	-0.643	2.382	-0.321	0.282	0.540	0.282	1.309	-1.249
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP	-1.753	-1.753	-0.602	-0.337	-1.031	0.477	1.091	0.477	1.491	0.268	1.091
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	-0.986	0.397	-0.383	-1.515	0.884	-0.986	2.948	0.232	1.571	-0.627	-0.986
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	-0.342	-0.674	1.249	-0.674	-1.291	-1.291	-0.674	1.733	1.249	-0.342	0.839
GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	-1.270	0.819	-0.474	0.333	-0.788	1.147	-0.474	2.977	-1.270	-1.270	0.547
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_DN GSE25123_WT_VS_PPARG_KO_MACROPHAGE_DN	-1.074	1.818	0.346	0.543	-0.436	-0.260	0.346	-1.074	-1.623	-1.074	2.725
GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_DN GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_DN	-0.464	-0.998	1.219	-0.998	-0.204	1.755	-0.464	1.755	-0.464	-0.998	-0.204
GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN	-2.343	-0.986	-0.986	0.232	0.884	1.571	0.397	1.203	-0.986	0.884	-0.383
GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATEDIN_DC_DN GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATEDIN_DC_DN	0.338	-0.898	1.288	-0.898	-1.584	0.903	-0.898	1.737	0.903	-0.898	-0.267
GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_DN GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_DN	0.453	-1.375	-0.737	2.111	-0.737	0.453	0.453	-1.375	1.590	-0.386	-0.386
GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	-1.921	2.678	0.389	0.389	-1.166	0.926	-0.228	-1.166	0.627	-0.413	-0.413
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	-0.664	-0.664	-0.664	-0.248	0.362	-0.664	0.362	1.296	-0.248	-0.664	2.711
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP	-0.623	-0.623	-0.623	-0.223	-0.623	0.396	-0.623	-0.223	-0.223	2.881	1.390
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	2.711	0.763	0.763	-0.664	-0.664	-0.248	-0.664	0.362	-0.664	-0.248	-0.664
