GO	[-1.85 -0.29]	[-0.29 -0.14]	[-0.14 -0.06]	[-0.06 0.01]	[0.01 0.07]	[0.07 0.12]	[0.12 0.18]	[0.18 0.25]	[0.25 0.33]	[0.33 0.47]	[0.47 17.21]
GNF2_STAT6 GNF2_STAT6	-0.624	-1.505	-0.382	2.914	1.195	0.397	0.613	0.613	-0.382	-0.980	-2.333
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_48H_UP GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_48H_UP	-1.194	-0.431	1.229	0.598	0.598	0.370	-1.953	3.120	-0.431	-0.730	-1.197
GOMF_EXOGENOUS_PROTEIN_BINDING GOMF_EXOGENOUS_PROTEIN_BINDING	-1.161	-0.580	0.324	3.248	0.324	0.324	-1.161	-0.580	1.435	-1.161	-0.280
GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_DN GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_DN	-2.758	0.251	1.117	1.660	-0.705	-0.357	-0.955	0.513	-1.660	2.310	0.249
MIR7850_5P MIR7850_5P	1.043	-1.059	-1.059	1.043	0.254	-1.786	0.717	-1.786	0.453	1.428	0.252
GSE27786_NKTCELL_VS_MONO_MAC_UP GSE27786_NKTCELL_VS_MONO_MAC_UP	-0.969	-0.731	-0.969	0.998	0.460	-0.969	0.460	2.070	1.229	0.793	-3.261
GOBP_CARDIAC_SEPTUM_DEVELOPMENT GOBP_CARDIAC_SEPTUM_DEVELOPMENT	-0.260	-1.120	1.507	-0.550	-1.120	-0.550	1.507	-0.260	-0.260	2.058	-1.122
WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	1.684	-1.911	-0.412	-0.703	0.922	1.276	-1.911	0.922	-0.228	-0.228	-0.706
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	-0.575	-0.993	-0.993	1.540	-0.318	-0.575	0.285	-0.318	0.785	3.098	-1.706
MORF_RAB6A MORF_RAB6A	-2.120	-0.301	-0.301	2.784	-0.514	-1.331	0.752	-0.514	1.059	0.752	-0.841
GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_DN GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_DN	-0.492	-3.049	0.753	0.560	-0.492	-0.492	0.560	2.553	-0.698	-1.310	1.228
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	-1.328	1.187	0.795	-1.328	1.187	-0.363	-1.328	0.480	-0.363	1.187	-0.705
GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN	-1.328	0.795	0.247	-0.363	-0.363	0.247	-0.703	-1.328	3.441	-0.703	0.793
GOCC_MEMBRANE_COAT GOCC_MEMBRANE_COAT	-1.155	0.301	0.479	0.479	-0.301	4.629	0.301	-0.301	-0.490	-1.155	-1.722
GSE17721_CTRL_VS_LPS_1H_BMDC_UP GSE17721_CTRL_VS_LPS_1H_BMDC_UP	-1.800	-1.392	0.440	-1.392	0.440	1.493	0.596	2.100	0.990	-0.418	-1.397
MIR4763_5P MIR4763_5P	-0.788	0.279	-0.788	-0.788	-0.788	0.279	1.616	-0.788	1.616	1.058	-0.325
YANAGIHARA_ESX1_TARGETS YANAGIHARA_ESX1_TARGETS	-0.497	-0.497	0.524	4.584	0.166	0.166	-0.497	-0.497	-0.497	0.166	-0.498
BILD_SRC_ONCOGENIC_SIGNATURE BILD_SRC_ONCOGENIC_SIGNATURE	-1.453	-0.218	-0.218	0.403	-0.218	-1.453	0.403	0.681	0.403	-1.453	2.483
GSE360_DC_VS_MAC_T_GONDII_UP GSE360_DC_VS_MAC_T_GONDII_UP	-1.262	0.547	-0.270	-0.784	-1.262	0.816	2.424	1.519	-1.262	0.334	-0.786
ATGAAGG_MIR205 ATGAAGG_MIR205	-3.291	-1.203	-0.383	1.607	-0.383	0.367	1.000	0.751	-0.383	-0.578	0.995
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_DN	-0.597	0.521	0.353	0.521	0.727	-1.230	-0.255	1.566	1.566	-1.715	-2.379
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN	0.427	-0.922	2.656	-0.662	0.596	-0.922	-2.243	0.427	1.917	-0.462	-0.665
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	-0.705	2.547	1.208	-0.272	-0.705	-0.705	-0.705	0.707	-0.705	-0.272	0.331
HALLMARK_ESTROGEN_RESPONSE_LATE HALLMARK_ESTROGEN_RESPONSE_LATE	0.854	0.276	1.781	-0.755	0.276	-0.506	1.125	-0.327	-3.124	0.622	-1.098
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP	2.166	-0.453	-0.453	-0.273	-2.496	-0.273	-1.096	1.043	-0.716	0.331	1.369
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP	-1.122	-2.226	-0.341	0.827	0.413	0.827	1.093	-0.341	-2.226	0.413	1.391
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	2.491	0.301	0.301	-1.155	0.703	-0.301	-0.301	0.479	-2.579	0.703	-1.159
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_UP GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_UP	-0.989	-3.087	0.951	0.385	0.258	2.135	0.951	0.731	-0.507	-0.507	-0.993
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	-0.580	-0.580	3.059	-0.580	-0.580	0.434	-0.580	0.434	0.892	-0.199	-0.581
GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_UP GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_UP	-3.375	0.704	0.339	-0.413	0.339	-1.747	0.942	-0.413	0.942	0.339	0.938
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	-0.610	-0.610	-1.203	-1.203	0.302	1.368	-0.610	0.573	-0.610	1.883	0.927
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	0.271	-2.431	-1.149	2.269	-0.470	-0.333	1.944	0.701	-1.149	-0.333	0.386
GOCC_RESPIRATORY_CHAIN_COMPLEX_IV GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	-0.414	-0.414	-0.414	4.076	-0.414	-0.414	0.211	-0.414	-0.414	0.211	0.639
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	-0.320	0.540	-0.320	-0.641	0.540	-1.245	3.003	-0.320	0.882	-0.641	-1.247
HP_ABNORMALITY_OF_THE_ACHILLES_TENDON HP_ABNORMALITY_OF_THE_ACHILLES_TENDON	-0.580	0.434	-0.580	2.215	-0.199	0.434	-0.580	-0.580	-0.580	1.490	-0.581
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_UP GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_UP	-1.415	0.347	-1.415	-1.415	-0.260	3.577	-0.260	-0.260	1.116	-0.554	0.490
GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING	-0.580	1.490	0.434	0.892	1.490	-0.199	-0.580	-0.580	-0.580	-0.580	-0.581
ALONSO_METASTASIS_EMT_UP ALONSO_METASTASIS_EMT_UP	0.396	-0.223	-0.223	0.824	-0.622	2.872	-0.622	0.396	-0.622	-0.622	-0.623
chr10q11 chr10q11	-0.456	-0.456	-0.456	1.149	1.877	-0.456	-0.456	1.149	0.187	-0.456	-0.456
GOCC_NUCLEAR_PORE_OUTER_RING GOCC_NUCLEAR_PORE_OUTER_RING	-0.331	-0.331	-0.331	-0.331	0.795	-0.331	-0.331	3.568	0.273	-0.331	-0.332
