GO	[-7.27 -0.76]	[-0.76 -0.25]	[-0.25 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.35]	[0.35 0.84]	[0.84 8.92]
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP	-1.127	0.341	2.349	-0.351	-4.390	-4.390	-1.969	-0.264	2.085	1.390	2.929
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN	0.814	2.677	-1.285	-0.834	-3.214	-1.568	-2.711	-1.285	0.814	2.108	3.660
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP	-1.165	1.432	3.028	0.446	-2.909	-2.063	-0.755	-0.755	-1.165	-0.595	5.603
GOBP_SYNAPSE_ASSEMBLY GOBP_SYNAPSE_ASSEMBLY	1.146	3.662	-0.716	-1.134	-2.489	-2.489	-1.710	-0.716	-0.716	2.371	2.676
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	-0.461	-1.677	-2.227	1.285	2.624	0.594	0.594	-0.461	-1.250	-2.953	2.630
HAY_BONE_MARROW_CD34_POS_EO_B_MAST HAY_BONE_MARROW_CD34_POS_EO_B_MAST	-0.324	0.279	-0.787	-0.787	-0.787	-0.787	-0.787	-0.787	0.279	0.609	6.888
MIKKELSEN_IPS_ICP_WITH_H3K27ME3 MIKKELSEN_IPS_ICP_WITH_H3K27ME3	1.600	-0.600	-1.465	-2.279	0.246	-0.365	0.246	-1.465	-0.948	1.231	4.091
DESCARTES_FETAL_MUSCLE_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_MUSCLE_VASCULAR_ENDOTHELIAL_CELLS	0.314	0.481	-1.011	-1.011	-0.688	-2.069	-0.688	-0.454	-0.454	0.935	6.646
GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_DN GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_DN	0.661	1.175	-0.391	-1.042	-2.274	-0.659	-2.274	-0.293	0.309	-0.293	5.592
DESCARTES_FETAL_MUSCLE_LYMPHATIC_ENDOTHELIAL_CELLS DESCARTES_FETAL_MUSCLE_LYMPHATIC_ENDOTHELIAL_CELLS	0.620	-0.505	-1.090	-0.752	-2.178	-0.752	-1.547	-0.327	0.850	1.425	4.524
DESCARTES_MAIN_FETAL_ASTROCYTES DESCARTES_MAIN_FETAL_ASTROCYTES	0.814	0.814	-1.258	-1.258	-0.270	0.546	-0.782	-1.258	-0.782	0.334	3.493
