GO	[-5.07 -0.98]	[-0.98 -0.44]	[-0.44 -0.08]	[-0.08 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.40]	[0.40 0.93]	[0.93 4.44]
GSE27786_LSK_VS_CD8_TCELL_UP GSE27786_LSK_VS_CD8_TCELL_UP	-0.813	-0.285	-0.813	1.905	-0.493	0.318	0.789	2.899	-1.302	-0.493	-1.331
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP	-0.663	-0.663	0.765	-0.663	1.298	-0.663	-0.663	1.298	1.298	-0.247	-0.675
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_DN	1.345	-1.540	-0.863	1.809	0.360	0.947	-1.540	0.360	-0.249	-0.249	-0.884
SASSON_RESPONSE_TO_GONADOTROPHINS_DN SASSON_RESPONSE_TO_GONADOTROPHINS_DN	-0.434	1.849	-0.955	1.849	-0.955	0.458	0.199	-0.955	0.199	-0.955	0.446
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	0.335	1.533	-0.270	-0.472	2.451	0.821	-2.044	-0.472	-0.786	-0.270	-1.296
HP_ABSENT_SEPTUM_PELLUCIDUM HP_ABSENT_SEPTUM_PELLUCIDUM	-0.550	-0.259	0.347	-1.122	2.072	-0.259	2.072	-1.122	-0.259	-1.122	0.337
GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP	-1.267	-0.265	-0.618	0.952	2.706	1.548	-0.265	-0.618	-1.267	-1.760	0.482
GSE15330_WT_VS_IKAROS_KO_HSC_UP GSE15330_WT_VS_IKAROS_KO_HSC_UP	0.763	-1.101	-2.509	0.523	-0.718	0.331	-1.101	0.331	-0.273	1.769	1.347
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN	-1.441	0.259	1.678	1.292	-0.348	0.259	-0.926	-1.441	0.669	1.292	-1.474
GSE17721_LPS_VS_CPG_0.5H_BMDC_DN GSE17721_LPS_VS_CPG_0.5H_BMDC_DN	-0.521	-1.080	2.168	-0.521	-0.240	2.821	-0.521	-1.080	-0.240	-0.240	-0.248
GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_UP GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_UP	-0.285	0.525	-0.285	2.378	-2.086	-0.493	1.481	-0.285	-1.302	-0.813	0.506
MIR4460 MIR4460	-0.491	0.399	0.399	-1.038	-1.038	1.672	2.270	-1.038	-0.221	-0.491	-0.229
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	-0.412	0.390	-1.918	0.390	-1.918	-0.227	-0.412	-0.412	0.928	0.629	2.117
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN	0.854	-2.382	1.526	-1.012	0.381	-1.548	0.592	-0.399	-0.399	0.592	0.825
HP_ABNORMAL_LABIA_MORPHOLOGY HP_ABNORMAL_LABIA_MORPHOLOGY	0.458	-0.955	1.291	-0.955	0.458	-0.434	-0.955	-0.955	0.458	0.199	1.816
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP	0.528	0.528	0.934	-0.871	0.934	0.934	-0.871	-0.871	-0.871	0.528	-0.886
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	-0.580	0.895	-0.199	0.895	0.435	-0.580	-0.580	-0.580	2.224	-0.580	-0.590
HP_AIRWAY_OBSTRUCTION HP_AIRWAY_OBSTRUCTION	1.212	-0.705	0.708	1.212	-0.705	-0.705	-0.705	-0.705	-0.272	-0.272	1.191
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	-0.497	-0.497	1.056	-0.497	1.738	-0.497	1.056	0.525	-0.497	-0.497	-0.506
