GO	[-1.00 -0.89]	[-0.89 -0.74]	[-0.74 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.07]	[0.07 0.31]	[0.31 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	1.052	-0.497	-0.497	-0.497	-0.497	-0.497	-0.497	0.524	-0.497	0.166	3.503
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	1.057	3.019	-0.787	-0.787	-0.787	0.279	0.279	-0.787	0.279	0.279	-0.785
GOBP_MULTI_ORGANISM_LOCALIZATION GOBP_MULTI_ORGANISM_LOCALIZATION	2.413	0.676	-1.182	0.938	0.459	-1.182	-1.182	1.594	-1.182	-0.508	-0.782
GOBP_RESPONSE_TO_OSMOTIC_STRESS GOBP_RESPONSE_TO_OSMOTIC_STRESS	-3.363	1.210	0.502	-0.412	-0.615	0.502	-1.741	0.701	-0.266	0.502	1.217
GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	1.427	2.562	-0.754	-1.092	1.427	-1.092	0.428	-1.092	0.428	-0.754	-1.086
GOBP_HISTONE_H2A_ACETYLATION GOBP_HISTONE_H2A_ACETYLATION	-0.247	-0.663	-0.247	-0.247	-0.663	-0.663	-0.247	-0.247	-0.247	-0.247	5.591
GOBP_REGULATION_OF_ATPASE_ACTIVITY GOBP_REGULATION_OF_ATPASE_ACTIVITY	2.391	0.773	-0.559	0.558	-1.645	-0.559	-1.645	-0.369	-0.820	-0.369	2.009
GOBP_REGULATION_OF_MICROTUBULE_BINDING GOBP_REGULATION_OF_MICROTUBULE_BINDING	4.070	-0.414	0.640	0.211	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.413
GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	0.239	-0.373	-0.373	-0.373	0.239	-0.373	-0.373	-0.373	4.433	0.239	-0.372
GOBP_SPINDLE_MIDZONE_ASSEMBLY GOBP_SPINDLE_MIDZONE_ASSEMBLY	0.187	0.187	-0.456	-0.456	0.578	-0.456	-0.456	3.762	-0.456	-0.456	0.188
GOBP_LEYDIG_CELL_DIFFERENTIATION GOBP_LEYDIG_CELL_DIFFERENTIATION	-0.414	2.039	-0.414	-0.414	-0.414	2.039	-0.414	0.211	-0.414	-0.414	0.212
GOBP_MIRNA_LOADING_ONTO_RISC_INVOLVED_IN_GENE_SILENCING_BY_MIRNA GOBP_MIRNA_LOADING_ONTO_RISC_INVOLVED_IN_GENE_SILENCING_BY_MIRNA	-0.290	3.955	0.312	-0.290	0.312	-0.290	-0.290	-0.290	-0.290	-0.290	-0.289
