GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
CADWELL_ATG16L1_TARGETS_DN CADWELL_ATG16L1_TARGETS_DN	-0.556	-1.397	-1.397	3.138	0.692	0.272	-1.397	-0.892	0.981	0.692	0.272
TERAO_AOX4_TARGETS_HG_UP TERAO_AOX4_TARGETS_HG_UP	1.032	0.644	0.347	-1.118	-0.550	-0.550	-1.118	-1.118	1.032	-0.550	2.053
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP	0.491	-0.406	-0.406	-0.911	3.339	-0.911	1.357	-0.406	-0.406	0.217	-0.911
PID_HEDGEHOG_2PATHWAY PID_HEDGEHOG_2PATHWAY	-0.870	-0.870	-0.870	-0.378	0.930	0.527	-0.378	-0.378	2.037	1.436	-0.870
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	1.878	0.262	-1.241	0.422	-2.696	1.503	-0.344	0.422	-0.546	-0.835	0.627
GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11 GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11	1.285	0.478	0.478	-0.762	-0.489	0.702	-2.571	-0.762	-1.152	1.641	0.478
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	-0.247	2.697	-0.247	-0.663	-0.663	-0.247	-0.247	-0.663	1.940	-0.247	-0.663
BIOCARTA_TCYTOTOXIC_PATHWAY BIOCARTA_TCYTOTOXIC_PATHWAY	0.524	-0.497	1.052	-0.497	-0.497	-0.497	-0.497	1.731	-0.497	-0.497	1.052
NIKOLSKY_BREAST_CANCER_7P15_AMPLICON NIKOLSKY_BREAST_CANCER_7P15_AMPLICON	-0.455	-0.455	0.187	0.187	-0.455	-0.455	3.762	0.578	-0.455	0.187	-0.455
REACTOME_SYNTHESIS_OF_PG REACTOME_SYNTHESIS_OF_PG	0.273	0.795	3.563	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331
