GO	[-9.50 -0.51]	[-0.51 -0.23]	[-0.23 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.20]	[0.20 0.46]	[0.46 0.87]	[0.87 21.18]
GO:0060271 cilium assembly	-0.774	1.062	7.175	-0.467	-5.131	-7.380	-6.105	6.707	0.882	-0.606	-0.467
GO:0006486 protein glycosylation	-1.640	2.780	5.378	-0.674	-4.873	-5.830	-5.830	4.557	3.103	-0.858	-0.857
GO:0000151 ubiquitin ligase complex	-1.095	1.591	9.416	-1.457	-3.251	-3.251	-4.309	6.367	0.629	-1.095	-3.250
GO:0035578 azurophil granule lumen	-2.728	-0.554	4.858	-0.790	-3.729	-2.728	-2.728	15.295	-0.247	-0.554	-1.502
GO:0031966 mitochondrial membrane	0.349	6.669	6.669	-2.138	-3.929	-3.216	-4.819	3.972	-0.360	-1.726	-1.725
GO:0016829 lyase activity	-0.901	1.827	6.445	-2.720	-4.935	-4.935	-4.935	5.053	1.564	-0.695	0.320
GO:0016311 dephosphorylation	-0.744	0.751	6.383	-0.446	-2.541	-4.265	-7.297	7.317	-0.581	-0.939	0.604
GO:0000932 P-body	-1.510	1.247	12.647	-0.847	-3.327	-2.563	-4.392	1.522	1.247	-1.141	-1.140
GO:0005758 mitochondrial intermembrane space	-3.107	0.429	6.936	-1.089	-2.177	-3.107	-2.177	7.608	0.620	-0.505	-2.176
GO:0030659 cytoplasmic vesicle membrane	-1.083	0.439	2.655	-0.505	-4.399	-6.550	-4.399	6.687	1.087	0.328	1.088
GO:0036498 IRE1-mediated unfolded protein response	-2.402	0.362	5.654	-2.402	-2.402	-2.402	-2.402	2.743	4.383	-0.416	-1.568
GO:0050790 regulation of catalytic activity	-0.808	1.307	3.841	-1.457	-4.309	-2.495	-4.309	8.767	0.323	-0.584	-0.583
GO:0035579 specific granule membrane	-0.790	0.521	5.962	-0.554	-3.729	-3.729	-3.729	2.543	3.853	-0.554	-2.027
GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules	0.475	0.475	0.613	-3.550	-5.206	-3.550	-2.418	-0.348	0.773	3.112	6.912
GO:0001666 response to hypoxia	-1.439	0.603	1.528	-1.439	-2.541	-4.265	-5.057	4.684	3.924	0.269	1.104
GO:0006338 chromatin remodeling	-1.003	-0.488	6.356	-0.488	-1.003	-2.580	-3.563	4.660	1.051	-0.488	-1.896
GO:1990830 cellular response to leukemia inhibitory factor	0.426	0.426	6.546	-1.676	-2.951	-1.250	-3.977	3.026	-0.312	-0.312	-0.460
GO:0000786 nucleosome	-0.695	5.794	4.247	-0.960	-3.026	-2.293	-2.293	0.398	-0.490	-0.695	0.749
GO:0004843 thiol-dependent ubiquitin-specific protease activity	-0.382	1.594	1.946	0.367	-1.672	-3.272	-3.272	4.714	0.538	-0.841	-1.195
GO:0035264 multicellular organism growth	-0.690	-0.313	4.221	-1.865	-1.361	-3.521	-1.865	4.742	-0.313	-0.313	0.831
GO:0045540 regulation of cholesterol biosynthetic process	-0.407	2.569	1.511	-0.764	-1.408	-1.408	-1.408	5.375	-0.407	-1.408	-1.407
GO:0005637 nuclear inner membrane	-0.755	-0.256	2.482	-0.451	-1.988	-1.988	-1.224	4.855	1.999	-1.988	-0.754
GO:0071805 potassium ion transmembrane transport	0.813	-1.336	-0.465	-1.336	-2.568	-2.083	-2.568	0.370	1.456	2.610	4.930
GO:0045095 keratin filament	-1.735	-0.490	-2.293	1.815	0.970	2.521	3.333	-1.735	-3.026	0.558	-1.300
GO:0042571 immunoglobulin complex, circulating	-1.224	-1.224	-1.988	1.179	3.011	2.482	1.564	-1.988	-1.224	-0.256	-1.223
GO:0002377 immunoglobulin production	-1.484	-2.104	-0.471	0.463	1.860	3.133	4.143	-1.484	-1.484	-0.709	-1.483
GO:0005549 odorant binding	-2.506	-0.956	-3.480	0.636	0.301	1.111	2.880	-1.833	0.301	2.078	-0.300
GO:0004866 endopeptidase inhibitor activity	-0.524	-1.615	-0.283	-0.924	-1.615	-0.924	-1.615	3.927	0.320	1.655	1.656
GO:0045669 positive regulation of osteoblast differentiation	-0.235	-0.644	4.485	-1.005	-2.361	-1.534	-1.534	0.379	2.816	-0.398	0.380
GO:0008081 phosphoric diester hydrolase activity	0.435	0.435	1.274	-1.430	-2.236	-2.236	-2.236	1.274	0.664	0.259	2.075
GO:0015485 cholesterol binding	-1.056	-0.624	2.893	-1.781	-1.056	-1.056	-1.781	1.422	2.351	0.715	-0.354
GO:0031463 Cul3-RING ubiquitin ligase complex	-0.437	-0.985	3.274	-0.276	-2.032	-2.032	-2.032	2.363	0.712	-0.667	1.259
GO:0006805 xenobiotic metabolic process	0.404	0.404	2.308	-1.027	-3.604	-2.617	-1.417	0.782	1.602	0.782	0.405
GO:0031032 actomyosin structure organization	2.790	-0.241	2.790	-1.076	-1.076	-1.076	-1.076	0.371	-1.076	-0.520	0.684
GO:0042626 ATPase activity, coupled to transmembrane movement of substances	-0.373	1.796	2.275	-1.089	-1.822	-1.822	-1.822	0.684	0.240	0.998	0.240
GO:0005547 phosphatidylinositol-3,4,5-trisphosphate binding	-1.532	1.332	0.614	-1.532	-0.860	-0.860	-1.532	3.499	0.940	-0.250	-0.250
GO:0080008 Cul4-RING E3 ubiquitin ligase complex	-0.745	0.655	2.399	-0.745	-0.745	-0.745	-0.745	3.181	0.304	-0.745	-0.745
GO:0050919 negative chemotaxis	0.509	-1.284	1.241	-1.284	-1.284	-1.284	-1.284	0.264	1.241	0.836	1.719
GO:0006654 phosphatidic acid biosynthetic process	-1.698	-0.573	3.079	-0.573	-1.698	-0.318	-1.698	1.534	0.285	0.285	1.129
GO:0007218 neuropeptide signaling pathway	-0.732	0.249	-1.352	-0.732	-1.794	-1.352	2.806	-1.004	0.707	3.215	0.707
GO:0001205 transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	-1.242	0.283	2.989	-0.320	-1.242	-1.242	0.539	1.795	0.283	-0.320	-1.242
GO:1903507 negative regulation of nucleic acid-templated transcription	-1.822	0.998	2.275	-0.650	-1.822	-1.089	-1.089	1.369	0.684	0.240	0.431
GO:0008009 chemokine activity	-0.755	-1.988	-0.755	-1.224	-0.451	1.179	0.571	-0.451	0.351	-0.451	4.857
GO:1902041 regulation of extrinsic apoptotic signaling pathway via death domain receptors	-0.704	0.332	4.275	-0.272	-0.704	-0.704	-0.704	1.206	-0.704	0.332	-0.704
GO:0006611 protein export from nucleus	-1.035	-0.222	1.658	-0.222	-1.035	-1.035	-1.035	2.248	1.658	-0.491	-0.491
GO:0008139 nuclear localization sequence binding	-1.076	2.147	2.147	0.684	-0.520	-1.076	-0.520	0.684	-0.241	-1.076	-1.076
GO:0030041 actin filament polymerization	-1.076	1.088	2.790	-1.076	-1.076	-0.520	-1.076	1.088	-0.241	0.684	-0.520
GO:0006968 cellular defense response	-1.534	-0.644	0.587	0.587	-1.005	-1.534	-1.534	0.845	0.587	-0.235	3.893
GO:0000145 exocyst	-0.787	0.279	3.017	-0.787	-0.787	-0.324	-0.787	2.268	-0.324	-0.787	0.279
GO:0071577 zinc II ion transmembrane transport	-0.787	-0.324	3.854	-0.787	-0.787	-0.787	-0.787	1.057	0.609	0.279	-0.324
GO:0003950 NAD+ ADP-ribosyltransferase activity	-0.994	1.743	2.356	-0.462	-0.462	-0.994	-0.994	1.213	-0.204	-0.204	-0.993
GO:0019079 viral genome replication	0.434	-0.580	4.006	0.892	-0.580	-0.580	-0.580	-0.580	0.434	-0.580	-0.579
GO:0016226 iron-sulfur cluster assembly	-0.580	1.488	0.892	-0.580	-0.580	-0.580	-0.580	3.052	-0.199	-0.580	-0.579
GO:0005201 extracellular matrix structural constituent	-0.344	0.875	0.422	-0.344	-2.692	-1.817	-0.344	-0.834	0.262	1.167	2.737
GO:0009165 nucleotide biosynthetic process	-0.704	0.332	2.540	-0.704	-0.704	-0.704	-0.704	1.821	-0.272	0.706	-0.704
GO:0030663 COPI-coated vesicle membrane	-0.580	2.211	-0.580	-0.199	-0.580	-0.580	-0.580	3.052	-0.199	-0.580	-0.199
GO:0006865 amino acid transport	-0.836	-0.836	1.411	-0.300	-1.326	-2.112	-0.836	1.816	1.055	0.750	0.499
GO:2000114 regulation of establishment of cell polarity	-0.298	-0.745	1.712	-0.745	-0.298	-0.745	-0.745	1.712	1.712	-0.298	-0.745
GO:0000177 cytoplasmic exosome (RNase complex)	-0.455	-0.455	0.578	-0.455	-0.455	-0.455	-0.455	2.747	1.874	-0.455	-0.455
GO:0006103 2-oxoglutarate metabolic process	-0.745	0.304	1.128	-0.298	-0.745	-0.745	-0.745	3.181	0.304	-0.745	0.304
GO:0004177 aminopeptidase activity	0.247	0.480	1.646	-0.363	-1.325	-1.325	-1.325	2.176	-0.363	0.247	0.247
GO:0050907 detection of chemical stimulus involved in sensory perception	-0.255	0.965	-2.359	1.899	1.553	0.520	-0.595	-0.863	0.353	-0.397	-1.703
GO:0016254 preassembly of GPI anchor in ER membrane	-0.223	0.823	0.396	-0.223	-0.621	-0.621	-0.621	3.769	-0.621	-0.621	-0.223
GO:0004791 thioredoxin-disulfide reductase activity	0.187	-0.455	2.747	-0.455	-0.455	-0.455	-0.455	1.874	0.187	-0.455	-0.455
GO:0001518 voltage-gated sodium channel complex	0.434	2.211	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	-0.580	1.488	-0.199
GO:0005750 mitochondrial respiratory chain complex III	-0.580	0.892	2.211	-0.580	-0.580	-0.580	-0.580	0.434	0.892	-0.199	-0.579
GO:0006098 pentose-phosphate shunt	-0.580	0.434	2.211	-0.199	-0.580	-0.580	-0.580	0.892	0.892	-0.580	-0.579
GO:0030431 sleep	-0.455	1.874	-0.455	-0.455	0.578	-0.455	-0.455	0.187	-0.455	-0.455	1.875
GO:0004596 peptide alpha-N-acetyltransferase activity	-0.414	1.256	2.976	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414	0.212
GO:0005847 mRNA cleavage and polyadenylation specificity factor complex	-0.621	-0.223	3.769	-0.223	-0.223	-0.621	-0.621	0.823	-0.621	-0.223	-0.223
GO:0007099 centriole replication	-0.223	-0.223	1.385	-0.223	-0.621	-0.621	-0.621	2.068	0.823	-0.621	-0.621
GO:0019774 proteasome core complex, beta-subunit complex	-0.455	3.760	0.578	-0.455	-0.455	-0.455	0.187	-0.455	0.187	0.187	-0.455
GO:0051415 interphase microtubule nucleation by interphase microtubule organizing center	-0.248	0.361	4.464	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248
GO:0002115 store-operated calcium entry	-0.290	-0.290	-0.290	0.313	-0.290	-0.290	-0.290	3.954	0.313	-0.290	-0.290
GO:0072108 positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	-0.166	-0.166	-0.166	-0.166	-0.166	-0.166	-0.166	-0.166	-0.166	-0.166	4.167
GO:0030883 endogenous lipid antigen binding	-0.207	1.164	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	2.186
GO:0010807 regulation of synaptic vesicle priming	-0.207	-0.207	2.186	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	1.164
