GO	[-3.26 -0.36]	[-0.36 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.02]	[-0.02 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.98]
METTL14_TARGET_GENES METTL14_TARGET_GENES	3.027	0.283	-0.641	0.542	0.542	-0.320	-1.247	0.542	-1.247	0.283	-1.268
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.996	0.776	2.378	-0.996	-0.203	0.776	-0.996	0.776	-0.462	-0.996	-0.210
GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN	-0.300	0.501	1.431	1.431	-2.129	-0.514	0.501	-0.514	0.757	-0.300	-2.165
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	-0.913	0.492	-0.406	0.877	0.217	2.617	-0.406	-0.913	-0.913	0.877	-0.929
GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	-0.412	0.390	-1.918	0.390	-1.918	-1.164	-0.227	0.390	0.928	1.286	1.251
GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_DN GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_DN	-0.813	-0.493	-0.493	-0.285	4.724	1.108	-1.302	-0.493	-0.813	0.525	-0.511
MIR512_5P MIR512_5P	-0.746	-0.746	0.304	-0.746	-0.746	-0.298	-0.746	0.304	0.304	2.417	1.695
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN	0.302	-1.336	0.302	0.501	-0.841	-2.129	-0.841	0.757	0.757	-0.300	2.756
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN	-1.164	0.629	1.700	-0.227	-1.918	-0.412	0.390	0.629	0.629	0.629	-1.951
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP	0.798	-0.363	-0.704	1.663	2.201	-0.363	0.482	-0.704	-0.363	-1.331	-1.353
QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_EXPANSION_OF_VZV_SPECIFIC_T_CELLS_TO_PEAK_AT_1DY_NEGATIVE QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_EXPANSION_OF_VZV_SPECIFIC_T_CELLS_TO_PEAK_AT_1DY_NEGATIVE	3.406	-1.122	0.347	0.347	-0.550	-1.122	0.647	-1.122	-0.259	-0.259	0.337
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	0.217	-0.913	0.877	-0.406	0.877	0.877	-0.913	1.947	-0.913	-0.406	-0.929
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	3.328	0.364	0.364	0.823	-0.417	-1.042	0.364	-0.246	-0.671	-0.417	-2.466
MIR138_2_3P MIR138_2_3P	-0.536	-0.536	-2.171	0.287	1.029	1.029	-2.171	0.479	1.029	0.479	0.274
GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP	-1.313	-1.313	1.810	1.113	0.390	0.390	0.390	-1.909	-0.891	1.441	-0.392
HP_ACCELERATED_SKELETAL_MATURATION HP_ACCELERATED_SKELETAL_MATURATION	-0.663	-0.663	-0.663	0.363	-0.663	0.765	-0.247	2.714	-0.247	-0.663	0.750
MIR3691_3P MIR3691_3P	-0.247	0.765	-0.663	-0.247	-0.663	-0.663	-0.247	-0.663	3.583	0.363	-0.254
