GO	[-10.12 -1.00]	[-1.00 -0.50]	[-0.50 -0.14]	[-0.14 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.19]	[0.19 0.61]	[0.61 1.74]	[1.74 23.61]
GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN	-0.457	5.788	7.084	1.606	-8.302	-8.302	-8.302	-0.264	3.553	-0.457	-3.219
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	-1.649	2.921	13.947	-0.264	-6.977	-8.302	-5.955	2.349	1.606	0.442	-4.382
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN	-1.649	0.442	4.243	-0.351	-8.302	-8.302	-5.955	0.841	8.987	5.382	-3.219
GSE39820_TGFBETA1_IL6_VS_TGFBETA1_IL6_IL23A_TREATED_CD4_TCELL_UP GSE39820_TGFBETA1_IL6_VS_TGFBETA1_IL6_IL23A_TREATED_CD4_TCELL_UP	-2.751	-0.457	1.390	-0.737	-8.302	-4.390	-8.302	1.191	13.352	6.207	-1.123
GSE17721_CTRL_VS_POLYIC_6H_BMDC_UP GSE17721_CTRL_VS_POLYIC_6H_BMDC_UP	-1.092	4.337	9.652	0.463	-8.219	-6.898	-6.898	0.359	3.980	0.874	-5.030
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	-1.075	4.026	10.259	-0.427	-6.859	-6.859	-8.177	0.891	5.146	-0.325	-3.667
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN	-1.649	5.788	8.011	-0.457	-5.955	-8.302	-8.302	1.191	2.627	1.390	-3.761
GSE14308_TH1_VS_NAIVE_CD4_TCELL_UP GSE14308_TH1_VS_NAIVE_CD4_TCELL_UP	-1.369	5.788	11.631	-1.127	-6.977	-6.977	-6.977	0.341	4.243	0.341	-2.329
GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-0.573	3.595	14.659	-0.342	-8.260	-8.260	-5.917	0.350	0.706	1.413	-2.718
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-0.699	5.000	6.709	-0.318	-6.385	-7.678	-7.678	1.113	5.000	0.379	-5.387
GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP	-5.074	1.026	10.092	-0.724	-5.917	-6.938	-8.260	0.452	4.290	3.936	-0.570
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	-1.427	1.999	5.619	0.317	-7.096	-8.427	-7.096	-0.286	6.454	4.463	-3.854
GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP	-0.751	1.368	13.845	1.171	-8.344	-5.992	-8.344	-0.271	2.593	0.825	-3.248
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_DN GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_DN	-0.457	7.084	8.011	1.008	-8.302	-8.302	-8.302	-0.457	0.841	1.008	-1.964
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP	0.496	2.804	9.897	-0.309	-8.094	-8.094	-8.094	0.496	2.513	1.102	-3.605
GSE8835_CD4_VS_CD8_TCELL_UP GSE8835_CD4_VS_CD8_TCELL_UP	-0.902	2.381	14.659	-1.109	-5.074	-6.938	-6.938	1.413	3.936	-0.342	-4.349
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	-1.369	2.349	4.609	0.558	-8.302	-8.302	-6.977	2.349	5.382	1.606	-4.382
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-5.953	1.582	7.475	0.497	-5.953	-5.953	-7.220	2.090	5.633	1.146	-2.968
GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN	-1.545	7.889	13.259	0.386	-8.094	-4.933	-6.780	0.386	0.496	0.293	-2.610
GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP	-0.524	2.947	12.091	-0.524	-7.594	-7.594	-7.594	0.967	2.077	0.647	-2.733
GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_UP GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_UP	-1.389	3.847	6.148	3.512	-8.344	-7.017	-8.344	-0.271	2.593	0.990	-3.248
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	0.473	5.547	6.389	0.891	-8.177	-8.177	-6.859	0.473	2.732	0.368	-4.995
GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-1.969	-0.917	6.207	-1.649	-6.977	-5.955	-8.302	0.692	6.207	7.084	-0.263
GSE13229_IMM_VS_INTMATURE_NKCELL_DN GSE13229_IMM_VS_INTMATURE_NKCELL_DN	-1.649	0.692	11.631	-0.585	-6.977	-8.302	-6.977	1.390	5.788	0.692	-1.365
GSE27786_BCELL_VS_NEUTROPHIL_UP GSE27786_BCELL_VS_NEUTROPHIL_UP	0.558	4.609	8.011	-0.457	-8.302	-8.302	-6.977	1.008	3.553	-0.585	-2.745
GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_DN GSE16266_LPS_VS_HEATSHOCK_AND_LPS_STIM_MEF_DN	-1.294	2.206	8.299	-0.684	-6.819	-8.135	-6.819	-0.317	8.299	1.083	-1.872
GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN	-2.751	1.838	3.553	-0.351	-8.302	-6.977	-5.109	2.349	11.631	0.558	-2.745
GSE31082_DN_VS_DP_THYMOCYTE_DN GSE31082_DN_VS_DP_THYMOCYTE_DN	-1.369	-0.457	3.891	-0.351	-5.955	-8.302	-5.955	0.841	13.352	2.921	-2.745
GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN GSE17721_POLYIC_VS_PAM3CSK4_4H_BMDC_DN	-1.969	3.891	10.010	0.442	-8.302	-5.955	-6.977	0.841	3.553	0.558	-3.219
GSE17721_12H_VS_24H_POLYIC_BMDC_DN GSE17721_12H_VS_24H_POLYIC_BMDC_DN	-0.737	7.542	3.891	0.692	-8.302	-6.977	-8.302	0.841	3.553	0.558	-3.219
GSE34515_CD16_POS_MONOCYTE_VS_DC_UP GSE34515_CD16_POS_MONOCYTE_VS_DC_UP	-2.310	0.452	2.115	-0.573	-8.260	-5.917	-8.260	2.662	11.167	2.381	-0.898
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN	-1.312	-0.871	5.547	1.253	-6.859	-5.843	-8.177	2.446	5.146	3.680	-4.282
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	-0.573	2.662	3.595	0.263	-6.938	-6.938	-8.260	2.662	6.702	0.858	-5.066
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	-1.127	4.243	4.609	-1.649	-8.302	-5.955	-6.977	-0.917	8.493	2.349	-0.913
GSE27291_0H_VS_7D_STIM_GAMMADELTA_TCELL_DN GSE27291_0H_VS_7D_STIM_GAMMADELTA_TCELL_DN	-1.720	-1.423	2.157	0.861	-6.543	-6.543	-7.844	0.343	8.327	8.327	-0.940
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_DN GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_DN	-0.917	0.442	13.352	-0.737	-5.109	-6.977	-8.302	-0.737	5.382	2.085	-1.123
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP	-4.357	0.571	3.936	-0.447	-6.938	-6.938	-6.938	1.865	8.082	3.936	-1.105
GSE11924_TFH_VS_TH1_CD4_TCELL_UP GSE11924_TFH_VS_TH1_CD4_TCELL_UP	-1.628	0.858	5.436	0.263	-6.938	-6.938	-8.260	1.631	4.658	4.658	-3.190
