GO	[-15.83 -0.95]	[-0.95 -0.45]	[-0.45 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.21]	[0.21 0.58]	[0.58 0.66]	[0.66 1.74]	[1.74 26.66]
HALLMARK_MYC_TARGETS_V2 HALLMARK_MYC_TARGETS_V2	7.813	3.254	2.744	-0.667	-2.403	-2.403	-1.570	-0.247	-2.403	-2.403	-1.567
GSE22886_IL2_VS_IL15_STIM_NKCELL_DN GSE22886_IL2_VS_IL15_STIM_NKCELL_DN	2.006	4.165	5.718	-0.827	-5.730	-4.191	0.396	0.635	-4.191	-0.398	-0.823
GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP	2.921	3.553	2.085	-1.369	-6.977	-3.768	-0.917	1.390	-3.768	1.191	0.343
HAY_BONE_MARROW_EARLY_ERYTHROBLAST HAY_BONE_MARROW_EARLY_ERYTHROBLAST	3.522	5.514	3.522	-2.194	-3.938	-3.938	-1.225	-0.301	-1.225	-0.301	-0.893
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	2.287	6.826	3.222	-0.834	-2.693	-1.817	-0.546	0.422	-2.693	-2.693	-1.815
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	2.708	5.116	1.603	-3.606	-3.606	-2.618	0.267	-0.730	-2.618	-0.730	1.606
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP	2.349	0.692	5.382	-1.127	-5.109	-3.768	1.838	1.838	-2.335	-0.737	-1.365
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	2.598	2.598	3.013	-3.689	-3.689	-2.692	-1.076	-0.537	-1.996	0.376	1.857
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN	2.036	1.555	3.856	-2.563	-4.863	-4.158	-1.009	2.877	-2.161	0.649	0.408
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	2.460	5.062	2.460	-1.165	-4.436	-3.366	-0.633	-0.868	-2.598	-0.451	1.222
IRITANI_MAD1_TARGETS_DN IRITANI_MAD1_TARGETS_DN	2.133	5.110	2.133	-1.905	-1.905	-1.905	-0.228	0.920	-1.905	-1.905	-1.903
GSE6259_CD4_TCELL_VS_CD8_TCELL_UP GSE6259_CD4_TCELL_VS_CD8_TCELL_UP	2.500	3.434	0.468	-2.404	-5.470	-3.366	-0.335	2.220	-2.852	1.480	0.362
GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	2.255	1.478	2.861	-1.298	-4.805	-5.757	0.434	1.054	-2.826	1.257	-0.275
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	3.590	5.116	1.296	-1.418	-3.606	-2.618	-0.730	-1.418	-1.931	-0.730	1.606
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	2.559	4.982	2.559	0.370	-1.947	-1.947	-0.431	-0.728	-1.947	-1.947	-1.945
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_UP GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_UP	2.036	2.036	2.036	-1.238	-6.701	-5.693	-0.812	0.405	-0.293	2.036	0.311
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	2.897	2.897	2.117	-2.062	-3.772	-2.766	-0.258	-1.125	-1.532	-1.125	2.498
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	2.632	1.125	1.798	-1.152	-5.992	-4.235	-1.733	1.331	-1.152	2.059	0.620
HALLMARK_ESTROGEN_RESPONSE_EARLY HALLMARK_ESTROGEN_RESPONSE_EARLY	2.349	0.841	0.442	-3.226	-5.109	-2.751	-0.917	-0.264	-0.457	6.207	0.845
GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	2.471	6.036	1.600	-2.279	-1.465	-2.279	0.246	-0.365	-1.465	-0.365	-2.276
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	3.075	3.075	1.774	-1.300	-2.776	-1.889	-0.585	-1.889	-1.889	-1.300	2.610
GOCC_NEURON_SPINE GOCC_NEURON_SPINE	2.236	0.344	-0.262	-4.339	-3.668	-5.136	0.577	2.523	-0.468	1.714	1.266
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	2.352	7.099	1.039	-1.056	-1.781	-1.781	-0.354	0.254	-1.781	-1.056	-1.779
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	2.555	4.237	1.026	-1.484	-4.353	-3.291	0.312	-1.118	-1.946	0.611	1.029
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	2.145	2.556	3.475	-1.090	-3.108	-2.178	-0.752	-1.090	-2.178	-1.090	2.149
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP	2.952	5.477	1.606	-0.278	-2.966	-4.792	-0.783	0.542	-1.463	-0.976	-0.481
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	3.264	4.805	1.024	-1.642	-3.232	-2.287	-1.170	0.243	-1.170	-1.170	1.026
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	2.670	2.229	1.824	-1.853	-2.735	-1.853	-0.565	-1.270	-1.853	-0.859	3.153
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	2.252	1.861	3.134	-2.105	-3.025	-2.105	-0.709	-0.709	-2.105	-0.471	2.256
GSE3203_WT_VS_IFNAR1_KO_INFLUENZA_INFECTED_LN_BCELL_DN GSE3203_WT_VS_IFNAR1_KO_INFLUENZA_INFECTED_LN_BCELL_DN	2.056	1.368	3.191	-2.360	-3.255	-5.992	0.432	-0.751	-0.271	0.546	0.994
BROWN_MYELOID_CELL_DEVELOPMENT_DN BROWN_MYELOID_CELL_DEVELOPMENT_DN	2.975	2.975	1.676	-1.658	-3.292	-3.292	-0.565	0.944	-1.658	0.944	-0.998
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_DN GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_DN	2.085	2.085	2.349	-2.335	-4.390	-3.768	0.341	0.558	-1.127	1.191	-0.263
REACTOME_DNA_METHYLATION REACTOME_DNA_METHYLATION	2.805	2.347	1.545	-1.210	-2.652	-1.782	-1.210	-1.210	-1.210	-0.810	2.809
RPS14_DN.V1_DN RPS14_DN.V1_DN	2.284	2.016	1.113	-0.421	-3.895	-3.895	-0.547	1.764	-2.795	1.312	-0.545
DICER1_TARGET_GENES DICER1_TARGET_GENES	2.868	-0.263	3.349	-1.997	-2.901	-1.997	-0.421	1.634	-0.646	0.737	-1.994
REACTOME_MEIOTIC_RECOMBINATION REACTOME_MEIOTIC_RECOMBINATION	2.360	1.642	2.764	-2.581	-2.581	-2.581	-0.489	-0.489	-1.390	-0.489	1.990
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.614	1.980	0.975	-2.331	-3.575	-1.165	-1.165	-0.512	-2.331	0.975	2.620
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS	3.712	2.211	1.790	-0.691	-1.605	-2.444	-0.434	-0.260	-2.444	0.541	-1.602
GSE45365_NK_CELL_VS_CD8_TCELL_DN GSE45365_NK_CELL_VS_CD8_TCELL_DN	2.686	0.844	2.398	-2.483	-4.059	-3.458	0.844	-0.361	-0.769	1.409	-0.269
GSE3982_MAST_CELL_VS_BASOPHIL_UP GSE3982_MAST_CELL_VS_BASOPHIL_UP	2.115	2.115	2.381	-1.109	-4.357	-4.357	0.350	0.706	-0.902	0.263	0.352
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	2.307	2.307	1.222	-2.069	-2.983	-2.069	-0.288	-0.454	-1.011	-1.011	2.311
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP	2.432	1.034	-1.423	-2.457	-2.909	-1.720	-0.755	-0.595	0.343	1.432	4.416
GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	2.076	0.554	1.796	-0.540	-3.352	-2.251	-0.540	-0.402	-2.753	4.159	-0.291
MIR7110_5P MIR7110_5P	2.041	0.587	2.324	-2.298	-2.298	-3.960	-0.261	1.531	-1.897	1.303	0.347
GSE15659_TREG_VS_TCONV_DN GSE15659_TREG_VS_TCONV_DN	2.252	0.913	1.290	-3.928	-3.336	-2.823	-0.896	0.913	0.370	0.913	1.097
REACTOME_AMYLOID_FIBER_FORMATION REACTOME_AMYLOID_FIBER_FORMATION	2.028	4.432	1.424	-1.592	-2.067	-2.067	-0.667	-0.667	-1.592	-0.479	1.165
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	3.384	5.159	1.136	-1.455	-1.455	-1.118	-0.846	-1.868	-0.628	-0.846	0.283
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	2.177	1.175	1.175	-3.398	-2.434	-1.769	0.909	-0.277	-1.769	0.326	1.178
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	2.157	-2.063	-0.462	-1.720	-2.063	-1.423	-0.944	-0.352	1.432	1.225	4.049
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	2.172	1.774	1.415	-0.884	-2.776	-2.776	0.388	0.581	-1.300	-0.374	0.239
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	2.422	2.010	0.342	-1.392	-2.901	-1.997	0.519	1.634	-0.960	-0.646	-0.262
MODULE_113 MODULE_113	2.153	-1.511	0.433	-0.437	-1.511	-3.329	-0.617	-1.141	0.782	1.522	2.513
SNF5_DN.V1_DN SNF5_DN.V1_DN	3.423	-1.315	-0.821	-0.634	-3.587	-0.634	0.463	-1.046	-0.260	1.350	2.428
GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP	2.126	1.631	1.015	-0.472	-3.458	-3.458	-0.271	1.015	-1.183	0.844	-0.470
GOBP_VASCULAR_TRANSPORT GOBP_VASCULAR_TRANSPORT	2.259	1.896	0.256	-1.446	-3.647	-1.446	0.994	-0.750	0.994	-0.521	0.258
ALK_DN.V1_DN ALK_DN.V1_DN	2.210	-0.538	1.143	-1.532	-2.390	-3.646	-0.538	0.439	1.377	0.744	0.747
GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.057	2.348	2.057	-2.506	-2.060	-1.680	0.328	-0.854	0.439	0.328	-0.660
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.265	-0.319	-0.435	-1.232	-1.232	-3.452	-1.540	0.283	1.224	1.975	1.228
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT	2.670	0.846	2.229	-1.853	-2.735	-1.270	0.250	-0.359	0.405	-0.359	-0.564
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS	2.065	3.685	0.370	-0.431	-1.947	-1.947	-0.242	-0.242	-0.728	-0.728	-0.241
GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_DN	2.877	0.405	-1.810	-0.645	-2.161	-2.161	-0.645	0.519	-0.389	1.555	2.042
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	2.409	1.243	1.591	-1.746	-2.610	-1.180	-0.507	-0.507	0.675	-0.507	0.289
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	2.523	0.451	-0.262	-3.094	-0.774	-3.668	0.720	0.344	0.344	1.063	0.579
GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY	4.050	0.898	0.339	-0.266	-1.574	-0.892	-0.500	-0.892	-1.574	0.339	0.585
HSF4_TARGET_GENES HSF4_TARGET_GENES	2.541	1.821	-0.272	-0.272	-0.704	-0.704	1.206	-0.704	-0.704	-0.704	-0.703
REACTOME_HDMS_DEMETHYLATE_HISTONES REACTOME_HDMS_DEMETHYLATE_HISTONES	2.927	0.546	0.546	-0.471	-2.030	-1.258	0.334	0.546	-2.030	-0.270	0.547
GOBP_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION GOBP_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION	3.424	1.184	0.247	-0.702	-1.325	-0.702	-0.363	-0.363	-1.325	-0.363	0.795
GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.360	1.795	0.880	-0.640	-1.242	-1.242	-0.320	-0.640	-0.640	0.283	-0.319
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME	2.302	1.481	0.675	-0.566	-2.814	-1.517	-0.310	-0.310	-0.742	-0.424	1.039
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	2.157	0.848	2.847	-0.903	-1.184	-1.530	-0.495	-0.676	-0.903	0.500	-0.353
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	4.056	0.655	-0.298	-0.745	-0.745	0.304	-0.298	-0.298	-0.745	-0.745	0.305
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	2.117	0.914	2.492	-1.125	-0.811	-1.532	-0.258	-0.811	-0.811	0.504	-0.569
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	2.573	-0.939	0.279	-0.677	-2.990	-0.677	0.279	-0.475	1.254	0.412	0.773
